ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘
2026062802010610,1,06272119,11,       2394,   4.1,  14.7,  56.3,   4.6,  22.8,   3.7,  16.5,  34.2,  15.4,   4.4,  53.2
2026062802010610,1,06272128,11,       2651,   4.0,  14.8,  50.4,   5.0,  22.5,   3.7,  15.3,  30.7,  14.4,   4.4,  57.3
2026062802010610,1,06272136,11,       3309,   2.8,  18.3,  63.0,   6.2,  25.7,   4.5,  19.1,  37.8,  16.7,   3.9,  57.5
2026062802010610,1,06272144,11,       3392,   2.9,  18.0,  63.1,   6.3,  25.8,   4.5,  19.5,  38.2,  13.9,   3.9,  56.5
2026062802010610,1,06272152,11,       3553,   2.7,  18.5,  63.1,   6.6,  25.3,   4.7,  20.1,  37.8,  14.4,   4.0,  59.2
2026062802010610,1,06272201,11,       3833,   2.6,  19.1,  65.2,   7.1,  23.5,   4.9,  21.4,  35.2,  13.6,   3.8,  60.1
2026062802010610,1,06272209,11,       4081,   2.5,  19.6,  66.6,   6.9,  24.5,   5.1,  22.6,  36.2,  14.4,   3.8,  64.0
2026062802010610,1,06272217,11,       4245,   2.6,  20.2,  66.5,   7.1,  19.9,   5.2,  22.3,  33.2,  14.9,   3.7,  54.7
2026062802010610,1,06272225,11,       4404,   2.6,  20.7,  64.0,   7.0,  20.4,   5.2,  22.5,  33.5,  14.6,   3.6,  56.8
2026062802010610,1,06272234,11,       4629,   2.8,  21.1,  66.1,   7.1,  19.4,   4.7,  23.0,  34.9,  15.1,   3.7,  45.1
2026062802010610,1,06272242,11,       5034,   2.4,  20.1,  70.6,   7.7,  21.0,   5.1,  24.5,  36.6,  15.7,   4.0,  48.5
2026062802010610,1,06272250,11,       5169,   2.4,  20.2,  64.6,   7.4,  20.6,   5.1,  23.9,  37.5,  15.6,   4.0,  49.2
2026062802010610,1,06272258,11,       5793,   2.0,  22.7,  72.4,   8.2,  22.3,   5.5,  25.1,  40.6,  16.4,   4.4,  54.5
2026062802010610,1,06272307,11,       5886,   2.1,  22.8,  71.3,   8.2,  22.7,   5.6,  25.5,  40.9,  14.6,   4.4,  55.3
2026062802010610,1,06272315,11,       6096,   2.1,  23.0,  66.8,   8.1,  23.2,   5.7,  26.5,  39.0,  14.7,   4.1,  57.3
2026062802010610,1,06272323,11,       6395,   2.2,  24.0,  69.1,   8.2,  19.3,   5.9,  26.2,  39.0,  15.2,   3.9,  58.8
2026062802010610,1,06272331,11,       6496,   2.2,  24.0,  67.4,   8.3,  17.4,   5.9,  26.3,  38.7,  14.8,   3.9,  54.1
2026062802010610,1,06272340,11,       6590,   2.2,  23.7,  67.5,   8.4,  17.6,   5.9,  23.2,  39.3,  14.8,   4.0,  52.1
2026062802010610,1,06272348,11,       6743,   2.2,  23.8,  66.5,   7.8,  17.4,   6.0,  23.2,  40.2,  13.8,   4.0,  53.4
2026062802010610,1,06272356,11,       6990,   2.3,  23.2,  69.0,   7.3,  18.0,   5.8,  23.7,  41.1,  13.2,   4.1,  54.2
2026062802010610,1,06280008,11,       7225,   2.3,  23.6,  69.6,   7.1,  18.2,   5.8,  23.7,  42.5,  11.7,   4.2,  54.5
2026062802010610,1,06280017,11,       7359,   2.3,  23.7,  68.4,   6.8,  18.3,   5.9,  22.9,  42.6,  11.3,   4.2,  54.0
2026062802010610,1,06280025,11,       7515,   2.4,  24.2,  66.0,   6.2,  18.5,   6.0,  23.3,  43.2,  11.3,   4.3,  54.6
2026062802010610,1,06280033,11,       7564,   2.4,  24.1,  66.4,   6.2,  18.3,   6.0,  22.4,  42.6,  11.3,   4.3,  53.0
2026062802010610,1,06280041,11,       7643,   2.4,  22.6,  65.0,   6.1,  18.3,   6.0,  22.4,  41.3,  11.4,   4.3,  51.3
2026062802010610,1,06280050,11,       7777,   2.5,  22.7,  61.6,   6.2,  18.2,   6.0,  22.8,  40.4,  10.9,   4.2,  51.8
2026062802010610,1,06280058,11,       7830,   2.5,  22.7,  60.8,   6.2,  18.3,   6.0,  22.8,  40.6,  10.6,   4.2,  50.9
2026062802010610,1,06280106,11,       8039,   2.5,  22.9,  61.8,   6.3,  15.7,   6.1,  23.4,  41.2,  10.7,   4.1,  52.2
2026062802010610,1,06280114,11,       8067,   2.5,  23.0,  62.0,   6.3,  15.7,   6.0,  23.4,  40.3,  10.7,   4.1,  52.4
2026062802010610,1,06280123,11,       8427,   2.4,  23.8,  63.6,   6.0,  15.7,   6.2,  23.9,  41.8,  11.1,   4.3,  54.3
2026062802010610,1,06280131,11,       8516,   2.5,  23.9,  64.2,   5.8,  15.6,   6.2,  23.9,  42.3,  11.0,   4.4,  54.9
2026062802010610,1,06280139,11,       8671,   2.5,  24.4,  65.4,   5.6,  14.0,   6.3,  24.1,  43.0,  11.0,   4.4,  55.9
2026062802010610,1,06280147,11,       8700,   2.5,  24.3,  65.6,   5.6,  14.1,   6.3,  24.1,  42.9,  10.8,   4.4,  55.2
2026062802010610,1,06280156,11,       8818,   2.5,  24.6,  62.9,   5.7,  14.3,   6.3,  24.4,  43.0,  10.8,   4.4,  53.4
2026062802010610,1,06280204,11,       8864,   2.5,  24.7,  60.6,   5.7,  14.3,   6.2,  24.5,  42.7,  10.8,   4.4,  52.5
2026062802010610,1,06280212,11,       8975,   2.6,  24.5,  61.3,   5.5,  14.3,   6.3,  24.0,  42.4,  11.0,   4.4,  53.1
2026062802010610,1,06280220,11,       9054,   2.6,  24.4,  61.3,   5.5,  14.4,   6.3,  24.0,  42.8,  10.3,   4.4,  53.6
2026062802010610,1,06280229,11,       9135,   2.6,  23.0,  61.9,   5.6,  14.5,   6.3,  24.1,  42.9,  10.2,   4.4,  53.7
2026062802010610,1,06280237,11,       9236,   2.6,  23.0,  61.5,   5.6,  14.6,   6.3,  24.3,  42.4,  10.1,   4.4,  53.5
2026062802010610,1,06280245,11,       9340,   2.6,  23.3,  61.7,   5.6,  14.7,   6.4,  24.5,  42.4,  10.1,   4.4,  53.7
2026062802010610,1,06280253,11,       9406,   2.6,  23.5,  61.6,   5.4,  14.6,   6.4,  24.7,  42.7,  10.2,   4.5,  53.7
2026062802010610,1,06280302,11,       9456,   2.6,  23.6,  61.0,   5.4,  14.6,   6.4,  24.8,  36.7,  10.2,   4.5,  54.0
2026062802010610,1,06280310,11,       9587,   2.6,  23.9,  61.3,   5.5,  14.8,   6.5,  25.0,  37.0,  10.2,   4.2,  54.7
2026062802010610,1,06280318,11,       9636,   2.6,  23.8,  61.1,   5.5,  14.5,   6.5,  25.1,  37.2,  10.2,   4.3,  54.6
2026062802010610,1,06280326,11,       9652,   2.6,  23.9,  61.2,   5.4,  14.5,   6.4,  25.2,  37.1,  10.2,   4.3,  54.7
2026062802010610,1,06280335,11,       9688,   2.6,  23.9,  60.0,   5.4,  14.4,   6.4,  25.2,  37.2,  10.2,   4.3,  54.9
2026062802010610,1,06280343,11,       9734,   2.7,  24.0,  59.9,   5.5,  14.5,   6.3,  25.2,  36.5,  10.3,   4.3,  54.8
2026062802010610,1,06280351,11,       9752,   2.7,  24.0,  59.5,   5.5,  14.5,   6.3,  25.3,  36.6,  10.3,   4.3,  54.9
2026062802010610,1,06280359,11,       9755,   2.7,  24.0,  59.5,   5.5,  14.5,   6.3,  25.3,  36.6,  10.3,   4.3,  54.1
2026062802010610,1,06280408,11,       9804,   2.6,  23.9,  59.8,   5.5,  14.6,   6.2,  25.3,  36.6,  10.2,   4.3,  54.4
2026062802010610,1,06280416,11,       9814,   2.7,  23.7,  59.4,   5.5,  14.6,   6.2,  25.4,  36.6,  10.2,   4.3,  54.5
2026062802010610,1,06280424,11,       9859,   2.7,  23.6,  57.5,   5.4,  14.6,   6.2,  25.4,  36.6,  10.2,   4.3,  54.3
2026062802010610,1,06280432,11,       9869,   2.7,  23.6,  57.2,   5.4,  14.6,   6.2,  25.4,  36.7,  10.2,   4.3,  54.4
2026062802010610,1,06280441,11,       9898,   2.7,  23.6,  53.5,   5.4,  14.6,   6.3,  25.3,  36.6,  10.2,   4.3,  53.5
2026062802010610,1,06280449,11,       9990,   2.7,  23.7,  54.0,   5.3,  14.7,   6.3,  25.2,  37.0,  10.2,   4.3,  54.0
2026062802010610,1,06280457,11,      10125,   2.7,  23.7,  54.0,   5.3,  14.7,   6.4,  24.8,  37.5,  10.3,   4.2,  47.3
2026062802010610,1,06280505,11,      10155,   2.7,  23.8,  53.8,   5.3,  14.6,   6.4,  24.3,  37.6,  10.3,   4.2,  47.2
2026062802010610,1,06280514,11,      10263,   2.8,  24.0,  54.3,   5.2,  14.6,   6.4,  24.6,  37.8,  10.3,   4.2,  46.9
2026062802010610,1,06280522,11,      10404,   2.8,  23.7,  55.1,   5.2,  14.7,   6.4,  24.9,  38.3,  10.4,   4.0,  47.5
2026062802010610,1,06280530,11,      10426,   2.8,  23.6,  54.8,   5.2,  14.8,   6.4,  24.8,  38.0,  10.4,   4.1,  47.6
2026062802010610,1,06280538,11,      10467,   2.8,  23.7,  55.0,   5.3,  14.8,   6.3,  24.9,  38.0,  10.3,   4.1,  47.8
2026062802010610,1,06280547,11,      10529,   2.8,  23.7,  55.0,   5.2,  14.5,   6.4,  24.9,  38.1,  10.3,   4.1,  46.2
2026062802010610,1,06280555,11,      10606,   2.8,  23.9,  55.4,   5.2,  14.6,   6.3,  25.0,  38.3,  10.3,   4.1,  46.1
2026062802010610,1,06280603,11,      10849,   2.9,  24.4,  55.9,   5.1,  14.2,   6.2,  25.5,  39.0,   9.8,   4.2,  46.9
2026062802010610,1,06280611,11,      10931,   2.9,  24.4,  56.0,   5.0,  14.0,   6.2,  25.4,  38.5,   9.7,   4.2,  47.0
2026062802010610,1,06280620,11,      11076,   2.9,  23.9,  52.7,   5.0,  14.1,   6.2,  25.7,  38.8,   9.7,   4.2,  46.8
2026062802010610,1,06280628,11,      11269,   3.0,  23.9,  53.6,   5.1,  13.9,   6.3,  19.9,  38.8,   9.7,   4.2,  47.2
2026062802010610,1,06280636,11,      11473,   3.0,  23.7,  54.3,   5.0,  14.1,   6.1,  20.1,  39.3,   9.6,   4.3,  47.8
2026062802010610,1,06280644,11,      11592,   3.0,  23.9,  53.6,   5.0,  14.2,   6.1,  20.2,  39.6,   9.3,   4.2,  48.3
2026062802010610,1,06280653,11,      12046,   3.1,  24.3,  54.7,   5.1,  14.2,   6.2,  20.3,  38.5,   9.4,   4.0,  49.4
2026062802010610,1,06280701,11,      12130,   3.1,  24.2,  55.1,   5.1,  14.3,   6.2,  20.3,  38.8,   9.4,   4.0,  49.7
2026062802010610,1,06280709,11,      12264,   3.1,  23.9,  55.1,   5.1,  14.3,   6.2,  20.2,  38.9,   9.4,   4.0,  48.8
2026062802010610,1,06280717,11,      12473,   3.1,  23.0,  56.0,   5.1,  14.3,   6.2,  20.3,  38.8,   9.0,   4.1,  48.4
2026062802010610,1,06280726,11,      12717,   3.2,  23.2,  52.1,   5.0,  14.5,   6.2,  20.5,  39.1,   8.8,   4.1,  48.2
2026062802010610,1,06280734,11,      12831,   3.2,  23.0,  50.8,   5.0,  14.6,   6.2,  20.6,  39.0,   8.8,   4.1,  48.4
2026062802010610,1,06280742,11,      13248,   3.2,  23.3,  50.7,   5.0,  14.5,   6.2,  19.6,  29.2,   8.6,   4.2,  49.0
2026062802010610,1,06280750,11,      13543,   3.3,  23.3,  51.1,   5.0,  14.4,   6.1,  19.8,  29.5,   8.5,   4.2,  47.1
2026062802010610,1,06280759,11,      13842,   3.3,  23.8,  51.0,   4.9,  14.4,   6.2,  20.0,  29.7,   8.1,   4.2,  47.5
2026062802010610,1,06280807,11,      14203,   3.4,  23.2,  51.1,   4.9,  14.2,   6.1,  18.9,  29.8,   8.0,   4.3,  46.9
2026062802010610,1,06280815,11,      14724,   3.3,  22.7,  52.3,   5.1,  13.7,   6.3,  19.1,  30.1,   8.0,   4.3,  46.3
2026062802010610,1,06280823,11,      16303,   2.8,  23.7,  54.8,   5.3,  15.1,   6.9,  20.6,  32.2,   8.2,   4.6,  50.3
2026062802010610,1,06280832,11,      16605,   2.8,  23.3,  54.8,   5.3,  15.1,   6.9,  19.6,  32.2,   8.1,   4.6,  50.8
2026062802010610,1,06280840,11,      17230,   2.9,  23.3,  55.3,   5.3,  15.0,   6.9,  20.1,  33.2,   7.4,   4.6,  51.8
2026062802010610,1,06280848,11,      17769,   2.9,  23.8,  55.3,   5.3,  14.9,   6.9,  20.4,  33.2,   7.2,   4.5,  46.1
2026062802010610,1,06280856,11,      19054,   3.1,  25.2,  56.6,   5.1,  15.5,   5.7,  21.4,  33.2,   7.3,   4.7,  44.7
2026062802010610,1,06280905,11,      19553,   3.1,  24.7,  54.1,   5.2,  15.4,   5.8,  20.9,  32.5,   7.3,   4.7,  44.3
2026062802010610,1,06280913,11,      20982,   2.9,  25.1,  56.9,   5.1,  15.6,   6.0,  21.6,  34.1,   7.3,   5.0,  44.4
2026062802010610,1,06280921,11,      24674,   3.3,  28.5,  55.4,   6.0,  17.3,   6.9,  24.7,  39.3,   3.6,   5.6,  45.1
2026062802010610,1,06280929,11,      25756,   3.4,  28.4,  56.4,   5.7,  17.7,   6.9,  25.0,  39.0,   3.7,   5.4,  43.0
2026062802010610,1,06280938,11,      26925,   3.5,  28.0,  55.3,   5.7,  17.4,   6.9,  23.9,  37.8,   3.8,   5.3,  42.2
2026062802010610,1,06280946,11,      28317,   3.5,  27.7,  55.5,   5.6,  17.1,   6.6,  23.8,  36.5,   3.9,   5.3,  40.8
2026062802010610,1,06280954,11,      30108,   3.6,  28.5,  56.5,   5.6,  17.7,   5.8,  24.1,  35.7,   4.1,   5.4,  41.3
2026062802010610,1,06281002,11,      30882,   3.6,  27.8,  57.0,   5.6,  17.7,   5.8,  24.2,  36.1,   4.2,   5.3,  41.5
2026062802010610,1,06281009,11,      32095,   3.7,  28.2,  58.0,   5.6,  17.8,   5.8,  24.3,  36.5,   4.3,   4.9,  41.8
2026062802010610,1,06281017,11,      33331,   3.8,  27.9,  58.0,   5.6,  16.5,   5.9,  24.9,  37.1,   4.4,   4.7,  42.5
2026062802010610,1,06281024,11,      33736,   3.8,  27.8,  56.2,   5.6,  16.5,   5.9,  24.9,  37.2,   4.4,   4.6,  42.5
2026062802010610,1,06281031,11,      34892,   3.8,  28.1,  56.3,   5.6,  15.6,   5.9,  24.0,  37.6,   4.5,   4.6,  37.0
2026062802010610,1,06281037,11,      35494,   3.8,  27.5,  55.1,   5.5,  15.7,   5.9,  23.8,  37.8,   4.6,   4.6,  37.0
2026062802010610,1,06281044,11,      35903,   3.8,  27.5,  55.1,   5.5,  15.7,   5.9,  23.3,  38.1,   4.6,   4.6,  36.4
2026062802010610,1,06281051,11,      36648,   3.9,  26.7,  53.2,   5.4,  15.7,   5.8,  23.4,  38.5,   4.7,   4.6,  36.8
2026062802010610,1,06281057,11,      37039,   3.9,  26.4,  52.7,   5.4,  15.8,   5.8,  22.0,  37.6,   4.7,   4.6,  36.6
2026062802010610,1,06281103,11,      37460,   3.9,  26.6,  52.7,   5.3,  15.8,   5.8,  21.9,  37.6,   4.7,   4.6,  36.9
2026062802010610,1,06281109,11,      38344,   4.0,  23.6,  52.3,   5.4,  16.0,   5.9,  22.2,  37.5,   4.8,   4.5,  36.9
2026062802010610,1,06281115,11,      38941,   4.0,  23.6,  51.3,   5.3,  15.8,   5.8,  22.2,  37.6,   4.9,   4.5,  36.9
2026062802010610,1,06281121,11,      39496,   4.0,  23.7,  51.7,   5.3,  15.8,   5.9,  22.1,  37.4,   4.9,   4.5,  37.3
2026062802010610,1,06281126,11,      39981,   4.0,  23.6,  51.9,   5.3,  15.6,   5.8,  22.2,  36.3,   4.9,   4.5,  37.5
2026062802010610,1,06281131,11,      40496,   4.0,  23.4,  52.1,   5.2,  15.3,   5.9,  22.3,  36.5,   4.9,   4.5,  37.8
2026062802010610,1,06281137,11,      42992,   4.3,  24.7,  55.2,   4.1,  15.5,   6.2,  23.4,  38.5,   5.2,   4.7,  40.0
2026062802010610,1,06281142,11,      47359,   4.6,  26.1,  60.3,   3.1,  16.8,   6.6,  25.2,  41.2,   5.6,   5.1,  42.8
2026062802010610,1,06281147,11,      47932,   4.6,  24.3,  61.0,   3.2,  16.2,   6.6,  25.4,  41.5,   5.7,   5.1,  43.0
2026062802010610,1,06281153,11,      48712,   4.7,  24.2,  61.1,   3.2,  16.3,   6.6,  25.6,  41.4,   5.6,   5.0,  43.3
2026062802010610,1,06281158,11,      49208,   4.7,  24.1,  60.8,   3.2,  16.4,   6.5,  25.6,  41.7,   5.6,   5.0,  43.4
2026062802010610,1,06281203,11,      50092,   4.7,  24.0,  61.4,   3.2,  15.8,   6.5,  25.2,  42.0,   5.6,   5.0,  43.5
2026062802010610,1,06281208,11,      50362,   4.7,  24.0,  61.6,   3.2,  15.8,   6.5,  25.3,  42.2,   5.6,   5.0,  43.6
2026062802010610,1,06281215,11,      51234,   4.7,  24.0,  60.8,   3.3,  15.9,   6.5,  25.4,  41.9,   5.6,   5.0,  44.0
2026062802010610,1,06281222,11,      52110,   4.7,  24.0,  60.8,   3.3,  15.4,   6.5,  25.3,  42.5,   5.6,   4.9,  43.4
2026062802010610,1,06281229,11,      53069,   4.8,  24.1,  59.1,   3.3,  15.4,   6.5,  25.2,  42.9,   5.6,   4.8,  42.9
2026062802010610,1,06281236,11,      53791,   4.8,  23.5,  58.2,   3.3,  15.3,   6.5,  25.2,  42.1,   5.7,   4.8,  42.0
2026062802010610,1,06281242,11,      54735,   4.8,  23.4,  57.2,   3.4,  15.5,   6.0,  24.7,  42.7,   5.7,   4.8,  42.5
2026062802010610,1,06281248,11,      55681,   4.9,  22.8,  54.0,   3.4,  15.0,   6.1,  24.2,  42.9,   5.7,   4.9,  41.9
2026062802010610,1,06281253,11,      56457,   4.9,  22.8,  54.3,   3.4,  15.1,   6.1,  24.2,  43.1,   5.8,   4.8,  41.4
2026062802010610,1,06281259,11,      58174,   4.9,  23.1,  55.5,   3.5,  15.4,   5.9,  24.8,  43.5,   5.9,   4.6,  41.7
2026062802010610,1,06281304,11,      58972,   5.0,  23.2,  55.8,   3.5,  15.4,   5.8,  24.8,  43.6,   5.9,   4.6,  41.4
2026062802010610,1,06281310,11,      59554,   5.0,  22.9,  54.4,   3.5,  15.4,   5.7,  24.8,  43.7,   5.9,   4.6,  41.3
2026062802010610,1,06281316,11,      60259,   5.0,  22.9,  54.6,   3.5,  15.2,   5.8,  24.8,  43.9,   6.0,   4.6,  41.2
2026062802010610,1,06281322,11,      61914,   5.1,  23.0,  54.2,   3.5,  15.5,   5.5,  25.1,  44.5,   6.1,   4.5,  41.7
2026062802010610,1,06281328,11,      63026,   5.1,  22.8,  52.9,   3.6,  15.5,   5.5,  24.9,  44.5,   6.1,   4.5,  41.9
2026062802010610,1,06281334,11,      64560,   5.1,  22.3,  53.5,   3.6,  15.6,   5.5,  24.8,  44.9,   6.0,   4.4,  41.9
2026062802010610,1,06281340,11,      66120,   5.2,  22.2,  53.4,   3.6,  15.5,   5.5,  23.7,  44.8,   6.1,   4.4,  40.7
2026062802010610,1,06281345,11,      68465,   5.2,  21.6,  55.0,   3.7,  15.5,   5.5,  22.9,  46.0,   6.1,   4.4,  38.2
2026062802010610,1,06281351,11,      70449,   5.2,  21.9,  53.9,   3.7,  15.7,   5.4,  22.6,  46.8,   6.1,   4.3,  38.1
2026062802010610,1,06281357,11,      72741,   5.2,  21.8,  54.2,   3.7,  15.8,   5.5,  22.8,  46.2,   6.1,   4.3,  38.4
2026062802010610,1,06281403,11,      74683,   5.3,  21.6,  53.5,   3.7,  15.7,   5.5,  23.0,  45.2,   6.0,   4.3,  38.2
2026062802010610,1,06281408,11,      77678,   5.4,  21.8,  53.0,   3.6,  15.9,   5.6,  23.2,  44.6,   6.1,   4.2,  38.4
2026062802010610,1,06281413,11,      83262,   5.4,  22.2,  54.1,   3.6,  16.4,   5.4,  23.2,  45.8,   6.3,   4.1,  39.4
2026062802010610,1,06281418,11,      89638,   5.4,  22.3,  52.3,   3.7,  16.7,   5.4,  24.2,  46.8,   6.4,   4.0,  39.3
2026062802010610,1,06281424,11,     100166,   5.7,  20.7,  47.6,   3.7,  16.5,   5.4,  24.1,  47.7,   6.7,   3.8,  38.7
2026062802010610,1,06281429,11,     115569,   5.9,  21.2,  48.4,   3.8,  16.0,   5.1,  23.3,  49.2,   6.9,   3.7,  37.3
2026062802010610,1,06281434,11,     148481,   5.7,  21.8,  50.5,   4.1,  14.2,   5.2,  23.6,  48.4,   7.3,   3.6,  27.3
2026062802010610,1,06281439,11,     196752,   5.2,  22.7,  56.7,   4.3,  14.8,   5.3,  25.6,  53.0,   7.8,   3.3,  29.2
2026062802010610,1,06281444,11,     643721,   3.5,  33.4,  89.9,   4.8,  18.1,   5.4,  33.1, 102.4,   8.2,   3.3,  51.5
2026062802010610,3,06281445,11,     709102,   3.1,  32.7,  91.4,   5.1,  18.0,   5.8,  35.4, 111.8,   8.8,   3.3,  53.8
2026062802010610,4,06281452,11,     709102,   3.1,  32.7,  91.4,   5.1,  18.0,   5.8,  35.4, 111.8,   8.8,   3.3,  53.8
