ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘
2026071802011109,1,07180324,13,       6908,  10.3,   7.8,  50.7,  13.8,   4.8,  24.1,   5.7,  27.3,  19.1,  10.4,  39.7,  24.8,   3.8
2026071802011109,1,07180332,13,       6953,  10.3,   7.9,  50.5,  13.9,   4.7,  24.2,   5.7,  27.4,  19.1,  10.3,  40.0,  24.8,   3.8
2026071802011109,1,07180340,13,       6992,  10.3,   7.9,  50.8,  13.9,   4.7,  24.4,   5.6,  27.5,  19.2,  10.4,  40.2,  24.5,   3.8
2026071802011109,1,07180349,13,       7050,  10.4,   7.9,  50.8,  14.1,   4.6,  24.6,   5.5,  27.7,  19.3,  10.5,  40.5,  24.5,   3.9
2026071802011109,1,07180357,13,       7062,  10.4,   7.9,  50.8,  14.1,   4.6,  24.6,   5.5,  27.6,  19.4,  10.5,  40.6,  24.5,   3.9
2026071802011109,1,07180405,13,       7111,  10.5,   7.9,  47.0,  14.2,   4.6,  24.8,   5.5,  27.8,  19.5,  10.5,  40.6,  24.4,   3.9
2026071802011109,1,07180413,13,       7178,  10.6,   8.0,  47.0,  14.3,   4.6,  25.0,   5.5,  26.7,  18.4,  10.5,  40.4,  24.5,   3.9
2026071802011109,1,07180422,13,       7237,  10.6,   8.1,  47.4,  14.0,   4.6,  25.2,   5.4,  26.9,  18.3,  10.6,  40.7,  23.6,   3.9
2026071802011109,1,07180430,13,       7276,  10.7,   8.1,  47.3,  14.1,   4.6,  25.4,   5.5,  27.0,  18.4,  10.6,  38.2,  22.8,   3.9
2026071802011109,1,07180438,13,       7352,  10.8,   8.2,  47.4,  14.1,   4.6,  25.5,   5.5,  27.3,  15.8,  10.7,  38.6,  22.9,   4.0
2026071802011109,1,07180446,13,       7389,  10.6,   8.2,  47.6,  14.2,   4.6,  25.7,   5.5,  27.3,  15.8,  10.7,  38.8,  23.0,   4.0
2026071802011109,1,07180455,13,       7442,  10.7,   8.3,  48.0,  13.6,   4.6,  25.7,   5.5,  26.9,  15.9,  10.8,  38.9,  22.8,   4.0
2026071802011109,1,07180503,13,       7465,  10.6,   8.3,  48.1,  13.6,   4.6,  25.8,   5.5,  27.0,  15.7,  10.8,  39.0,  22.7,   4.0
2026071802011109,1,07180511,13,       7499,  10.7,   8.2,  46.5,  13.7,   4.6,  25.9,   5.5,  27.1,  15.8,  10.6,  39.2,  22.7,   4.0
2026071802011109,1,07180519,13,       7567,  10.8,   8.2,  46.9,  13.8,   4.6,  26.2,   5.4,  27.2,  15.8,  10.7,  39.5,  22.7,   4.0
2026071802011109,1,07180528,13,       7892,  11.1,   8.4,  48.9,  14.2,   4.8,  24.1,   5.5,  28.3,  16.3,  11.2,  41.2,  23.7,   3.6
2026071802011109,1,07180536,13,       7941,  11.1,   8.4,  48.4,  14.3,   4.8,  24.0,   5.5,  27.2,  16.5,  11.2,  41.5,  23.4,   3.7
2026071802011109,1,07180544,13,       8246,  11.5,   7.4,  50.3,  14.8,   4.6,  23.7,   5.5,  28.1,  17.0,  11.6,  41.7,  24.2,   3.8
2026071802011109,1,07180552,13,       8392,  11.7,   7.3,  50.8,  15.0,   4.6,  24.1,   5.2,  28.6,  17.3,  11.8,  42.2,  23.8,   3.8
2026071802011109,1,07180601,13,       8508,  11.4,   7.2,  51.5,  15.2,   4.7,  24.2,   5.3,  28.9,  17.3,  11.8,  41.0,  23.8,   3.8
2026071802011109,1,07180609,13,       8543,  11.4,   7.2,  51.7,  15.2,   4.7,  22.9,   5.3,  29.0,  17.3,  11.9,  41.1,  23.8,   3.8
2026071802011109,1,07180617,13,       8705,  11.5,   7.2,  50.4,  15.0,   4.6,  23.2,   5.4,  29.6,  17.4,  11.9,  41.7,  21.1,   3.9
2026071802011109,1,07180625,13,       8859,  11.5,   7.1,  47.8,  15.0,   4.6,  23.3,   5.4,  30.1,  17.1,  12.1,  42.4,  21.5,   3.9
2026071802011109,1,07180634,13,       9191,  11.4,   7.3,  48.3,  13.8,   4.6,  24.1,   5.5,  31.1,  17.6,  11.9,  43.7,  17.5,   4.0
2026071802011109,1,07180642,13,       9292,  11.5,   7.3,  48.5,  13.2,   4.6,  22.9,   5.6,  31.3,  17.8,  11.9,  43.4,  17.6,   4.0
2026071802011109,1,07180650,13,       9500,  11.5,   7.0,  48.1,  13.5,   4.7,  21.9,   5.6,  30.0,  18.0,  11.7,  42.9,  17.8,   4.1
2026071802011109,1,07180658,13,       9632,  11.4,   7.0,  47.8,  13.5,   4.6,  22.0,   5.5,  30.4,  18.2,  11.8,  43.5,  17.8,   4.1
2026071802011109,1,07180709,13,      10109,  11.9,   7.3,  49.3,  13.8,   4.2,  22.8,   5.5,  30.2,  18.1,  12.3,  44.9,  17.8,   4.3
2026071802011109,1,07180719,13,      10619,  11.9,   7.4,  50.5,  14.1,   4.0,  20.9,   5.6,  30.4,  18.8,  11.9,  46.9,  17.5,   4.4
2026071802011109,1,07180729,13,      11331,  12.2,   7.2,  49.8,  14.5,   4.0,  21.3,   5.6,  27.5,  19.3,  12.2,  46.7,  18.2,   4.5
2026071802011109,1,07180739,13,      12021,  11.8,   7.4,  50.0,  15.2,   3.9,  22.1,   5.5,  27.5,  20.1,  12.0,  49.0,  18.0,   4.4
2026071802011109,1,07180749,13,      12914,  11.9,   7.2,  49.6,  15.1,   4.0,  22.8,   5.5,  25.4,  20.1,  12.2,  47.8,  18.2,   4.4
2026071802011109,1,07180759,13,      13475,  11.6,   7.1,  50.8,  15.3,   4.0,  23.1,   5.5,  25.1,  20.5,  12.3,  47.9,  15.1,   4.6
2026071802011109,1,07180809,13,      14288,  11.8,   7.1,  51.0,  14.5,   4.2,  23.1,   5.7,  26.1,  18.0,  11.8,  48.2,  12.9,   4.8
2026071802011109,1,07180819,13,      15367,  12.0,   6.7,  52.3,  12.4,   4.3,  23.8,   5.9,  26.7,  18.4,  12.1,  49.3,  11.3,   5.0
2026071802011109,1,07180829,13,      16884,  12.2,   6.2,  52.3,   9.6,   4.6,  25.2,   6.2,  28.4,  18.6,  12.3,  52.9,  10.3,   5.3
2026071802011109,1,07180839,13,      21421,  14.9,   4.8,  56.7,   6.3,   5.4,  30.7,   7.6,  35.1,  23.0,  14.9,  64.4,   6.4,   6.6
2026071802011109,1,07180849,13,      22894,  14.4,   4.8,  51.7,   6.0,   5.5,  30.8,   7.7,  36.3,  23.5,  14.9,  64.7,   6.5,   7.0
2026071802011109,1,07180859,13,      24176,  14.3,   4.8,  52.6,   6.1,   5.5,  30.9,   7.6,  30.9,  24.3,  14.5,  66.4,   6.4,   7.2
2026071802011109,1,07180910,13,      25441,  14.6,   4.6,  52.8,   6.1,   5.7,  26.2,   7.9,  31.5,  25.4,  14.8,  65.6,   6.5,   7.2
2026071802011109,1,07180920,13,      26790,  14.1,   4.7,  54.5,   6.3,   5.6,  23.5,   7.5,  30.4,  25.9,  15.1,  67.8,   6.7,   6.9
2026071802011109,1,07180930,13,      28045,  14.0,   4.8,  55.1,   6.5,   5.6,  23.0,   7.3,  29.7,  23.0,  14.5,  67.5,   6.9,   7.0
2026071802011109,1,07180940,13,      30432,  14.6,   4.9,  54.2,   6.8,   4.9,  23.1,   7.2,  29.6,  22.6,  15.0,  64.0,   7.2,   7.3
2026071802011109,1,07180950,13,      32558,  14.6,   4.9,  53.9,   7.0,   4.9,  23.8,   7.4,  29.6,  22.5,  12.9,  65.4,   7.3,   7.5
2026071802011109,1,07180959,13,      33805,  14.4,   5.0,  54.3,   7.0,   4.9,  23.1,   7.3,  29.0,  23.1,  13.1,  63.1,   7.4,   7.4
2026071802011109,1,07181009,13,      34426,  14.6,   4.9,  54.5,   7.1,   4.9,  23.5,   7.2,  29.0,  22.2,  12.8,  63.3,   7.5,   7.4
2026071802011109,1,07181018,13,      35785,  14.9,   5.1,  55.2,   7.3,   5.0,  24.1,   7.3,  25.6,  20.3,  12.1,  65.2,   7.5,   7.2
2026071802011109,1,07181026,13,      36942,  15.1,   5.1,  54.6,   7.3,   4.9,  24.4,   7.4,  25.8,  20.7,  12.0,  66.5,   7.7,   7.0
2026071802011109,1,07181035,13,      38123,  15.3,   5.2,  53.5,   7.4,   4.9,  24.5,   7.4,  26.3,  21.1,  11.5,  66.7,   7.7,   6.8
2026071802011109,1,07181043,13,      38901,  15.4,   5.1,  53.1,   7.3,   4.9,  24.7,   7.4,  26.7,  21.4,  11.5,  67.0,   7.7,   6.8
2026071802011109,1,07181051,13,      39835,  15.1,   5.2,  52.2,   7.4,   4.8,  25.0,   7.4,  26.6,  21.4,  11.6,  66.9,   7.7,   6.8
2026071802011109,1,07181059,13,      42104,  15.6,   5.3,  54.8,   7.8,   4.2,  25.8,   7.6,  27.8,  21.9,  12.0,  69.0,   8.0,   7.0
2026071802011109,1,07181106,13,      43205,  15.6,   5.2,  55.9,   7.7,   4.3,  26.1,   7.5,  26.6,  21.7,  12.2,  70.2,   8.2,   6.8
2026071802011109,1,07181114,13,      44211,  15.7,   5.3,  55.9,   7.7,   4.1,  26.1,   7.6,  26.8,  21.9,  12.4,  71.5,   8.2,   6.9
2026071802011109,1,07181120,13,      45163,  15.8,   5.3,  55.4,   7.8,   4.1,  26.3,   7.2,  27.0,  22.1,  12.1,  72.8,   8.3,   6.9
2026071802011109,1,07181127,13,      45946,  15.9,   5.3,  56.1,   8.0,   4.1,  26.0,   7.3,  26.5,  22.3,  12.0,  69.2,   8.2,   6.9
2026071802011109,1,07181133,13,      46716,  15.8,   5.3,  56.3,   8.0,   4.1,  26.2,   7.2,  25.0,  22.5,  12.1,  69.0,   8.2,   6.9
2026071802011109,1,07181140,13,      47482,  15.2,   5.4,  56.9,   8.1,   4.1,  26.5,   7.2,  25.4,  22.8,  12.2,  67.5,   8.4,   6.9
2026071802011109,1,07181146,13,      48824,  15.1,   5.5,  57.2,   8.2,   4.0,  26.9,   7.1,  25.9,  23.2,  11.9,  66.3,   8.5,   6.9
2026071802011109,1,07181153,13,      49797,  15.1,   5.5,  56.5,   8.3,   4.0,  27.0,   7.1,  26.0,  23.4,  11.7,  67.0,   8.5,   7.0
2026071802011109,1,07181159,13,      51337,  14.4,   5.6,  57.7,   8.4,   3.9,  27.3,   7.0,  26.3,  24.0,  11.9,  66.1,   8.6,   7.0
2026071802011109,1,07181205,13,      52620,  14.5,   5.6,  58.6,   8.4,   3.9,  27.9,   6.8,  26.6,  24.4,  12.1,  56.8,   8.8,   7.1
2026071802011109,1,07181212,13,      53660,  14.5,   5.6,  58.8,   8.5,   3.8,  27.4,   6.8,  26.7,  24.2,  12.1,  56.0,   8.9,   7.1
2026071802011109,1,07181217,13,      54879,  13.9,   5.7,  59.3,   8.6,   3.8,  27.5,   6.7,  25.3,  24.4,  12.2,  57.1,   9.0,   7.2
2026071802011109,1,07181223,13,      55978,  14.0,   5.8,  60.3,   8.7,   3.8,  27.8,   6.8,  24.5,  24.5,  12.1,  57.9,   9.0,   7.1
2026071802011109,1,07181228,13,      57642,  14.2,   5.9,  61.5,   8.8,   3.5,  28.1,   6.9,  24.5,  25.1,  12.4,  59.5,   9.2,   7.2
2026071802011109,1,07181234,13,      59918,  13.9,   6.0,  62.0,   9.1,   3.6,  28.8,   7.0,  24.7,  25.7,  10.0,  60.5,   9.4,   7.3
2026071802011109,1,07181240,13,      61004,  13.7,   6.0,  62.9,   9.1,   3.6,  29.0,   7.0,  25.0,  26.0,   9.9,  60.6,   9.5,   7.2
2026071802011109,1,07181246,13,      62335,  13.5,   6.0,  64.0,   9.2,   3.6,  29.1,   7.0,  24.9,  25.8,   9.9,  61.4,   9.6,   7.2
2026071802011109,1,07181253,13,      64119,  13.1,   6.0,  64.5,   9.1,   3.6,  29.8,   7.0,  25.4,  24.8,  10.1,  61.2,   9.6,   7.2
2026071802011109,1,07181300,13,      66212,  13.1,   6.0,  63.0,   9.1,   3.6,  30.5,   7.1,  25.9,  24.5,  10.0,  60.6,   9.6,   7.1
2026071802011109,1,07181307,13,      69900,  12.8,   6.1,  66.1,   9.4,   3.5,  31.2,   7.1,  26.6,  25.2,  10.3,  62.9,   9.9,   7.0
2026071802011109,1,07181313,13,      71956,  12.8,   6.1,  65.4,   9.5,   3.4,  31.4,   7.1,  26.3,  25.5,  10.2,  62.9,  10.1,   7.1
2026071802011109,1,07181318,13,      73607,  12.7,   6.1,  65.2,   9.6,   3.4,  30.8,   7.2,  26.3,  25.8,  10.3,  63.3,  10.1,   7.1
2026071802011109,1,07181324,13,      75391,  12.1,   6.1,  66.4,   9.8,   3.4,  31.2,   7.1,  26.3,  26.1,  10.4,  63.4,  10.2,   7.0
2026071802011109,1,07181330,13,      80849,  12.5,   6.0,  69.9,   9.4,   3.3,  33.1,   7.4,  27.4,  27.1,  11.0,  66.6,   9.4,   7.0
2026071802011109,1,07181335,13,      83994,  12.2,   6.0,  71.4,   9.5,   3.3,  32.0,   7.4,  28.0,  27.6,  11.1,  67.8,   9.4,   7.1
2026071802011109,1,07181341,13,      89101,  12.0,   6.1,  68.1,   9.6,   3.2,  32.2,   7.2,  29.2,  27.6,  11.5,  69.6,   9.6,   7.3
2026071802011109,1,07181346,13,      94704,  11.9,   6.2,  67.1,   9.9,   3.1,  33.0,   7.3,  30.2,  28.3,  11.7,  71.0,   9.8,   7.3
2026071802011109,1,07181352,13,     108126,  12.1,   6.5,  67.4,  10.3,   3.0,  33.9,   6.4,  31.4,  29.6,  12.3,  71.7,  10.3,   7.6
2026071802011109,1,07181357,13,     127569,  10.8,   6.5,  73.1,  11.0,   2.7,  37.1,   6.6,  34.4,  31.1,  12.9,  70.7,  11.3,   7.9
2026071802011109,1,07181359,13,     143063,  10.1,   6.7,  70.0,  11.4,   2.6,  36.4,   6.7,  35.2,  30.3,  13.9,  71.2,  11.6,   8.4
2026071802011109,1,07181405,13,     214580,  10.1,   6.8,  78.7,  12.1,   2.4,  40.7,   6.8,  39.5,  31.9,  14.4,  76.3,  13.8,   8.7
2026071802011109,3,07181410,13,     666584,  13.4,   9.9,  94.3,  14.9,   2.2,  66.3,   4.3,  56.9,  44.7,   8.7, 123.5,  20.6,  11.1
2026071802011109,4,07181416,13,     666584,  13.4,   9.9,  94.3,  14.9,   2.2,  66.3,   4.3,  56.9,  44.7,   8.7, 123.5,  20.6,  11.1
