ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘
2026071802011110,1,07180634,10,       6065,   7.8,  20.7,  40.4,   2.2,   8.6,  14.6,  18.2,   8.8,  17.8,   5.1
2026071802011110,1,07180642,10,       6108,   7.8,  20.6,  40.3,   2.2,   8.4,  14.5,  17.9,   8.8,  17.7,   5.1
2026071802011110,1,07180650,10,       6229,   7.8,  20.9,  39.2,   2.2,   8.1,  14.5,  17.6,   8.9,  18.0,   5.1
2026071802011110,1,07180659,10,       6432,   8.0,  20.5,  40.2,   2.2,   8.3,  14.8,  17.7,   8.9,  18.5,   4.7
2026071802011110,1,07180704,10,       6550,   8.1,  20.4,  40.6,   2.2,   8.3,  14.1,  17.8,   9.0,  18.6,   4.8
2026071802011110,1,07180714,10,       7161,   7.9,  18.3,  31.1,   2.2,   8.7,  14.1,  19.0,   9.3,  19.1,   4.9
2026071802011110,1,07180724,10,       7560,   7.9,  18.1,  30.3,   2.2,   8.8,  14.3,  18.6,   9.2,  19.1,   5.0
2026071802011110,1,07180734,10,       8245,   7.9,  18.5,  32.3,   2.3,   7.9,  14.1,  16.7,   9.4,  19.4,   5.2
2026071802011110,1,07180744,10,       8860,   7.8,  19.0,  32.8,   2.2,   8.0,  14.9,  17.7,   9.2,  19.9,   5.2
2026071802011110,1,07180754,10,       9238,   8.0,  19.2,  33.7,   2.2,   7.9,  15.2,  17.1,   9.4,  19.9,   5.2
2026071802011110,1,07180804,10,       9686,   7.8,  19.5,  34.5,   2.2,   8.0,  15.4,  15.7,   9.5,  19.8,   5.1
2026071802011110,1,07180815,10,      10022,   7.8,  19.9,  33.5,   2.2,   8.1,  14.8,  15.7,   9.6,  19.7,   5.0
2026071802011110,1,07180825,10,      10470,   8.0,  20.2,  34.4,   2.2,   8.3,  14.9,  16.0,   9.7,  19.6,   5.0
2026071802011110,1,07180839,10,      11078,   7.9,  20.0,  36.1,   2.2,   8.4,  15.2,  15.5,   9.5,  18.6,   4.9
2026071802011110,1,07180845,10,      11235,   7.9,  19.9,  36.2,   2.2,   8.4,  14.9,  15.4,   9.4,  18.7,   5.0
2026071802011110,1,07180855,10,      11889,   7.9,  20.6,  38.0,   2.2,   7.9,  14.3,  16.0,   9.8,  18.1,   5.0
2026071802011110,1,07180905,10,      12379,   8.1,  20.5,  37.7,   2.3,   7.8,  14.6,  16.3,  10.1,  18.5,   4.7
2026071802011110,1,07180915,10,      13333,   8.1,  21.5,  38.7,   2.3,   6.7,  13.7,  17.2,  10.0,  19.4,   4.9
2026071802011110,1,07180925,10,      14328,   8.2,  22.4,  40.3,   2.4,   6.8,  12.6,  16.0,  10.4,  14.0,   5.0
2026071802011110,1,07180935,10,      15869,   8.4,  23.1,  41.0,   2.4,   6.9,  12.3,  16.3,  10.5,  13.6,   5.0
2026071802011110,1,07180945,10,      17869,   9.0,  24.4,  43.4,   2.3,   6.3,  13.3,  15.6,  10.8,  14.5,   5.0
2026071802011110,1,07180955,10,      18498,   9.1,  24.7,  42.6,   2.3,   6.5,  13.4,  15.7,  10.6,  13.7,   5.1
2026071802011110,1,07181004,10,      19110,   9.2,  24.8,  42.4,   2.3,   6.6,  13.7,  15.9,  10.7,  12.9,   5.2
2026071802011110,1,07181013,10,      20179,   9.3,  22.2,  43.1,   2.3,   6.7,  13.6,  15.4,   9.4,  13.3,   5.4
2026071802011110,1,07181022,10,      20781,   9.2,  22.4,  41.6,   2.3,   6.8,  13.8,  15.6,   9.5,  13.0,   5.4
2026071802011110,1,07181031,10,      21181,   9.0,  22.4,  41.0,   2.3,   6.9,  13.7,  15.7,   9.6,  12.9,   5.4
2026071802011110,1,07181039,10,      21725,   9.0,  22.7,  39.9,   2.3,   7.0,  13.8,  15.9,   9.1,  13.0,   5.3
2026071802011110,1,07181048,10,      22623,   9.2,  23.4,  41.1,   2.3,   6.9,  13.9,  16.4,   9.2,  13.2,   5.1
2026071802011110,1,07181055,10,      23326,   9.4,  23.9,  41.3,   2.3,   7.0,  13.8,  16.3,   9.1,  13.4,   5.2
2026071802011110,1,07181103,10,      23745,   9.4,  24.1,  41.4,   2.3,   7.1,  13.9,  15.1,   9.1,  13.5,   5.2
2026071802011110,1,07181110,10,      27512,  10.1,  27.5,  46.7,   1.9,   8.1,  15.9,  17.0,  10.0,  15.1,   6.0
2026071802011110,1,07181117,10,      28267,   9.8,  27.7,  47.0,   1.9,   8.2,  16.1,  17.2,  10.1,  14.8,   5.9
2026071802011110,1,07181124,10,      29077,  10.0,  27.4,  47.1,   1.9,   8.1,  16.3,  17.5,  10.3,  14.9,   6.0
2026071802011110,1,07181130,10,      29432,   9.9,  27.7,  46.2,   1.9,   8.2,  16.2,  17.4,  10.4,  15.0,   6.0
2026071802011110,1,07181137,10,      30465,  10.2,  28.5,  47.6,   1.9,   8.3,  16.5,  17.9,  10.3,  15.4,   5.3
2026071802011110,1,07181143,10,      31327,  10.0,  29.2,  48.4,   1.9,   8.1,  16.5,  18.3,   9.9,  15.7,   5.4
2026071802011110,1,07181150,10,      32702,   9.7,  28.6,  44.7,   2.0,   8.2,  16.6,  17.5,  10.0,  15.7,   5.2
2026071802011110,1,07181156,10,      33338,   9.8,  29.0,  44.0,   2.0,   8.3,  16.8,  17.3,   9.4,  15.9,   5.2
2026071802011110,1,07181203,10,      33779,   9.7,  28.6,  44.5,   2.0,   8.3,  16.7,  17.3,   9.3,  15.9,   5.2
2026071802011110,1,07181209,10,      34273,   9.8,  28.8,  44.5,   2.0,   8.2,  16.9,  17.1,   9.1,  16.0,   5.3
2026071802011110,1,07181215,10,      35210,   9.7,  28.0,  44.4,   2.0,   8.1,  17.3,  17.1,   9.1,  16.2,   5.2
2026071802011110,1,07181220,10,      36430,   9.8,  28.8,  45.9,   2.0,   8.3,  17.9,  17.1,   9.4,  16.7,   4.9
2026071802011110,1,07181226,10,      37981,  10.1,  28.4,  47.6,   1.9,   8.5,  18.6,  17.2,   9.7,  16.2,   5.1
2026071802011110,1,07181231,10,      38476,  10.0,  28.2,  46.8,   1.9,   8.4,  18.6,  17.3,   9.6,  16.1,   5.1
2026071802011110,1,07181237,10,      39637,  10.1,  28.8,  44.9,   1.9,   8.5,  18.7,  17.6,   9.6,  16.4,   5.2
2026071802011110,1,07181242,10,      40360,  10.2,  29.2,  43.1,   1.9,   8.5,  18.9,  17.8,   9.3,  16.2,   5.2
2026071802011110,1,07181249,10,      42018,  10.1,  27.6,  39.1,   1.9,   8.5,  18.2,  17.4,   9.2,  15.8,   5.3
2026071802011110,1,07181256,10,      44035,  10.3,  28.8,  38.3,   2.0,   8.3,  18.8,  11.8,   9.4,  16.2,   5.5
2026071802011110,1,07181303,10,      45066,  10.3,  28.7,  36.9,   2.0,   8.5,  19.1,  12.0,   9.3,  16.1,   5.5
2026071802011110,1,07181309,10,      45817,  10.3,  29.0,  36.3,   2.0,   8.4,  19.2,  11.8,   9.3,  16.2,   5.5
2026071802011110,1,07181315,10,      46929,  10.5,  29.5,  36.7,   2.0,   8.6,  19.4,  12.1,   9.3,  16.5,   5.6
2026071802011110,1,07181320,10,      47572,  10.5,  29.7,  36.6,   1.9,   8.5,  19.5,  12.2,   9.3,  16.5,   5.6
2026071802011110,1,07181326,10,      48644,  10.7,  30.1,  36.7,   2.0,   7.8,  19.8,  12.4,   9.3,  16.7,   5.6
2026071802011110,1,07181331,10,      49312,  10.8,  30.4,  35.7,   2.0,   7.9,  20.0,  12.4,   9.1,  16.8,   5.6
2026071802011110,1,07181337,10,      50370,  10.8,  30.8,  35.8,   2.0,   7.8,  19.9,  12.5,   9.1,  17.0,   5.6
2026071802011110,1,07181343,10,      52076,  10.7,  31.3,  35.6,   1.9,   8.0,  20.2,  12.7,   9.2,  17.2,   5.7
2026071802011110,1,07181348,10,      54137,  10.9,  32.4,  36.4,   2.0,   8.1,  20.6,  13.1,   9.3,  17.7,   5.1
2026071802011110,1,07181354,10,      55248,  10.9,  32.4,  36.3,   2.0,   8.1,  20.9,  13.1,   9.3,  18.0,   5.1
2026071802011110,1,07181359,10,      58732,  11.4,  34.2,  35.7,   2.0,   8.3,  21.7,  13.8,   9.6,  18.7,   4.4
2026071802011110,1,07181405,10,      60684,  11.3,  34.6,  35.3,   2.0,   8.2,  22.1,  14.1,   9.7,  18.2,   4.4
2026071802011110,1,07181410,10,      65232,  11.8,  35.0,  33.9,   1.9,   7.9,  23.0,  14.9,   9.9,  19.2,   4.6
2026071802011110,1,07181416,10,      68982,  11.5,  36.2,  34.5,   2.0,   7.5,  23.4,  15.2,   9.4,  18.6,   4.7
2026071802011110,1,07181422,10,      82752,  10.9,  36.8,  33.0,   2.0,   7.2,  21.5,  13.6,   8.6,  18.4,   5.3
2026071802011110,1,07181427,10,      95576,  10.4,  41.3,  33.3,   1.9,   7.5,  22.0,  15.0,   8.2,  19.2,   5.7
2026071802011110,1,07181433,10,     124982,  11.2,  48.2,  29.2,   1.9,   7.7,  23.4,  17.5,   6.7,  19.6,   5.6
2026071802011110,1,07181434,10,     134208,  11.6,  49.7,  29.8,   1.9,   7.9,  24.4,  18.3,   6.8,  20.2,   5.7
2026071802011110,1,07181439,10,     212620,  15.2,  72.3,  39.6,   1.6,   8.6,  29.8,  25.4,   8.2,  26.4,   5.7
2026071802011110,1,07181444,10,     539433,  18.4, 121.9,  63.8,   1.6,   6.9,  32.6,  26.6,   7.4,  28.6,   5.2
2026071802011110,3,07181445,10,     550652,  18.4, 124.0,  64.8,   1.6,   6.8,  32.7,  26.8,   7.5,  28.8,   5.1
2026071802011110,4,07181452,10,     550652,  18.4, 124.0,  64.8,   1.6,   6.8,  32.7,  26.8,   7.5,  28.8,   5.1
