ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘
2026072607020203,1,07260503,10,       7994,  16.6,  32.7,  16.0,  18.1,  36.5,   2.7,   4.0,   6.3,   6.8,  10.6
2026072607020203,1,07260511,10,       8131,  16.8,  33.1,  16.3,  18.3,  33.1,   2.6,   4.1,   6.2,   6.8,  10.7
2026072607020203,1,07260519,10,       8168,  16.9,  33.1,  16.3,  18.3,  33.3,   2.6,   4.1,   6.2,   6.8,  10.8
2026072607020203,1,07260528,10,       8236,  17.1,  33.1,  16.4,  18.3,  33.6,   2.6,   4.1,   6.2,   6.7,  10.4
2026072607020203,1,07260536,10,       8303,  16.6,  33.0,  16.5,  18.5,  32.2,   2.6,   4.1,   6.2,   6.8,  10.3
2026072607020203,1,07260544,10,       8527,  17.0,  33.4,  16.9,  18.9,  32.9,   2.5,   4.2,   6.3,   6.9,  10.6
2026072607020203,1,07260552,10,       8620,  16.9,  33.6,  17.1,  18.8,  33.3,   2.5,   4.2,   6.2,   6.9,  10.6
2026072607020203,1,07260601,10,       8742,  17.1,  33.9,  17.1,  19.0,  33.7,   2.5,   4.2,   6.1,   7.0,  10.5
2026072607020203,1,07260609,10,       8843,  17.2,  34.1,  17.3,  19.2,  34.0,   2.5,   4.2,   6.2,   7.0,  10.1
2026072607020203,1,07260617,10,       9017,  17.4,  34.5,  17.5,  19.6,  30.6,   2.5,   4.2,   6.1,   7.1,  10.2
2026072607020203,1,07260625,10,       9169,  17.6,  34.7,  16.5,  19.8,  31.0,   2.5,   4.3,   5.9,   7.2,  10.3
2026072607020203,1,07260634,10,       9338,  17.2,  35.2,  16.6,  19.7,  31.6,   2.5,   4.3,   5.9,   7.1,  10.3
2026072607020203,1,07260642,10,       9581,  17.4,  35.6,  17.1,  20.1,  32.4,   2.6,   4.4,   5.5,   7.3,   9.2
2026072607020203,1,07260650,10,       9947,  17.2,  34.3,  17.3,  20.1,  33.7,   2.5,   4.5,   5.6,   7.4,   9.4
2026072607020203,1,07260659,10,      10738,  18.5,  37.0,  18.6,  21.1,  35.7,   2.2,   4.8,   6.0,   7.9,  10.1
2026072607020203,1,07260707,10,      11092,  18.2,  36.6,  18.9,  20.6,  36.3,   2.2,   4.9,   6.0,   7.7,  10.1
2026072607020203,1,07260715,10,      11310,  18.4,  36.0,  19.1,  20.8,  35.9,   2.2,   4.8,   5.9,   7.6,  10.2
2026072607020203,1,07260723,10,      11698,  18.7,  36.5,  19.6,  20.8,  36.9,   2.2,   4.9,   5.9,   7.7,   9.1
2026072607020203,1,07260732,10,      12306,  19.1,  37.7,  20.4,  20.8,  38.9,   2.1,   5.0,   6.1,   8.0,   9.5
2026072607020203,1,07260740,10,      12791,  18.8,  37.7,  20.6,  21.4,  39.9,   2.1,   5.0,   6.1,   8.0,   9.6
2026072607020203,1,07260748,10,      13256,  19.4,  38.4,  21.1,  20.7,  41.1,   2.1,   5.1,   6.1,   7.7,   9.9
2026072607020203,1,07260756,10,      13958,  18.4,  39.3,  21.5,  20.6,  42.9,   2.1,   5.2,   6.1,   7.5,  10.1
2026072607020203,1,07260809,10,      14517,  18.4,  40.1,  21.5,  21.2,  43.4,   2.1,   5.3,   6.0,   7.5,  10.1
2026072607020203,1,07260817,10,      15020,  18.2,  38.7,  22.2,  21.2,  44.6,   2.1,   5.4,   6.1,   7.2,  10.2
2026072607020203,1,07260826,10,      15567,  18.8,  37.6,  21.5,  19.5,  44.1,   2.1,   5.5,   6.2,   7.1,  10.2
2026072607020203,1,07260834,10,      16381,  18.8,  38.6,  22.2,  19.9,  45.8,   2.1,   5.3,   5.9,   7.2,  10.4
2026072607020203,1,07260842,10,      16753,  18.6,  36.7,  22.6,  20.1,  46.2,   2.1,   5.4,   5.9,   7.2,  10.2
2026072607020203,1,07260850,10,      17811,  18.8,  37.5,  23.5,  20.5,  47.4,   2.1,   5.5,   5.9,   7.2,  10.3
2026072607020203,1,07260859,10,      18443,  17.4,  37.7,  24.2,  21.0,  49.0,   2.1,   5.6,   5.7,   7.2,  10.1
2026072607020203,1,07260907,10,      19370,  17.9,  38.2,  24.6,  21.2,  50.8,   2.1,   5.6,   5.8,   7.0,  10.2
2026072607020203,1,07260915,10,      20154,  16.4,  38.0,  25.3,  21.4,  52.3,   2.1,   5.6,   5.9,   6.8,  10.4
2026072607020203,1,07260923,10,      21306,  16.9,  38.1,  25.5,  20.4,  51.4,   2.1,   5.7,   5.8,   6.8,  10.6
2026072607020203,1,07260932,10,      23980,  17.6,  39.0,  26.6,  21.7,  54.0,   1.9,   5.9,   5.9,   7.1,  11.3
2026072607020203,1,07260939,10,      28191,  19.4,  39.9,  28.5,  22.4,  60.4,   1.8,   6.3,   6.1,   7.2,  11.3
2026072607020203,1,07260947,10,      29225,  19.1,  39.0,  27.2,  22.4,  60.8,   1.8,   6.5,   6.0,   7.2,  11.3
2026072607020203,1,07260954,10,      31772,  19.9,  39.9,  26.1,  22.6,  63.3,   1.8,   6.7,   6.2,   7.4,  11.6
2026072607020203,1,07261002,10,      33642,  18.2,  41.3,  27.4,  22.7,  65.9,   1.8,   6.9,   5.9,   7.0,  11.8
2026072607020203,1,07261009,10,      36617,  18.9,  43.7,  29.2,  22.3,  68.4,   1.8,   6.3,   6.0,   7.1,  11.8
2026072607020203,1,07261014,10,      41977,  21.0,  48.6,  15.5,  22.8,  74.1,   1.8,   6.9,   5.8,   7.1,  12.7
2026072607020203,1,07261019,10,      47128,  20.8,  51.5,  16.7,  24.0,  80.2,   1.9,   6.9,   5.8,   6.2,  12.7
2026072607020203,1,07261024,10,      53802,  21.7,  58.1,  18.0,  24.7,  77.8,   1.8,   7.3,   5.8,   6.1,  13.0
2026072607020203,1,07261029,10,      74944,  25.2,  72.3,  23.3,  28.3,  91.1,   1.7,   8.1,   5.8,   6.2,  14.8
2026072607020203,1,07261034,10,     133246,  33.1,  93.5,  32.4,  30.4, 116.2,   1.6,   8.0,   6.7,   5.0,  18.0
2026072607020203,1,07261039,10,     451987,  28.1, 206.8,  54.3,  31.1, 211.0,   1.9,   8.8,   4.2,   4.5,  16.0
2026072607020203,3,07261040,10,     452007,  28.1, 206.8,  54.3,  31.1, 211.0,   1.9,   8.8,   4.2,   4.5,  16.0
2026072607020203,4,07261047,10,     452007,  28.1, 206.8,  54.3,  31.1, 211.0,   1.9,   8.8,   4.2,   4.5,  16.0
