ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘
2026071902011204,1,07190231,13,       8116,  31.6,   5.1,  11.0,  39.8,  80.1,  31.2,   2.9,  20.6,  25.4,  12.2,   7.1,   6.9,  13.9
2026071902011204,1,07190239,13,       8167,  31.5,   5.1,  10.9,  39.8,  79.6,  31.1,   2.9,  20.7,  25.4,  12.2,   7.2,   6.9,  13.8
2026071902011204,1,07190247,13,       8192,  31.5,   5.2,  10.9,  39.4,  79.9,  31.0,   2.9,  20.7,  25.3,  12.1,   7.2,   6.9,  13.8
2026071902011204,1,07190256,13,       8232,  31.6,   5.2,  11.0,  39.6,  71.5,  30.2,   2.9,  20.7,  25.3,  12.0,   7.2,   6.9,  13.8
2026071902011204,1,07190304,13,       8290,  31.7,   5.2,  11.0,  39.9,  72.0,  30.1,   2.9,  20.9,  25.5,  11.9,   7.2,   7.0,  13.8
2026071902011204,1,07190312,13,       8371,  32.0,   5.2,  11.1,  40.3,  72.7,  29.7,   2.9,  21.1,  25.4,  11.6,   7.2,   7.0,  13.2
2026071902011204,1,07190320,13,       8479,  32.4,   5.2,  10.1,  40.8,  73.7,  30.1,   2.9,  20.7,  25.7,  11.7,   7.3,   7.1,  13.4
2026071902011204,1,07190329,13,       8593,  32.7,   5.3,  10.2,  41.4,  74.7,  29.2,   2.9,  20.9,  25.3,  11.5,   7.3,   7.2,  13.4
2026071902011204,1,07190337,13,       8635,  32.8,   5.3,  10.2,  41.6,  75.0,  28.9,   2.9,  21.0,  25.2,  11.5,   7.3,   7.2,  13.5
2026071902011204,1,07190345,13,       8807,  33.5,   5.3,  10.1,  42.4,  75.7,  29.4,   2.9,  21.4,  25.6,  11.0,   7.4,   7.3,  13.0
2026071902011204,1,07190353,13,       8873,  33.6,   5.3,  10.2,  42.7,  72.4,  28.2,   2.9,  20.9,  25.5,  11.0,   7.4,   7.4,  12.7
2026071902011204,1,07190402,13,       9030,  32.6,   5.4,  10.3,  43.2,  72.9,  28.6,   2.9,  21.3,  25.0,   9.7,   7.5,   7.5,  12.9
2026071902011204,1,07190410,13,       9114,  32.9,   5.4,  10.4,  43.6,  73.6,  28.9,   2.9,  21.4,  24.4,   9.8,   7.6,   7.6,  12.1
2026071902011204,1,07190418,13,       9474,  34.1,   5.6,   7.7,  45.3,  76.5,  30.0,   3.1,  22.1,  25.4,   9.9,   7.7,   7.8,  12.0
2026071902011204,1,07190426,13,       9575,  32.1,   5.6,   7.8,  45.8,  77.3,  30.3,   3.1,  22.3,  25.6,   9.4,   7.7,   7.9,  12.1
2026071902011204,1,07190435,13,       9646,  31.7,   5.7,   7.8,  45.9,  77.1,  29.2,   3.1,  22.4,  24.8,   9.4,   7.7,   7.9,  12.2
2026071902011204,1,07190443,13,       9883,  32.5,   5.8,   6.9,  46.7,  79.0,  29.7,   3.1,  22.9,  25.5,   9.7,   7.8,   8.1,  11.8
2026071902011204,1,07190451,13,      10054,  32.9,   5.9,   7.0,  47.3,  79.6,  30.2,   3.2,  22.1,  25.7,   9.8,   7.7,   7.4,  11.9
2026071902011204,1,07190459,13,      10205,  33.4,   5.9,   7.1,  48.0,  80.0,  30.6,   3.2,  22.4,  25.9,   9.9,   7.8,   7.4,  11.1
2026071902011204,1,07190508,13,      10282,  33.5,   5.9,   7.1,  48.3,  80.6,  30.6,   3.1,  22.5,  26.0,  10.0,   7.8,   7.5,  11.2
2026071902011204,1,07190516,13,      10345,  33.2,   5.8,   7.0,  48.1,  80.3,  30.5,   3.2,  22.5,  25.9,  10.0,   7.8,   7.5,  11.2
2026071902011204,1,07190524,13,      10418,  33.2,   5.9,   7.0,  48.4,  80.9,  30.3,   3.2,  22.1,  25.5,  10.1,   7.7,   7.5,  11.3
2026071902011204,1,07190532,13,      10727,  33.9,   6.0,   7.0,  49.8,  82.5,  31.0,   3.1,  22.8,  26.2,   9.6,   7.6,   7.6,  11.3
2026071902011204,1,07190541,13,      11361,  35.5,   6.4,   7.4,  52.2,  77.6,  32.9,   2.7,  23.9,  27.6,  10.1,   8.0,   7.9,  11.9
2026071902011204,1,07190549,13,      11464,  35.8,   6.4,   7.4,  51.8,  77.7,  32.8,   2.7,  23.8,  27.8,   9.9,   8.1,   7.9,  11.9
2026071902011204,1,07190557,13,      11718,  35.9,   6.4,   7.5,  50.1,  77.4,  32.5,   2.8,  24.0,  25.4,  10.0,   8.0,   7.5,  12.0
2026071902011204,1,07190605,13,      11858,  36.0,   6.5,   7.5,  50.7,  77.7,  32.0,   2.8,  24.3,  25.7,   9.8,   8.1,   7.4,  12.0
2026071902011204,1,07190614,13,      12072,  36.5,   6.5,   7.6,  51.0,  79.1,  31.6,   2.8,  24.3,  26.0,   9.5,   8.0,   7.4,  11.8
2026071902011204,1,07190622,13,      12232,  36.9,   6.5,   7.6,  51.7,  74.1,  31.9,   2.8,  24.0,  26.3,   9.4,   7.9,   7.4,  11.9
2026071902011204,1,07190630,13,      12508,  37.4,   6.5,   7.8,  52.6,  75.8,  32.3,   2.9,  24.5,  26.6,   9.0,   7.6,   7.2,  12.1
2026071902011204,1,07190638,13,      12624,  37.4,   6.6,   7.8,  52.8,  76.5,  31.4,   2.9,  24.7,  26.5,   9.0,   7.4,   7.3,  12.0
2026071902011204,1,07190647,13,      13136,  37.3,   6.3,   7.9,  55.0,  79.6,  32.7,   2.9,  25.5,  23.3,   9.2,   7.4,   7.3,  12.1
2026071902011204,1,07190655,13,      13334,  37.8,   6.3,   7.9,  55.2,  79.6,  32.5,   3.0,  25.1,  23.4,   9.0,   7.4,   7.3,  12.2
2026071902011204,1,07190703,13,      13641,  38.0,   6.3,   7.9,  56.2,  80.8,  32.9,   3.0,  25.2,  23.8,   9.1,   6.9,   7.4,  12.0
2026071902011204,1,07190711,13,      13910,  38.6,   6.4,   8.0,  57.0,  81.2,  31.6,   3.0,  25.4,  23.9,   9.2,   6.8,   7.4,  11.8
2026071902011204,1,07190720,13,      14483,  35.3,   6.2,   8.2,  57.9,  84.5,  26.5,   3.0,  25.0,  24.7,   9.4,   6.9,   7.4,  11.8
2026071902011204,1,07190728,13,      14935,  35.7,   6.3,   8.0,  54.3,  82.9,  26.9,   3.0,  25.4,  24.8,   9.2,   6.9,   7.5,  12.0
2026071902011204,1,07190736,13,      15549,  36.1,   6.4,   8.1,  49.1,  84.6,  26.6,   3.1,  22.7,  24.3,   9.1,   6.8,   7.6,  12.1
2026071902011204,1,07190744,13,      16136,  36.3,   6.2,   8.4,  44.9,  86.0,  26.3,   3.1,  23.4,  24.0,   9.2,   6.9,   7.5,  12.2
2026071902011204,1,07190753,13,      16932,  37.0,   6.4,   8.6,  45.1,  84.1,  26.9,   3.0,  24.1,  24.3,   8.7,   6.8,   7.8,  12.5
2026071902011204,1,07190801,13,      17518,  37.0,   6.3,   8.8,  43.1,  86.5,  25.4,   3.0,  24.8,  24.7,   8.7,   6.6,   7.9,  12.7
2026071902011204,1,07190809,13,      18060,  37.5,   6.4,   8.9,  43.1,  88.6,  25.6,   2.9,  24.1,  24.6,   8.9,   6.6,   7.7,  13.0
2026071902011204,1,07190817,13,      18987,  38.6,   5.2,   9.1,  45.3,  92.0,  26.6,   3.1,  24.2,  25.6,   9.3,   6.9,   8.0,  13.5
2026071902011204,1,07190826,13,      20016,  40.1,   5.0,   9.0,  47.0,  96.4,  26.8,   3.1,  25.0,  26.1,   9.4,   6.4,   8.0,  13.5
2026071902011204,1,07190834,13,      20586,  39.6,   5.1,   8.7,  47.5,  97.4,  25.6,   3.2,  25.1,  26.0,   9.2,   6.5,   8.1,  13.5
2026071902011204,1,07190842,13,      21910,  39.3,   4.9,   9.0,  47.3,  97.9,  22.6,   3.2,  23.8,  26.1,   8.8,   6.7,   8.2,  14.1
2026071902011204,1,07190850,13,      22929,  36.7,   5.0,   8.7,  49.3, 101.9,  23.4,   3.3,  24.5,  26.6,   8.9,   6.8,   7.4,  14.5
2026071902011204,1,07190859,13,      23820,  37.0,   5.1,   8.6,  48.1, 100.8,  23.4,   3.3,  24.2,  26.2,   9.0,   6.7,   7.5,  14.4
2026071902011204,1,07190907,13,      24570,  36.4,   5.2,   8.5,  47.8, 102.3,  23.4,   3.3,  24.7,  22.8,   9.0,   6.8,   7.4,  14.6
2026071902011204,1,07190915,13,      26128,  36.8,   5.3,   8.7,  45.9, 105.0,  20.7,   3.4,  25.4,  23.1,   9.3,   6.4,   7.0,  14.6
2026071902011204,1,07190923,13,      27473,  37.6,   5.4,   8.6,  45.8, 107.2,  17.6,   3.4,  25.8,  23.0,   9.3,   6.4,   7.2,  14.7
2026071902011204,1,07190932,13,      30351,  38.0,   5.6,   8.4,  44.0, 100.3,  17.8,   3.5,  26.8,  23.8,   9.5,   6.3,   6.7,  14.8
2026071902011204,1,07190940,13,      33543,  37.1,   4.7,   8.8,  46.5,  98.6,  19.2,   3.6,  27.4,  23.2,  10.0,   6.4,   7.0,  14.8
2026071902011204,1,07190948,13,      36500,  38.2,   4.9,   8.9,  44.7,  99.3,  19.4,   3.6,  28.0,  23.0,   9.5,   6.2,   7.1,  14.2
2026071902011204,1,07190956,13,      38667,  38.4,   5.0,   8.6,  44.6,  97.2,  19.7,   3.6,  29.1,  23.3,   9.7,   6.1,   7.2,  14.3
2026071902011204,1,07191003,13,      40622,  39.4,   5.0,   8.6,  45.4,  98.4,  18.8,   3.6,  28.7,  22.0,  10.0,   5.9,   7.3,  14.6
2026071902011204,1,07191011,13,      41470,  39.1,   5.0,   8.6,  46.0,  97.5,  19.0,   3.6,  28.7,  22.0,  10.0,   5.8,   7.4,  14.6
2026071902011204,1,07191018,13,      43578,  40.2,   5.1,   8.7,  46.1,  97.6,  19.0,   3.6,  28.4,  21.3,  10.1,   5.8,   7.5,  14.1
2026071902011204,1,07191025,13,      45737,  41.3,   5.2,   9.0,  46.7, 100.5,  15.5,   3.5,  29.4,  21.7,  10.4,   5.8,   7.4,  14.5
2026071902011204,1,07191032,13,      47534,  41.6,   5.2,   9.0,  45.7, 103.0,  15.3,   3.5,  27.5,  21.8,  10.4,   6.0,   7.5,  14.5
2026071902011204,1,07191039,13,      49681,  41.9,   5.2,   9.0,  47.4, 101.1,  14.2,   3.5,  27.9,  22.0,  10.1,   6.0,   7.5,  14.8
2026071902011204,1,07191046,13,      52902,  43.9,   5.4,   8.8,  49.1, 103.2,  14.2,   3.3,  28.1,  22.2,  10.3,   6.1,   7.8,  14.8
2026071902011204,1,07191051,13,      58564,  45.0,   5.7,   8.7,  51.9, 101.8,  13.9,   3.3,  27.6,  21.8,  10.6,   5.8,   8.0,  14.4
2026071902011204,1,07191056,13,      62853,  46.1,   5.8,   8.7,  53.8, 101.7,  14.1,   3.2,  27.7,  22.5,  10.7,   5.9,   8.1,  14.5
2026071902011204,1,07191102,13,      72237,  46.5,   6.1,   8.1,  55.3, 108.8,  14.9,   3.0,  28.4,  23.2,  10.9,   6.1,   8.3,  14.6
2026071902011204,1,07191107,13,      98843,  57.7,   7.4,   7.8,  68.6, 132.4,  17.2,   2.5,  30.5,  21.6,  11.0,   6.9,   8.3,  14.0
2026071902011204,1,07191109,13,     111449,  60.9,   7.5,   7.6,  71.6, 138.2,  16.8,   2.6,  31.7,  22.0,   9.7,   6.9,   8.5,  14.1
2026071902011204,1,07191114,13,     173172,  66.7,   8.9,   7.5,  75.1, 174.9,  18.8,   2.4,  35.6,  23.4,   8.3,   7.9,   7.8,  15.4
2026071902011204,1,07191119,13,     527405, 104.4,  13.6,   6.1,  82.2, 130.3,  15.3,   2.6,  24.7,  23.4,   8.1,   7.3,   7.1,  15.0
2026071902011204,3,07191120,13,     551888, 109.0,  14.1,   5.8,  85.8, 129.5,  13.9,   2.8,  20.1,  24.1,   8.1,   7.3,   7.3,  15.5
2026071902011204,4,07191126,13,     551888, 109.0,  14.1,   5.8,  85.8, 129.5,  13.9,   2.8,  20.1,  24.1,   8.1,   7.3,   7.3,  15.5
