ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘
2026071202011005,1,07112203,10,       5951,  12.0,  60.2,  88.1,   7.6,   1.5,  37.1,   7.2,  67.0,  12.7,   8.9
2026071202011005,1,07112211,10,       6283,  11.8,  58.4,  89.7,   7.9,   1.6,  27.7,   6.5,  67.9,  12.0,   9.3
2026071202011005,1,07112219,10,       6640,  11.8,  57.1,  67.2,   7.6,   1.6,  28.5,   6.4,  65.5,  12.3,   8.6
2026071202011005,1,07112228,10,       6910,  12.0,  47.6,  65.8,   7.7,   1.7,  29.4,   6.4,  28.3,  12.6,   8.8
2026071202011005,1,07112236,10,       7249,  11.7,  41.1,  63.0,   7.8,   1.7,  29.5,   6.0,  28.1,  13.0,   8.7
2026071202011005,1,07112244,10,       7455,  11.7,  39.4,  63.4,   7.8,   1.7,  30.1,   6.0,  27.1,  13.0,   8.6
2026071202011005,1,07112252,10,       7974,  11.7,  40.1,  66.4,   8.2,   1.7,  31.7,   6.3,  26.0,  12.9,   8.2
2026071202011005,1,07112301,10,       8168,  11.5,  41.0,  67.3,   7.8,   1.7,  32.1,   6.4,  26.0,  12.6,   8.3
2026071202011005,1,07112309,10,       9518,  13.0,  45.3,  69.2,   9.0,   1.5,  36.9,   7.3,  27.6,  13.2,   9.3
2026071202011005,1,07112317,10,       9713,  13.0,  44.4,  68.1,   9.1,   1.5,  37.5,   7.3,  27.7,  13.1,   9.4
2026071202011005,1,07112325,10,       9992,  13.0,  45.4,  61.9,   8.9,   1.5,  38.0,   7.4,  27.4,  13.2,   9.1
2026071202011005,1,07112334,10,      10180,  12.9,  45.4,  60.7,   8.9,   1.5,  38.0,   7.1,  26.8,  13.3,   9.1
2026071202011005,1,07112342,10,      10501,  13.2,  43.5,  60.4,   9.0,   1.5,  37.5,   7.1,  26.3,  13.4,   8.4
2026071202011005,1,07112350,10,      10676,  13.3,  42.7,  61.4,   9.1,   1.6,  35.7,   7.1,  26.6,  13.4,   8.1
2026071202011005,1,07112358,10,      10868,  13.3,  43.2,  60.3,   9.1,   1.6,  35.4,   7.2,  26.8,  13.3,   7.9
2026071202011005,1,07120007,10,      11016,  13.2,  42.9,  59.9,   9.1,   1.6,  35.9,   7.1,  26.8,  13.3,   7.8
2026071202011005,1,07120015,10,      11184,  12.7,  42.4,  60.4,   8.8,   1.6,  35.5,   7.1,  27.0,  13.4,   7.8
2026071202011005,1,07120023,10,      11988,   7.3,  45.4,  64.8,   9.3,   1.7,  37.7,   7.6,  28.9,  14.3,   8.1
2026071202011005,1,07120031,10,      12171,   7.4,  45.4,  64.4,   9.3,   1.7,  36.6,   7.5,  28.9,  14.4,   8.2
2026071202011005,1,07120040,10,      12256,   7.4,  45.3,  62.4,   9.3,   1.7,  36.5,   7.5,  29.0,  14.5,   8.2
2026071202011005,1,07120048,10,      12458,   7.4,  44.6,  63.0,   9.4,   1.7,  35.5,   7.5,  29.3,  14.6,   8.2
2026071202011005,1,07120056,10,      12550,   7.4,  44.4,  63.5,   9.2,   1.7,  35.8,   7.5,  29.5,  14.5,   8.2
2026071202011005,1,07120104,10,      12831,   7.5,  45.4,  59.3,   8.9,   1.7,  36.1,   7.6,  30.1,  14.7,   7.7
2026071202011005,1,07120113,10,      13093,   7.6,  46.1,  60.5,   8.4,   1.7,  36.8,   7.4,  26.7,  14.7,   7.8
2026071202011005,1,07120121,10,      13205,   7.6,  44.9,  59.3,   8.4,   1.7,  36.6,   7.4,  26.2,  14.4,   7.8
2026071202011005,1,07120129,10,      13386,   7.6,  44.9,  59.8,   8.5,   1.7,  35.6,   7.5,  26.6,  13.8,   7.9
2026071202011005,1,07120137,10,      13619,   7.7,  45.0,  57.3,   8.0,   1.7,  35.7,   7.5,  26.7,  14.0,   8.0
2026071202011005,1,07120146,10,      13682,   7.7,  44.6,  57.0,   7.9,   1.7,  35.8,   7.4,  25.9,  14.1,   8.0
2026071202011005,1,07120154,10,      13903,   7.7,  43.4,  57.0,   7.9,   1.8,  36.2,   7.4,  25.3,  14.3,   7.6
2026071202011005,1,07120206,10,      14295,   7.5,  44.1,  58.6,   7.6,   1.8,  37.0,   7.3,  25.7,  14.5,   7.5
2026071202011005,1,07120214,10,      14359,   7.5,  43.8,  58.0,   7.6,   1.8,  37.0,   7.2,  25.8,  14.5,   7.4
2026071202011005,1,07120223,10,      14600,   7.2,  44.5,  58.6,   7.7,   1.8,  36.9,   7.3,  25.7,  14.7,   7.5
2026071202011005,1,07120231,10,      14638,   7.2,  44.5,  58.5,   7.7,   1.8,  36.9,   7.3,  25.7,  14.7,   7.5
2026071202011005,1,07120239,10,      14803,   7.2,  38.7,  58.6,   7.7,   1.8,  37.3,   7.3,  25.5,  14.6,   7.4
2026071202011005,1,07120247,10,      14831,   7.2,  38.7,  58.4,   7.7,   1.8,  36.2,   7.3,  25.5,  14.6,   7.4
2026071202011005,1,07120256,10,      14942,   7.3,  38.9,  58.5,   7.7,   1.8,  36.5,   7.1,  25.6,  14.7,   7.4
2026071202011005,1,07120304,10,      14968,   7.3,  39.0,  58.6,   7.8,   1.8,  36.0,   7.1,  25.6,  14.6,   7.4
2026071202011005,1,07120312,10,      15075,   7.3,  38.5,  58.8,   7.7,   1.8,  36.2,   7.1,  25.7,  14.5,   7.5
2026071202011005,1,07120320,10,      15154,   7.3,  38.6,  58.8,   7.8,   1.8,  35.1,   7.1,  25.6,  14.6,   7.4
2026071202011005,1,07120329,10,      15275,   7.3,  38.7,  58.4,   7.8,   1.8,  35.2,   7.1,  25.5,  14.3,   7.3
2026071202011005,1,07120337,10,      15715,   7.5,  39.9,  60.1,   8.0,   1.9,  36.2,   6.2,  26.3,  14.6,   7.5
2026071202011005,1,07120345,10,      15807,   7.4,  40.1,  60.2,   8.1,   1.9,  36.3,   6.1,  25.5,  14.7,   7.5
2026071202011005,1,07120353,10,      15839,   7.3,  40.2,  60.3,   8.1,   1.9,  36.4,   6.1,  25.6,  14.8,   7.5
2026071202011005,1,07120402,10,      15901,   7.3,  40.3,  58.6,   8.1,   1.9,  36.0,   6.1,  25.7,  14.7,   7.5
2026071202011005,1,07120410,10,      15949,   7.3,  40.3,  58.5,   8.0,   1.9,  36.1,   6.1,  25.8,  14.7,   7.5
2026071202011005,1,07120418,10,      16021,   7.3,  40.1,  58.7,   8.0,   1.9,  36.0,   6.2,  24.7,  14.8,   7.5
2026071202011005,1,07120426,10,      16118,   7.4,  40.4,  56.5,   7.9,   1.9,  36.2,   6.0,  24.9,  14.8,   7.5
2026071202011005,1,07120435,10,      16232,   7.3,  40.7,  56.7,   8.0,   1.9,  36.4,   5.9,  25.1,  14.8,   7.6
2026071202011005,1,07120443,10,      16327,   7.4,  40.1,  55.8,   8.0,   1.9,  36.5,   5.9,  25.2,  14.8,   7.6
2026071202011005,1,07120451,10,      16487,   7.2,  40.2,  56.3,   8.1,   1.9,  36.1,   5.9,  25.4,  14.8,   7.5
2026071202011005,1,07120459,10,      16562,   7.2,  40.3,  56.6,   8.1,   1.9,  36.1,   5.9,  25.1,  14.8,   7.4
2026071202011005,1,07120508,10,      16834,   7.2,  41.0,  57.5,   8.0,   1.9,  36.5,   5.9,  25.6,  14.9,   7.5
2026071202011005,1,07120516,10,      16955,   7.2,  41.3,  57.7,   8.0,   1.9,  36.8,   5.9,  25.4,  15.0,   7.6
2026071202011005,1,07120524,10,      17160,   7.2,  38.2,  57.6,   8.0,   1.9,  37.1,   5.9,  25.7,  15.0,   7.5
2026071202011005,1,07120532,10,      17359,   7.3,  38.6,  58.1,   8.1,   1.9,  37.4,   5.9,  25.4,  15.1,   7.5
2026071202011005,1,07120541,10,      17442,   7.3,  38.2,  58.3,   8.0,   1.9,  37.6,   5.9,  25.3,  15.0,   7.6
2026071202011005,1,07120549,10,      17558,   7.4,  37.3,  57.3,   8.0,   1.9,  37.6,   5.9,  24.9,  15.0,   7.6
2026071202011005,1,07120557,10,      17739,   7.3,  37.7,  57.4,   8.0,   1.9,  37.9,   6.0,  25.1,  14.4,   7.6
2026071202011005,1,07120605,10,      17899,   7.3,  37.9,  57.7,   8.0,   1.9,  38.1,   6.0,  25.3,  14.4,   7.7
2026071202011005,1,07120614,10,      18134,   7.4,  37.8,  57.5,   8.1,   1.9,  38.3,   6.0,  25.4,  14.3,   7.6
2026071202011005,1,07120622,10,      18366,   7.4,  37.1,  58.3,   8.0,   1.9,  38.7,   6.0,  25.4,  14.4,   7.7
2026071202011005,1,07120630,10,      18643,   7.4,  36.7,  58.7,   8.1,   1.9,  38.7,   6.0,  25.4,  14.5,   7.6
2026071202011005,1,07120638,10,      18883,   7.5,  37.1,  59.2,   8.2,   1.9,  38.6,   6.0,  25.4,  14.5,   7.6
2026071202011005,1,07120647,10,      19383,   7.6,  37.0,  60.3,   8.1,   1.9,  38.7,   5.9,  25.9,  14.5,   7.2
2026071202011005,1,07120655,10,      20104,   7.4,  38.3,  62.0,   8.3,   1.9,  39.9,   5.5,  25.9,  14.9,   7.0
2026071202011005,1,07120703,10,      20567,   7.5,  38.7,  62.0,   8.4,   1.9,  40.4,   5.4,  25.9,  14.9,   7.1
2026071202011005,1,07120711,10,      21663,   7.8,  38.3,  63.0,   8.5,   1.8,  42.1,   5.7,  27.1,  15.5,   7.4
2026071202011005,1,07120720,10,      22561,   8.0,  39.1,  62.2,   8.0,   1.9,  43.0,   5.7,  27.0,  14.0,   7.5
2026071202011005,1,07120728,10,      23092,   8.1,  39.3,  61.9,   8.0,   1.8,  43.3,   5.8,  27.4,  14.1,   7.5
2026071202011005,1,07120736,10,      24141,   8.4,  39.9,  62.2,   8.3,   1.9,  43.1,   5.4,  26.5,  14.2,   7.2
2026071202011005,1,07120744,10,      25064,   8.5,  41.3,  62.8,   7.3,   1.9,  44.0,   5.4,  27.4,  13.9,   7.5
2026071202011005,1,07120753,10,      26003,   8.7,  40.3,  64.2,   7.4,   1.9,  43.6,   5.3,  27.2,  12.8,   7.3
2026071202011005,1,07120801,10,      26782,   8.7,  39.5,  63.9,   7.3,   2.0,  44.2,   5.3,  27.4,  12.9,   7.1
2026071202011005,1,07120809,10,      27654,   8.7,  39.7,  64.8,   7.3,   2.0,  44.8,   5.4,  27.4,  12.4,   7.1
2026071202011005,1,07120817,10,      28090,   8.7,  39.9,  63.3,   7.4,   2.0,  44.4,   5.4,  27.3,  12.5,   7.2
2026071202011005,1,07120826,10,      30086,   8.9,  40.7,  63.5,   6.2,   2.0,  45.8,   5.5,  27.8,  12.8,   7.4
2026071202011005,1,07120834,10,      30963,   9.0,  41.3,  64.0,   6.2,   2.0,  44.7,   5.6,  28.2,  13.0,   7.3
2026071202011005,1,07120842,10,      33529,   9.3,  43.9,  65.5,   6.4,   2.1,  47.0,   5.8,  13.5,  13.5,   7.3
2026071202011005,1,07120850,10,      34697,   9.4,  43.6,  65.6,   6.3,   2.1,  47.6,   5.7,  13.7,  13.6,   7.4
2026071202011005,1,07120859,10,      36278,   9.5,  42.7,  66.5,   6.4,   2.1,  47.8,   5.6,  12.8,  13.7,   7.4
2026071202011005,1,07120907,10,      37455,   9.6,  41.3,  65.2,   6.4,   2.1,  44.2,   5.7,  12.9,  13.8,   7.5
2026071202011005,1,07120915,10,      39292,   9.8,  40.7,  65.8,   6.5,   2.0,  44.0,   5.6,  13.3,  13.8,   7.6
2026071202011005,1,07120923,10,      40389,   9.7,  40.8,  62.4,   6.4,   2.0,  43.9,   5.7,  12.9,  13.9,   7.7
2026071202011005,1,07120932,10,      43519,   9.8,  37.8,  60.6,   6.5,   2.0,  43.3,   5.8,  13.5,  13.5,   7.5
2026071202011005,1,07120940,10,      46838,   9.9,  36.2,  61.3,   6.6,   2.0,  43.3,   5.9,  14.0,  11.7,   7.6
2026071202011005,1,07120948,10,      50509,  10.1,  35.6,  61.6,   6.8,   2.1,  42.5,   5.5,  14.6,  11.8,   7.5
2026071202011005,1,07120956,10,      52865,  10.1,  35.6,  60.5,   6.8,   2.0,  42.2,   5.7,  14.5,  12.0,   7.4
2026071202011005,1,07121003,10,      55044,  10.0,  36.4,  61.3,   6.9,   2.0,  40.2,   5.7,  14.7,  11.9,   7.6
2026071202011005,1,07121011,10,      56556,  10.0,  36.3,  60.2,   6.9,   2.0,  40.7,   5.7,  15.0,  12.1,   7.3
2026071202011005,1,07121018,10,      59056,  10.1,  36.2,  52.0,   7.0,   2.0,  37.6,   5.8,  14.9,  12.0,   7.4
2026071202011005,1,07121025,10,      60575,  10.2,  36.5,  50.9,   7.1,   2.0,  37.0,   5.8,  15.1,  12.1,   7.2
2026071202011005,1,07121032,10,      64683,  10.6,  38.3,  53.4,   7.0,   2.0,  38.3,   6.0,  15.7,  12.0,   7.1
2026071202011005,1,07121039,10,      67468,  10.5,  35.3,  54.1,   7.1,   2.0,  39.2,   6.0,  15.9,  12.1,   7.2
2026071202011005,1,07121046,10,      70872,  10.5,  35.2,  55.2,   7.2,   1.9,  39.7,   6.1,  16.4,  12.2,   7.3
2026071202011005,1,07121052,10,      72826,  10.7,  35.3,  55.7,   7.3,   1.9,  39.7,   6.1,  16.6,  12.2,   7.2
2026071202011005,1,07121058,10,      75700,  10.6,  35.0,  57.0,   7.2,   1.9,  40.3,   6.2,  16.4,  12.4,   7.2
2026071202011005,1,07121104,10,      80084,  10.8,  36.1,  59.3,   7.4,   2.0,  41.2,   5.2,  17.1,  12.7,   7.4
2026071202011005,1,07121110,10,      84226,  11.0,  36.6,  60.8,   7.6,   1.9,  42.8,   5.2,  17.6,  12.6,   7.5
2026071202011005,1,07121116,10,      87468,  11.0,  37.1,  61.7,   7.8,   1.9,  43.5,   5.1,  17.9,  12.8,   7.5
2026071202011005,1,07121121,10,      93007,  11.2,  36.6,  59.5,   7.9,   1.9,  44.8,   5.0,  18.3,  12.7,   7.5
2026071202011005,1,07121127,10,      99252,  11.5,  37.8,  61.8,   8.3,   1.9,  43.6,   5.2,  18.5,  12.0,   7.5
2026071202011005,1,07121132,10,     108425,  11.5,  35.2,  64.3,   8.4,   1.9,  45.5,   5.2,  19.1,  11.1,   7.3
2026071202011005,1,07121137,10,     118365,  11.3,  36.1,  65.9,   8.5,   1.9,  45.7,   5.2,  19.6,  11.4,   7.3
2026071202011005,1,07121143,10,     131118,  10.8,  35.7,  66.0,   8.6,   1.9,  46.3,   5.3,  19.7,  11.5,   7.2
2026071202011005,1,07121148,10,     173373,   9.7,  39.2,  75.3,   8.6,   1.9,  50.5,   5.5,  20.0,  10.9,   6.7
2026071202011005,1,07121153,10,     211139,   9.6,  39.1,  81.2,   8.5,   2.0,  53.1,   5.6,  18.7,  10.6,   6.5
2026071202011005,1,07121158,10,     274223,   9.6,  37.8,  85.9,   9.2,   2.3,  54.3,   4.5,  17.7,   9.7,   5.8
2026071202011005,1,07121159,10,     277517,   9.6,  38.0,  87.0,   9.3,   2.3,  54.8,   4.5,  17.9,   9.6,   5.7
2026071202011005,1,07121204,10,     378189,  10.3,  37.3, 103.1,   9.8,   2.6,  59.6,   3.8,  16.7,   8.8,   5.1
2026071202011005,1,07121209,10,     686858,  13.0,  27.9, 148.6,   7.3,   3.1,  79.0,   3.6,  19.3,   8.3,   4.5
2026071202011005,3,07121210,10,     703480,  13.2,  26.8, 152.0,   7.2,   3.2,  80.8,   3.6,  17.7,   8.2,   4.5
2026071202011005,4,07121217,10,     703480,  13.2,  26.8, 152.0,   7.2,   3.2,  80.8,   3.6,  17.7,   8.2,   4.5
