ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘
2026071810020708,1,07172108,10,       1378,  14.8,  26.2,  10.6,   8.5,   4.8,  12.5,  18.0,  58.0,   6.8,   2.3
2026071810020708,1,07172116,10,       1663,  12.6,  30.2,  12.2,   9.3,   3.0,  14.9,  21.1,  60.4,   7.5,   2.7
2026071810020708,1,07172124,10,       1743,  11.4,  24.4,  10.9,   9.4,   3.2,  15.6,  21.7,  63.3,   7.1,   2.8
2026071810020708,1,07172133,10,       2059,   6.7,  13.6,  10.2,   8.2,   3.5,  17.7,  25.3,  71.6,   8.3,   3.3
2026071810020708,1,07172141,10,       2122,   6.6,  13.4,  10.2,   7.7,   3.6,  17.6,  24.6,  73.8,   8.5,   3.4
2026071810020708,1,07172149,10,       2296,   6.9,  13.4,  10.0,   5.8,   3.8,  18.3,  24.8,  57.4,   8.5,   3.6
2026071810020708,1,07172157,10,       2370,   7.1,  13.6,   9.2,   5.9,   3.8,  18.5,  23.7,  57.4,   8.1,   3.7
2026071810020708,1,07172206,10,       2466,   6.8,  13.9,   8.6,   6.2,   4.0,  15.4,  23.7,  59.7,   8.1,   3.8
2026071810020708,1,07172214,10,       2521,   6.9,  14.1,   8.5,   5.9,   4.0,  15.6,  23.7,  61.1,   8.0,   3.8
2026071810020708,1,07172222,10,       2652,   7.2,  14.3,   8.2,   5.4,   4.1,  16.1,  22.1,  60.6,   7.7,   4.0
2026071810020708,1,07172230,10,       2742,   7.0,  13.9,   8.4,   5.4,   4.2,  15.3,  22.6,  46.6,   7.5,   4.1
2026071810020708,1,07172239,10,       2888,   7.3,  13.7,   8.4,   5.5,   4.1,  16.0,  23.3,  47.1,   7.4,   4.0
2026071810020708,1,07172247,10,       2960,   7.4,  13.9,   8.6,   5.4,   4.2,  16.0,  22.5,  48.3,   7.3,   4.0
2026071810020708,1,07172255,10,       3059,   7.6,  13.9,   8.4,   5.2,   4.4,  15.7,  22.8,  49.9,   7.4,   3.9
2026071810020708,1,07172303,10,       3136,   7.7,  13.1,   8.6,   5.4,   4.2,  16.1,  22.8,  50.1,   7.0,   4.0
2026071810020708,1,07172312,10,       3213,   7.9,  13.3,   8.8,   5.4,   4.2,  16.5,  22.7,  50.4,   6.8,   4.0
2026071810020708,1,07172320,10,       3246,   7.9,  13.3,   8.8,   5.4,   4.2,  16.2,  22.5,  49.9,   6.8,   4.1
2026071810020708,1,07172328,10,       3370,   8.0,  13.7,   8.6,   5.5,   4.1,  15.6,  22.8,  51.8,   6.9,   4.0
2026071810020708,1,07172336,10,       3461,   8.2,  13.7,   8.7,   5.5,   4.2,  12.3,  23.2,  53.2,   7.0,   4.1
2026071810020708,1,07172345,10,       3669,   8.5,  14.4,   7.0,   5.3,   4.2,  13.0,  23.8,  56.4,   7.4,   4.3
2026071810020708,1,07172353,10,       3742,   8.7,  14.7,   6.4,   5.3,   4.3,  13.3,  23.9,  56.4,   7.5,   4.4
2026071810020708,1,07180005,10,       3806,   8.8,  13.9,   6.5,   5.2,   4.3,  13.3,  24.1,  57.4,   7.4,   4.4
2026071810020708,1,07180013,10,       3847,   8.8,  14.0,   6.6,   5.3,   4.2,  13.4,  24.2,  58.0,   7.2,   4.4
2026071810020708,1,07180022,10,       3916,   8.9,  14.1,   6.4,   5.3,   4.2,  13.5,  24.6,  59.1,   7.3,   4.5
2026071810020708,1,07180030,10,       4037,   9.2,  13.6,   6.3,   5.5,   4.3,  13.9,  25.2,  60.9,   6.7,   4.4
2026071810020708,1,07180038,10,       4203,   9.1,  14.1,   6.5,   5.5,   3.9,  14.4,  24.9,  63.4,   6.9,   4.6
2026071810020708,1,07180046,10,       4210,   9.1,  14.2,   6.5,   5.5,   3.9,  14.4,  24.7,  63.5,   6.9,   4.6
2026071810020708,1,07180055,10,       4505,   9.4,  14.4,   6.5,   5.8,   4.2,  10.7,  25.5,  66.7,   7.3,   4.2
2026071810020708,1,07180103,10,       4547,   9.5,  14.5,   6.6,   5.8,   4.2,  10.8,  22.5,  67.3,   7.3,   4.2
2026071810020708,1,07180111,10,       4602,   9.5,  14.6,   6.5,   5.9,   4.3,  10.9,  22.5,  68.1,   7.2,   4.2
2026071810020708,1,07180119,10,       4652,   9.4,  14.7,   6.4,   5.9,   4.3,  10.9,  22.8,  68.9,   7.1,   4.2
2026071810020708,1,07180128,10,       4720,   9.5,  14.9,   6.4,   6.0,   4.4,  10.9,  22.8,  69.9,   6.8,   4.2
2026071810020708,1,07180136,10,       4740,   9.6,  14.9,   6.4,   6.0,   4.4,  10.9,  22.9,  68.9,   6.8,   4.2
2026071810020708,1,07180144,10,       4860,   9.6,  15.1,   6.4,   5.6,   4.5,  11.1,  23.4,  64.8,   6.9,   4.2
2026071810020708,1,07180152,10,       4910,   9.7,  15.1,   6.3,   5.6,   4.5,  11.2,  23.2,  60.4,   6.9,   4.2
2026071810020708,1,07180201,10,       4973,   9.7,  15.3,   6.3,   5.5,   4.5,  11.3,  23.4,  60.2,   6.8,   4.3
2026071810020708,1,07180209,10,       4996,   9.8,  15.3,   6.3,   5.5,   4.5,  11.1,  23.3,  58.7,   6.8,   4.3
2026071810020708,1,07180217,10,       5057,   9.5,  15.2,   6.4,   5.5,   4.5,  11.0,  23.6,  59.4,   6.7,   4.3
2026071810020708,1,07180225,10,       5075,   9.3,  15.2,   6.4,   5.5,   4.6,  10.8,  23.7,  58.8,   6.7,   4.3
2026071810020708,1,07180234,10,       5091,   9.4,  15.0,   6.4,   5.5,   4.6,  10.8,  23.8,  59.0,   6.7,   4.4
2026071810020708,1,07180242,10,       5127,   9.2,  15.1,   6.5,   5.5,   4.5,  10.9,  23.9,  58.5,   6.7,   4.4
2026071810020708,1,07180250,10,       5283,   9.4,  15.4,   6.3,   5.6,   4.6,  11.0,  24.7,  60.3,   6.8,   4.2
2026071810020708,1,07180258,10,       5290,   9.5,  15.5,   6.3,   5.6,   4.6,  11.0,  24.7,  59.6,   6.8,   4.2
2026071810020708,1,07180307,10,       5318,   9.5,  15.5,   6.3,   5.5,   4.6,  11.0,  24.5,  59.9,   6.8,   4.2
2026071810020708,1,07180315,10,       5436,   9.6,  15.9,   5.6,   5.7,   4.7,  11.2,  24.7,  61.2,   6.8,   4.3
2026071810020708,1,07180323,10,       5464,   9.7,  16.0,   5.6,   5.6,   4.8,  11.2,  24.6,  59.8,   6.8,   4.3
2026071810020708,1,07180331,10,       5477,   9.7,  15.5,   5.6,   5.6,   4.8,  11.3,  24.7,  60.0,   6.8,   4.3
2026071810020708,1,07180340,10,       5485,   9.7,  15.5,   5.6,   5.6,   4.8,  11.3,  24.7,  60.1,   6.8,   4.3
2026071810020708,1,07180348,10,       5528,   9.8,  15.0,   5.7,   5.6,   4.8,  11.4,  24.9,  60.5,   6.9,   4.2
2026071810020708,1,07180356,10,       5575,   9.9,  15.1,   5.7,   5.6,   4.8,  11.4,  23.4,  61.0,   6.9,   4.2
2026071810020708,1,07180404,10,       5589,   9.9,  15.1,   5.7,   5.6,   4.8,  11.5,  23.1,  61.2,   6.9,   4.2
2026071810020708,1,07180413,10,       5672,   9.8,  15.3,   5.7,   5.5,   4.8,  11.3,  22.9,  62.1,   7.0,   4.2
2026071810020708,1,07180421,10,       5709,   9.6,  15.4,   5.8,   5.5,   4.8,  11.2,  21.8,  62.5,   7.1,   4.2
2026071810020708,1,07180429,10,       5742,   9.7,  15.0,   5.8,   5.5,   4.8,  11.3,  21.8,  62.9,   7.0,   4.2
2026071810020708,1,07180437,10,       5780,   9.2,  15.0,   5.8,   5.5,   4.8,  11.3,  22.0,  63.3,   7.1,   4.3
2026071810020708,1,07180446,10,       5819,   9.2,  14.9,   5.8,   5.5,   4.9,  11.4,  22.0,  63.7,   7.1,   4.3
2026071810020708,1,07180454,10,       5910,   9.0,  15.1,   5.7,   5.5,   4.9,  11.5,  22.4,  63.8,   7.0,   4.3
2026071810020708,1,07180502,10,       5925,   8.9,  15.0,   5.7,   5.5,   4.9,  11.5,  22.4,  63.2,   7.0,   4.3
2026071810020708,1,07180510,10,       5979,   9.0,  15.2,   5.8,   5.5,   4.9,  11.5,  22.3,  63.7,   7.0,   4.3
2026071810020708,1,07180519,10,       6016,   9.1,  14.8,   5.8,   5.5,   4.9,  11.6,  22.3,  64.1,   6.9,   4.3
2026071810020708,1,07180527,10,       6079,   9.2,  14.8,   5.8,   5.6,   4.9,  10.6,  22.6,  64.8,   6.9,   4.3
2026071810020708,1,07180535,10,       6194,   9.3,  14.6,   5.8,   5.5,   5.0,  10.7,  20.1,  65.2,   7.0,   4.4
2026071810020708,1,07180543,10,       6288,   9.1,  13.9,   5.9,   5.6,   5.0,  10.9,  19.4,  62.1,   7.0,   4.4
2026071810020708,1,07180552,10,       6381,   9.0,  13.7,   5.9,   5.6,   5.1,  10.8,  19.6,  61.5,   6.8,   4.5
2026071810020708,1,07180600,10,       6445,   9.1,  13.4,   5.9,   5.6,   5.1,  10.9,  19.4,  55.4,   6.8,   4.5
2026071810020708,1,07180608,10,       6642,   9.1,  13.1,   5.6,   5.8,   5.3,  11.1,  20.0,  48.7,   6.5,   4.6
2026071810020708,1,07180616,10,       6774,   9.2,  13.3,   5.7,   5.5,   5.3,  10.5,  20.2,  49.2,   6.6,   4.7
2026071810020708,1,07180625,10,       6993,   9.4,  13.7,   5.8,   5.7,   5.3,  10.8,  20.7,  50.4,   6.7,   4.3
2026071810020708,1,07180633,10,       7072,   9.4,  13.7,   5.8,   5.7,   5.4,  10.9,  20.8,  47.9,   6.5,   4.3
2026071810020708,1,07180641,10,       7169,   9.4,  13.7,   5.8,   5.7,   5.4,  11.0,  20.8,  45.5,   6.4,   4.3
2026071810020708,1,07180649,10,       7231,   9.4,  13.7,   5.8,   5.8,   5.4,  10.9,  20.2,  44.4,   6.4,   4.3
2026071810020708,1,07180658,10,       7534,   9.2,  13.9,   6.1,   5.3,   5.4,  11.3,  19.8,  44.9,   6.5,   4.4
2026071810020708,1,07180703,10,       7658,   9.1,  14.0,   6.1,   5.3,   5.5,  11.4,  19.8,  45.3,   6.4,   4.3
2026071810020708,1,07180713,10,       8381,   9.3,  14.3,   6.3,   5.3,   5.6,  11.8,  18.1,  30.8,   6.7,   4.3
2026071810020708,1,07180723,10,       9245,   9.7,  15.3,   6.5,   4.1,   5.8,  12.9,  16.6,  31.3,   7.2,   4.7
2026071810020708,1,07180733,10,       9932,   9.4,  13.9,   6.8,   4.3,   5.5,  13.4,  17.2,  31.7,   7.2,   4.6
2026071810020708,1,07180743,10,      10612,   9.3,  14.4,   7.0,   4.3,   5.0,  12.9,  17.7,  32.4,   7.5,   4.8
2026071810020708,1,07180753,10,      10972,   8.9,  14.6,   6.9,   4.3,   5.0,  13.2,  17.6,  31.3,   7.4,   4.9
2026071810020708,1,07180803,10,      11511,   8.8,  14.8,   6.7,   4.4,   5.0,  13.6,  17.0,  25.3,   7.5,   5.1
2026071810020708,1,07180813,10,      12357,   9.1,  11.6,   7.1,   4.2,   5.1,  13.9,  17.9,  26.5,   7.7,   5.1
2026071810020708,1,07180823,10,      12977,   9.2,  12.0,   7.1,   4.4,   5.1,  13.7,  18.3,  22.9,   7.6,   5.0
2026071810020708,1,07180833,10,      13609,   9.0,  12.3,   6.8,   4.4,   5.1,  14.0,  18.7,  23.6,   7.6,   5.0
2026071810020708,1,07180844,10,      14385,   9.1,  12.8,   7.0,   4.5,   5.1,  14.5,  18.6,  24.2,   6.8,   5.0
2026071810020708,1,07180854,10,      15515,   9.6,  13.5,   7.2,   4.3,   5.1,  13.8,  16.9,  24.8,   6.7,   5.2
2026071810020708,1,07180904,10,      16254,   9.6,  13.7,   7.4,   4.3,   5.0,  13.8,  16.2,  25.6,   6.8,   5.1
2026071810020708,1,07180914,10,      17302,   9.8,  13.6,   7.3,   4.4,   5.1,  11.5,  17.1,  25.4,   7.0,   5.2
2026071810020708,1,07180924,10,      18230,   9.7,  13.9,   7.4,   4.5,   5.1,  11.8,  15.4,  25.9,   7.1,   5.0
2026071810020708,1,07180934,10,      19835,   9.8,  13.9,   7.2,   4.5,   4.9,  12.3,  15.5,  26.3,   7.2,   5.1
2026071810020708,1,07180944,10,      21470,  10.0,  13.7,   7.2,   4.5,   4.9,  11.2,  15.4,  26.2,   7.3,   5.2
2026071810020708,1,07180954,10,      22736,   9.3,  13.7,   7.0,   4.6,   5.0,  11.5,  15.6,  26.8,   7.1,   5.3
2026071810020708,1,07181003,10,      23488,   9.4,  13.6,   7.0,   4.6,   5.1,  11.0,  15.9,  27.1,   7.1,   5.3
2026071810020708,1,07181013,10,      24801,   9.4,  14.1,   6.8,   4.6,   5.2,  10.6,  15.9,  24.3,   7.1,   5.4
2026071810020708,1,07181022,10,      25858,   9.5,  14.3,   6.6,   4.6,   5.3,  10.5,  16.0,  24.2,   7.0,   5.5
2026071810020708,1,07181031,10,      26777,   9.5,  14.5,   6.4,   4.5,   5.4,  10.8,  16.0,  24.1,   7.0,   5.5
2026071810020708,1,07181039,10,      27928,   9.5,  14.5,   6.6,   4.6,   5.3,  11.2,  15.8,  25.0,   7.1,   5.2
2026071810020708,1,07181047,10,      28488,   9.6,  14.4,   6.6,   4.6,   5.2,  11.1,  15.4,  25.4,   7.2,   5.2
2026071810020708,1,07181056,10,      29467,   9.8,  14.7,   6.6,   4.6,   5.2,  10.7,  15.6,  26.0,   7.3,   5.2
2026071810020708,1,07181104,10,      30044,   9.7,  14.7,   6.6,   4.5,   5.2,  10.5,  15.6,  26.4,   7.3,   5.2
2026071810020708,1,07181112,10,      30904,   9.7,  14.9,   6.5,   4.5,   5.3,  10.7,  15.9,  26.9,   7.4,   5.2
2026071810020708,1,07181119,10,      31356,   9.8,  15.0,   6.3,   4.5,   5.3,  10.7,  15.8,  27.1,   7.5,   5.2
2026071810020708,1,07181126,10,      32179,   9.5,  15.3,   6.2,   4.5,   5.3,  10.7,  16.1,  27.7,   7.5,   5.2
2026071810020708,1,07181133,10,      32826,   9.1,  15.5,   6.0,   4.5,   5.4,  10.9,  16.2,  28.1,   7.5,   5.2
2026071810020708,1,07181139,10,      33428,   8.9,  14.9,   6.0,   4.5,   5.4,  11.0,  16.5,  28.0,   7.6,   5.3
2026071810020708,1,07181146,10,      34335,   9.0,  15.2,   5.7,   4.5,   5.5,  11.2,  16.6,  28.8,   7.7,   5.3
2026071810020708,1,07181152,10,      35097,   8.9,  15.1,   5.8,   4.4,   5.5,  11.3,  16.6,  29.0,   7.8,   5.3
2026071810020708,1,07181159,10,      35973,   8.8,  15.3,   5.7,   4.4,   5.5,  11.6,  16.9,  29.3,   7.8,   5.3
2026071810020708,1,07181205,10,      36691,   8.8,  15.3,   5.8,   4.4,   5.5,  11.7,  17.1,  29.6,   7.8,   5.2
2026071810020708,1,07181212,10,      38096,   8.9,  15.4,   5.6,   4.5,   5.4,  12.0,  17.5,  30.4,   7.8,   5.1
2026071810020708,1,07181218,10,      39497,   9.1,  15.8,   5.7,   4.6,   5.3,  12.3,  16.9,  24.1,   7.9,   5.2
2026071810020708,1,07181224,10,      40584,   9.0,  16.0,   5.7,   4.5,   5.1,  12.5,  17.1,  24.4,   7.9,   5.3
2026071810020708,1,07181229,10,      41575,   9.1,  16.2,   5.8,   4.4,   5.1,  12.7,  17.3,  24.9,   8.0,   5.3
2026071810020708,1,07181235,10,      42726,   9.2,  16.3,   5.8,   4.3,   5.1,  12.9,  16.7,  25.3,   8.1,   5.3
2026071810020708,1,07181240,10,      43699,   9.1,  16.5,   5.8,   4.3,   5.0,  13.1,  16.6,  25.7,   8.2,   5.3
2026071810020708,1,07181246,10,      45206,   9.1,  17.0,   5.8,   4.2,   4.9,  13.4,  16.6,  26.5,   8.4,   5.3
2026071810020708,1,07181251,10,      47526,   7.8,  17.3,   5.7,   4.2,   5.1,  14.0,  17.0,  27.7,   8.6,   5.5
2026071810020708,1,07181258,10,      49407,   7.9,  17.3,   5.6,   4.2,   5.1,  14.2,  17.1,  26.5,   8.8,   5.4
2026071810020708,1,07181305,10,      52327,   8.0,  17.5,   5.3,   4.0,   5.2,  14.6,  17.7,  27.0,   9.1,   5.7
2026071810020708,1,07181312,10,      54243,   8.0,  17.5,   5.4,   3.9,   5.3,  14.3,  18.0,  27.7,   9.0,   5.7
2026071810020708,1,07181319,10,      61420,   8.4,  18.7,   5.6,   3.2,   5.4,  15.8,  19.8,  29.7,   9.9,   6.3
2026071810020708,1,07181324,10,      67160,   8.7,  19.7,   5.7,   2.9,   5.5,  16.6,  21.0,  32.0,  10.5,   6.4
2026071810020708,1,07181330,10,      74616,   8.3,  20.1,   5.4,   2.9,   5.6,  16.2,  21.0,  32.0,  10.5,   6.7
2026071810020708,1,07181336,10,      85882,   7.8,  21.5,   5.0,   3.0,   5.5,  16.4,  21.4,  34.3,  10.8,   7.0
2026071810020708,1,07181339,10,     102736,   7.0,  22.9,   4.8,   3.1,   5.3,  16.3,  23.1,  37.2,  11.4,   7.5
2026071810020708,1,07181344,10,     163740,   5.9,  28.3,   4.5,   3.3,   4.8,  17.7,  21.3,  46.4,  11.7,   9.1
2026071810020708,1,07181349,10,     584001,   7.4,  48.5,   2.8,   3.6,   4.2,  20.6,  29.5,  54.1,  18.7,  12.7
2026071810020708,3,07181350,10,     613727,   7.6,  50.2,   2.7,   3.7,   4.2,  21.2,  30.4,  37.4,  19.3,  12.9
2026071810020708,4,07181356,10,     613727,   7.6,  50.2,   2.7,   3.7,   4.2,  21.2,  30.4,  37.4,  19.3,  12.9
