ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘
2026071102010904,1,07110033,14,       4150,   7.7,  10.4,  10.1,   8.7,   7.5,  48.1,  18.3,  43.1,  97.6,   6.4,  25.9,   8.1,  31.6,   4.4
2026071102010904,1,07110041,14,       4232,   7.6,  10.4,  10.1,   8.7,   7.6,  47.6,  18.7,  42.8,  94.0,   6.4,  26.0,   7.9,  32.2,   4.5
2026071102010904,1,07110049,14,       4518,   8.1,  10.9,  10.1,   8.6,   7.7,  50.9,  18.8,  43.0, 100.4,   6.5,  27.5,   6.7,  34.0,   4.5
2026071102010904,1,07110058,14,       4630,   7.4,  10.8,   9.5,   8.7,   7.9,  52.1,  19.2,  43.5, 102.8,   6.7,  28.2,   6.8,  34.9,   4.6
2026071102010904,1,07110106,14,       5007,   8.0,   8.6,  10.1,   7.3,   8.5,  55.6,  20.8,  47.1, 108.2,   6.1,  30.3,   7.3,  36.7,   4.9
2026071102010904,1,07110118,14,       5128,   8.2,   8.8,   9.5,   6.9,   8.5,  56.9,  21.2,  43.1, 110.8,   6.2,  30.1,   7.4,  36.9,   5.0
2026071102010904,1,07110126,14,       5300,   8.3,   9.0,   9.8,   6.3,   8.6,  58.0,  21.9,  44.1, 114.5,   6.4,  30.9,   7.0,  36.8,   5.1
2026071102010904,1,07110134,14,       5350,   8.3,   8.8,   9.8,   6.3,   8.7,  58.6,  22.0,  44.1, 115.6,   6.4,  30.7,   6.8,  37.2,   5.2
2026071102010904,1,07110143,14,       5442,   8.4,   8.9,   9.9,   6.4,   8.7,  59.6,  22.4,  44.8, 117.6,   6.1,  31.3,   6.9,  36.8,   5.2
2026071102010904,1,07110151,14,       5517,   8.6,   8.7,   9.6,   6.4,   8.8,  60.4,  22.7,  45.5, 119.2,   6.1,  29.6,   6.8,  37.4,   5.3
2026071102010904,1,07110159,14,       5588,   8.6,   8.8,   9.7,   6.5,   8.6,  61.2,  23.0,  45.1, 120.8,   6.2,  30.0,   6.9,  31.9,   5.2
2026071102010904,1,07110207,14,       5616,   8.7,   8.8,   9.7,   6.5,   8.5,  61.5,  23.1,  45.3, 118.2,   6.1,  30.1,   6.9,  32.0,   5.2
2026071102010904,1,07110216,14,       5680,   8.7,   8.9,   9.6,   6.6,   8.6,  61.4,  23.4,  45.8, 119.5,   6.0,  30.2,   7.0,  32.0,   5.2
2026071102010904,1,07110224,14,       5759,   8.8,   8.9,   9.7,   6.6,   8.7,  62.2,  23.7,  29.9, 118.1,   6.1,  30.7,   7.1,  32.2,   5.2
2026071102010904,1,07110232,14,       5823,   8.9,   8.8,   9.7,   6.7,   8.6,  62.9,  24.0,  30.2, 119.4,   6.1,  31.0,   7.1,  31.2,   5.1
2026071102010904,1,07110240,14,       5875,   8.9,   8.8,   9.8,   6.5,   8.6,  62.6,  24.2,  30.5, 120.5,   6.2,  29.3,   7.0,  31.5,   5.2
2026071102010904,1,07110249,14,       5928,   9.0,   8.5,   9.8,   6.6,   8.4,  63.2,  24.3,  30.7, 121.6,   6.2,  29.4,   7.1,  31.8,   5.2
2026071102010904,1,07110257,14,       5965,   8.9,   8.4,   9.8,   6.6,   8.5,  62.7,  24.4,  30.7, 119.3,   6.3,  29.4,   7.1,  32.0,   5.2
2026071102010904,1,07110305,14,       6105,   9.0,   8.6,  10.0,   6.8,   8.7,  62.6,  25.0,  31.5, 116.2,   6.4,  29.7,   6.2,  32.7,   5.3
2026071102010904,1,07110313,14,       6159,   9.1,   8.7,  10.1,   6.4,   8.7,  63.1,  25.2,  31.7, 117.3,   6.4,  29.8,   6.3,  33.0,   5.3
2026071102010904,1,07110322,14,       6268,   9.1,   8.6,  10.2,   6.4,   8.9,  64.2,  25.0,  32.3, 119.3,   6.5,  30.2,   6.0,  33.6,   5.3
2026071102010904,1,07110330,14,       6316,   9.2,   8.6,  10.2,   6.5,   8.8,  64.7,  25.2,  32.5, 120.3,   6.5,  29.7,   6.0,  33.9,   5.3
2026071102010904,1,07110338,14,       6407,   9.3,   8.7,  10.3,   6.6,   8.9,  65.7,  25.3,  33.0, 122.0,   6.6,  29.6,   6.1,  34.1,   5.0
2026071102010904,1,07110346,14,       6480,   9.4,   8.4,   9.7,   6.6,   9.0,  66.4,  25.6,  33.4, 123.4,   6.6,  29.9,   6.2,  34.5,   5.0
2026071102010904,1,07110355,14,       6526,   9.3,   8.5,   9.7,   6.7,   9.0,  66.0,  25.5,  33.6, 124.3,   6.7,  29.4,   6.1,  33.0,   5.0
2026071102010904,1,07110403,14,       6588,   9.4,   8.5,   9.8,   6.7,   9.1,  65.8,  25.8,  34.0, 125.4,   6.7,  26.7,   6.1,  33.3,   4.9
2026071102010904,1,07110411,14,       6671,   9.5,   8.6,   9.9,   6.8,   9.0,  66.7,  26.1,  34.2, 124.1,   6.8,  24.1,   6.2,  33.5,   4.9
2026071102010904,1,07110419,14,       6680,   9.5,   8.5,   9.9,   6.8,   9.0,  65.1,  26.1,  34.2, 124.2,   6.8,  24.1,   6.2,  33.4,   4.9
2026071102010904,1,07110428,14,       6740,   9.6,   8.3,   9.9,   6.9,   8.8,  61.9,  26.3,  34.5, 125.3,   6.9,  24.3,   6.2,  33.7,   4.9
2026071102010904,1,07110436,14,       6776,   9.6,   8.3,   9.6,   6.9,   8.8,  62.3,  26.4,  34.7, 126.0,   6.8,  24.5,   6.2,  33.8,   4.9
2026071102010904,1,07110444,14,       6823,   9.7,   8.3,   9.6,   6.8,   8.8,  62.7,  26.6,  34.9, 124.0,   6.9,  24.2,   6.2,  33.9,   4.9
2026071102010904,1,07110452,14,       6883,   9.7,   8.2,   9.6,   6.9,   8.8,  63.2,  26.7,  35.2, 125.1,   6.9,  24.4,   6.1,  33.9,   4.9
2026071102010904,1,07110501,14,       6991,   9.8,   8.3,   9.5,   6.9,   8.6,  63.5,  26.6,  35.8, 127.1,   7.0,  21.1,   6.2,  34.5,   5.0
2026071102010904,1,07110509,14,       7022,   9.9,   8.3,   9.5,   7.0,   8.5,  63.8,  26.7,  36.0, 127.6,   7.0,  20.4,   6.2,  34.6,   5.0
2026071102010904,1,07110517,14,       7089,  10.0,   8.2,   9.5,   6.9,   8.4,  64.4,  26.6,  35.8, 128.8,   7.0,  20.3,   6.3,  35.0,   5.1
2026071102010904,1,07110525,14,       7120,   9.9,   8.2,   9.5,   6.9,   8.4,  64.7,  26.6,  36.0, 129.4,   7.1,  20.3,   6.3,  35.1,   5.0
2026071102010904,1,07110534,14,       7165,   9.9,   8.2,   9.5,   7.0,   8.3,  65.1,  26.6,  36.0, 130.2,   7.1,  20.3,   6.3,  35.3,   5.0
2026071102010904,1,07110542,14,       7248,   9.7,   8.2,   9.3,   7.0,   8.4,  65.8,  26.7,  35.3, 131.7,   7.1,  20.2,   6.4,  34.5,   5.0
2026071102010904,1,07110550,14,       7319,   9.7,   8.3,   9.3,   7.1,   8.4,  65.7,  26.8,  35.7, 133.0,   7.2,  20.1,   6.4,  34.2,   4.9
2026071102010904,1,07110558,14,       7418,   9.8,   8.4,   9.4,   7.0,   8.5,  66.6,  27.0,  35.9, 129.0,   7.1,  19.3,   6.3,  34.5,   4.9
2026071102010904,1,07110607,14,       7577,   9.9,   8.4,   9.5,   7.1,   8.4,  65.8,  27.5,  36.5, 126.2,   7.2,  19.8,   6.2,  35.0,   4.8
2026071102010904,1,07110615,14,       7930,  10.3,   8.5,   9.7,   7.4,   6.7,  68.9,  26.3,  37.9, 132.1,   7.3,  19.9,   6.5,  36.6,   5.0
2026071102010904,1,07110623,14,       8185,  10.4,   8.6,   9.7,   7.6,   6.8,  70.4,  25.5,  37.4, 128.3,   6.7,  20.4,   6.6,  37.6,   5.0
2026071102010904,1,07110632,14,       8434,  10.7,   8.7,   9.8,   7.8,   6.9,  70.2,  26.3,  38.5, 132.2,   6.9,  21.0,   6.1,  38.7,   4.8
2026071102010904,1,07110640,14,       8756,  11.0,   8.0,   9.9,   7.7,   7.1,  72.9,  26.8,  39.5, 134.7,   7.1,  21.2,   6.2,  40.2,   4.7
2026071102010904,1,07110648,14,       8835,  11.0,   7.9,  10.0,   7.8,   7.1,  73.6,  27.0,  39.4, 133.3,   7.2,  21.2,   6.2,  40.3,   4.7
2026071102010904,1,07110656,14,       9147,  11.3,   7.8,  10.2,   7.9,   7.2,  73.9,  27.2,  40.2, 130.6,   7.2,  21.9,   6.1,  40.6,   4.5
2026071102010904,1,07110705,14,       9436,  11.5,   7.6,  10.1,   7.9,   7.3,  72.5,  26.8,  41.0, 123.7,   7.3,  21.1,   6.1,  41.4,   4.5
2026071102010904,1,07110714,14,       9857,  11.8,   7.4,  10.0,   8.1,   7.3,  73.0,  27.2,  41.7, 121.3,   7.2,  20.8,   6.2,  42.8,   4.4
2026071102010904,1,07110724,14,      10451,  11.8,   6.7,  10.3,   8.3,   7.6,  75.3,  28.6,  42.6, 117.7,   7.1,  21.1,   6.3,  44.0,   4.4
2026071102010904,1,07110733,14,      11139,  11.2,   6.8,  10.6,   7.8,   7.7,  76.1,  28.2,  41.0, 123.7,   7.0,  22.1,   6.5,  45.6,   4.4
2026071102010904,1,07110742,14,      11750,  11.4,   6.9,  10.6,   8.0,   7.3,  78.9,  27.5,  40.0, 110.5,   7.1,  21.2,   6.7,  37.6,   4.5
2026071102010904,1,07110751,14,      12318,  11.7,   6.6,  10.4,   8.1,   7.5,  81.4,  28.4,  41.0, 110.7,   7.4,  21.6,   6.6,  38.0,   4.4
2026071102010904,1,07110800,14,      12856,  11.8,   6.6,  10.2,   7.8,   7.6,  80.9,  29.3,  39.8, 109.4,   7.6,  21.6,   6.6,  37.8,   4.4
2026071102010904,1,07110809,14,      13476,  12.0,   6.6,  10.3,   7.8,   7.7,  82.2,  29.6,  39.9, 108.8,   7.8,  16.4,   6.8,  38.2,   4.4
2026071102010904,1,07110819,14,      14002,  12.2,   6.5,  10.2,   7.8,   7.7,  83.5,  30.5,  38.2, 112.0,   7.6,  16.4,   7.0,  38.6,   4.4
2026071102010904,1,07110828,14,      14687,  12.4,   6.7,  10.4,   7.7,   7.6,  75.8,  31.5,  38.1, 116.3,   7.7,  15.7,   7.0,  37.0,   4.4
2026071102010904,1,07110837,14,      15273,  12.2,   6.8,   9.8,   7.6,   7.8,  78.3,  29.5,  36.0, 113.1,   7.7,  16.1,   7.2,  37.8,   4.4
2026071102010904,1,07110846,14,      16445,  12.3,   7.0,   9.4,   7.8,   7.8,  82.7,  30.6,  37.5, 116.4,   6.8,  16.4,   7.5,  37.4,   4.5
2026071102010904,1,07110855,14,      17427,  12.6,   6.8,   9.7,   7.7,   8.0,  80.1,  28.6,  35.9, 117.1,   6.9,  16.2,   7.6,  37.6,   4.5
2026071102010904,1,07110904,14,      18682,  12.5,   7.0,  10.2,   7.5,   8.1,  82.1,  28.7,  35.3, 125.5,   7.2,  17.3,   6.7,  37.0,   4.4
2026071102010904,1,07110914,14,      19242,  12.5,   7.0,  10.3,   7.3,   8.0,  81.8,  28.9,  35.7, 126.1,   7.3,  17.6,   6.6,  36.5,   4.5
2026071102010904,1,07110923,14,      20686,  13.1,   6.9,  10.4,   7.7,   8.2,  85.3,  30.8,  36.2, 124.4,   7.5,  18.5,   5.6,  37.7,   4.6
2026071102010904,1,07110932,14,      22857,  12.9,   6.4,  10.2,   8.0,   8.3,  87.4,  30.9,  34.3, 119.5,   7.9,  19.1,   5.6,  38.1,   4.6
2026071102010904,1,07110941,14,      24819,  13.5,   6.7,   9.9,   8.1,   8.7,  88.2,  32.1,  35.8, 127.2,   7.5,  18.2,   5.5,  39.1,   4.6
2026071102010904,1,07110950,14,      26832,  13.6,   6.7,   9.8,   8.5,   8.8,  92.5,  33.0,  35.8, 121.2,   7.3,  18.2,   5.6,  39.5,   4.4
2026071102010904,1,07110959,14,      27659,  13.9,   6.7,   9.9,   8.5,   8.9,  93.3,  31.8,  35.2, 124.3,   7.3,  17.7,   5.6,  39.6,   4.3
2026071102010904,1,07111007,14,      29414,  14.4,   6.9,  10.1,   8.6,   9.1,  96.4,  28.3,  36.2, 123.2,   7.4,  18.4,   5.6,  41.2,   4.1
2026071102010904,1,07111015,14,      30758,  14.3,   6.9,   9.7,   8.5,   9.2,  99.6,  27.1,  36.2, 128.1,   7.2,  18.5,   5.8,  42.7,   4.1
2026071102010904,1,07111023,14,      32303,  14.5,   7.0,   9.9,   8.3,   9.4,  97.5,  27.0,  36.9, 127.9,   7.3,  18.5,   5.9,  38.0,   4.0
2026071102010904,1,07111031,14,      34556,  15.1,   7.1,  10.4,   8.6,   9.9, 102.7,  28.7,  36.5, 134.8,   5.9,  18.5,   6.0,  39.3,   4.1
2026071102010904,1,07111038,14,      35776,  14.7,   7.1,  10.5,   8.7,   9.6, 100.0,  29.3,  36.4, 136.2,   6.0,  18.3,   6.2,  39.4,   4.0
2026071102010904,1,07111046,14,      37355,  15.0,   7.1,  10.6,   8.6,   9.7, 102.3,  30.1,  35.6, 140.9,   6.0,  18.2,   6.0,  39.1,   4.1
2026071102010904,1,07111051,14,      39757,  14.8,   7.1,  10.9,   8.6,   9.8, 107.0,  26.9,  36.9, 143.9,   6.0,  18.5,   5.7,  40.6,   4.2
2026071102010904,1,07111056,14,      44946,  15.5,   7.6,  11.6,   8.6,   9.7, 114.1,  29.0,  36.9, 150.4,   6.1,  19.0,   5.7,  44.2,   3.8
2026071102010904,1,07111101,14,      53252,  17.0,   7.7,  12.6,   8.4,   9.4, 127.5,  32.9,  41.2, 169.7,   6.6,  19.1,   5.7,  45.7,   3.4
2026071102010904,1,07111106,14,      61587,  18.1,   8.2,  13.6,   8.3,   9.0, 134.2,  32.8,  44.1, 165.8,   6.3,  20.0,   5.7,  48.6,   3.3
2026071102010904,1,07111109,14,      70104,  16.6,   8.0,  14.6,   8.1,   9.2, 146.4,  35.8,  45.7, 179.1,   6.4,  21.5,   5.5,  51.1,   3.3
2026071102010904,1,07111114,14,     134656,  20.9,   7.6,  15.6,   7.2,   8.5, 209.9,  45.8,  56.2, 279.8,   6.8,  20.7,   4.8,  60.7,   3.4
2026071102010904,1,07111119,14,     371666,  24.1,   7.7,  12.6,   6.9,   9.7, 313.3,  76.7,  47.7, 566.3,   8.1,  20.9,   4.3,  45.9,   3.4
2026071102010904,3,07111120,14,     393064,  24.6,   8.1,  11.7,   5.8,   9.5, 331.3,  80.6,  44.7, 597.8,   8.5,  22.0,   4.4,  43.9,   3.5
2026071102010904,4,07111126,14,     393064,  24.6,   8.1,  11.7,   5.8,   9.5, 331.3,  80.6,  44.7, 597.8,   8.5,  22.0,   4.4,  43.9,   3.5
