ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘
2026071902011202,1,07190356,10,       6937,  50.4,  19.3,  49.1,   3.2,   8.0,  15.8,  10.9,   2.9,  35.1,   4.9
2026071902011202,1,07190405,10,       7007,  50.9,  19.4,  45.5,   3.1,   8.0,  15.9,  10.7,   3.0,  35.0,   4.9
2026071902011202,1,07190413,10,       7027,  51.1,  19.5,  45.7,   3.1,   8.1,  16.0,  10.7,   3.0,  35.1,   4.9
2026071902011202,1,07190421,10,       7064,  50.4,  19.0,  45.5,   3.1,   8.0,  16.0,  10.8,   3.0,  34.6,   4.9
2026071902011202,1,07190429,10,       7098,  50.2,  19.0,  45.4,   3.1,   8.0,  15.9,  10.8,   3.0,  34.4,   4.9
2026071902011202,1,07190438,10,       7131,  50.4,  19.1,  45.2,   3.1,   8.0,  16.0,  10.9,   3.0,  34.5,   4.9
2026071902011202,1,07190446,10,       7178,  50.8,  19.2,  45.5,   3.2,   7.9,  16.1,  10.6,   3.0,  34.8,   4.9
2026071902011202,1,07190454,10,       7271,  50.1,  19.0,  46.1,   3.1,   7.9,  16.3,  10.8,   3.0,  35.0,   4.9
2026071902011202,1,07190502,10,       7343,  48.9,  19.1,  46.6,   3.1,   7.9,  16.5,  10.5,   3.0,  35.3,   4.9
2026071902011202,1,07190511,10,       7421,  49.4,  19.3,  46.3,   3.2,   7.9,  16.6,  10.6,   3.0,  35.3,   4.8
2026071902011202,1,07190519,10,       7557,  49.5,  19.6,  46.8,   3.1,   8.0,  16.7,  10.7,   3.0,  35.7,   4.8
2026071902011202,1,07190527,10,       7911,  51.8,  20.5,  48.3,   3.2,   8.0,  17.4,  11.2,   3.2,  37.4,   4.1
2026071902011202,1,07190535,10,       7968,  52.2,  20.6,  48.6,   3.2,   8.0,  17.0,  11.1,   3.2,  37.4,   4.1
2026071902011202,1,07190544,10,       8141,  52.5,  21.0,  48.9,   3.1,   8.1,  17.0,  11.1,   3.2,  38.0,   4.1
2026071902011202,1,07190552,10,       8304,  51.4,  21.1,  46.1,   3.1,   8.2,  17.2,  11.3,   3.2,  37.3,   4.1
2026071902011202,1,07190600,10,       8474,  52.5,  21.1,  44.6,   3.0,   8.1,  16.9,  11.3,   3.3,  37.6,   4.1
2026071902011202,1,07190608,10,       8619,  52.6,  20.7,  44.7,   3.1,   7.9,  17.1,  11.1,   3.3,  38.0,   4.1
2026071902011202,1,07190617,10,       8788,  52.8,  20.7,  44.7,   3.1,   8.0,  16.9,  11.3,   3.2,  36.6,   4.1
2026071902011202,1,07190625,10,       8881,  52.6,  20.4,  44.9,   3.1,   7.9,  17.0,  11.4,   3.3,  36.0,   4.1
2026071902011202,1,07190633,10,       9224,  54.6,  20.9,  45.5,   3.1,   7.6,  17.5,  11.8,   3.2,  36.5,   4.1
2026071902011202,1,07190641,10,       9313,  55.1,  20.8,  45.7,   3.1,   7.5,  17.6,  11.8,   3.2,  36.1,   4.1
2026071902011202,1,07190650,10,       9689,  55.7,  21.4,  36.2,   3.2,   7.3,  18.1,  12.2,   3.2,  35.7,   4.1
2026071902011202,1,07190658,10,       9947,  56.4,  21.6,  36.6,   3.1,   7.4,  18.1,  12.3,   3.2,  36.1,   4.1
2026071902011202,1,07190706,10,      10384,  53.5,  19.2,  38.2,   3.2,   7.4,  18.3,  12.7,   3.2,  30.6,   4.2
2026071902011202,1,07190714,10,      10690,  54.8,  19.4,  38.8,   3.2,   7.5,  18.5,  12.3,   3.1,  31.3,   4.3
2026071902011202,1,07190723,10,      12156,  61.1,  21.0,  42.0,   3.5,   8.1,  20.1,  13.9,   3.4,  34.8,   3.0
2026071902011202,1,07190731,10,      12585,  61.7,  20.9,  42.8,   3.5,   8.2,  19.8,  12.3,   3.5,  35.9,   3.1
2026071902011202,1,07190739,10,      12867,  61.6,  20.9,  43.8,   3.5,   8.1,  19.8,  12.4,   3.5,  36.2,   3.1
2026071902011202,1,07190747,10,      13184,  62.0,  21.3,  44.1,   3.5,   8.2,  19.8,  12.5,   3.5,  36.1,   3.0
2026071902011202,1,07190756,10,      13626,  54.7,  21.4,  44.8,   3.5,   8.2,  20.0,  12.6,   3.5,  36.8,   3.0
2026071902011202,1,07190804,10,      14402,  57.0,  22.0,  47.0,   3.6,   8.3,  20.4,  13.0,   3.5,  37.6,   2.9
2026071902011202,1,07190812,10,      15064,  57.3,  21.6,  47.6,   3.6,   8.5,  20.0,  13.3,   3.4,  38.8,   2.9
2026071902011202,1,07190820,10,      15505,  58.2,  21.4,  48.4,   3.6,   8.6,  19.8,  12.9,   3.4,  39.7,   2.9
2026071902011202,1,07190829,10,      16496,  55.4,  20.2,  48.5,   3.6,   8.7,  20.2,  12.7,   3.3,  39.6,   3.0
2026071902011202,1,07190837,10,      17151,  56.2,  20.4,  50.0,   3.5,   8.4,  20.8,  12.9,   3.3,  40.1,   3.1
2026071902011202,1,07190845,10,      18958,  60.6,  21.3,  51.4,   3.6,   8.9,  21.2,  12.8,   3.4,  43.2,   2.8
2026071902011202,1,07190853,10,      20094,  62.7,  20.3,  53.0,   3.5,   8.9,  21.4,  12.5,   3.4,  44.2,   2.9
2026071902011202,1,07190902,10,      21450,  64.5,  19.4,  52.4,   3.4,   9.1,  21.8,  12.3,   3.6,  45.0,   2.9
2026071902011202,1,07190910,10,      22831,  67.1,  20.2,  55.1,   3.3,   9.2,  22.8,  12.8,   3.4,  45.4,   3.0
2026071902011202,1,07190918,10,      24729,  69.4,  21.4,  58.5,   3.2,   8.7,  23.3,  13.3,   3.4,  45.3,   3.1
2026071902011202,1,07190926,10,      26430,  68.2,  20.7,  59.8,   3.2,   8.6,  24.2,  11.4,   3.5,  45.8,   3.1
2026071902011202,1,07190935,10,      30301,  70.6,  18.8,  58.5,   3.3,   8.6,  25.0,   7.5,   3.6,  47.5,   3.4
2026071902011202,1,07190943,10,      33873,  64.2,  17.3,  56.9,   3.4,   7.3,  24.3,   7.9,   3.8,  46.5,   3.5
2026071902011202,1,07190949,10,      36041,  64.2,  17.2,  54.7,   3.3,   7.1,  24.6,   8.1,   3.9,  46.9,   3.6
2026071902011202,1,07190954,10,      40902,  55.2,  17.4,  55.3,   3.1,   7.4,  22.3,   8.7,   3.9,  45.8,   3.6
2026071902011202,1,07191000,10,      48371,  59.9,  18.8,  57.6,   3.0,   7.5,  21.8,   9.3,   3.6,  49.7,   3.9
2026071902011202,1,07191005,10,      71673,  72.7,  21.0,  54.1,   2.6,   8.5,  19.6,  10.9,   3.4,  55.9,   4.5
2026071902011202,1,07191009,10,     101349,  70.5,  22.6,  52.6,   2.2,  10.2,  17.1,  12.6,   3.5,  63.5,   5.1
2026071902011202,1,07191014,10,     187647,  67.8,  26.1,  61.9,   2.0,  12.9,  20.1,  15.5,   3.2,  75.2,   5.6
2026071902011202,1,07191019,10,     405065,  44.9,  37.2,  97.9,   2.1,  16.2,  24.8,  12.8,   2.7, 102.6,   6.1
2026071902011202,3,07191020,10,     405065,  44.9,  37.2,  97.9,   2.1,  16.2,  24.8,  12.8,   2.7, 102.6,   6.1
2026071902011202,4,07191026,10,     405065,  44.9,  37.2,  97.9,   2.1,  16.2,  24.8,  12.8,   2.7, 102.6,   6.1
