ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘
2026071102010912,1,07102216,8,       2652,   2.3,  16.5,  18.9,   2.0,  11.0,  35.9,  18.2,  23.0
2026071102010912,1,07102224,8,       2724,   2.3,  15.9,  18.6,   2.0,  10.8,  33.5,  17.8,  22.0
2026071102010912,1,07102232,8,       2758,   2.3,  15.9,  18.6,   2.0,  10.8,  33.4,  16.3,  22.2
2026071102010912,1,07102240,8,       2828,   2.3,  16.0,  17.2,   2.1,  10.0,  31.4,  16.5,  22.6
2026071102010912,1,07102249,8,       2962,   2.2,  16.8,  17.5,   2.2,   9.7,  32.4,  16.5,  23.6
2026071102010912,1,07102257,8,       3010,   2.2,  16.9,  17.3,   2.2,   9.7,  32.9,  14.8,  23.8
2026071102010912,1,07102305,8,       3064,   2.2,  16.9,  17.5,   2.2,   9.4,  32.6,  15.1,  23.5
2026071102010912,1,07102313,8,       3122,   2.2,  15.8,  17.5,   2.3,   9.4,  26.8,  15.3,  24.0
2026071102010912,1,07102322,8,       3149,   2.2,  15.7,  17.3,   2.3,   9.3,  26.8,  15.3,  24.2
2026071102010912,1,07102330,8,       3258,   2.1,  16.1,  17.4,   2.3,   9.4,  27.1,  15.8,  24.8
2026071102010912,1,07102338,8,       3277,   2.1,  15.8,  17.5,   2.3,   9.3,  27.3,  15.9,  24.2
2026071102010912,1,07102346,8,       3362,   2.2,  13.6,  17.9,   2.4,   9.5,  27.7,  16.1,  18.6
2026071102010912,1,07102355,8,       3408,   2.2,  13.4,  16.3,   2.4,   9.5,  25.0,  15.9,  18.8
2026071102010912,1,07102358,8,       3417,   2.2,  13.3,  16.3,   2.4,   9.5,  25.0,  15.8,  18.8
2026071102010912,1,07110007,8,       3429,   2.2,  13.3,  16.3,   2.4,   9.5,  25.1,  15.9,  18.5
2026071102010912,1,07110015,8,       3465,   2.2,  12.7,  16.4,   2.4,   9.5,  24.9,  15.9,  18.6
2026071102010912,1,07110023,8,       3505,   2.2,  12.8,  14.9,   2.5,   9.6,  25.0,  15.6,  18.3
2026071102010912,1,07110031,8,       3575,   2.1,  13.0,  14.4,   2.5,   9.7,  25.5,  15.8,  18.6
2026071102010912,1,07110040,8,       3619,   2.2,  13.1,  13.9,   2.5,   9.8,  25.3,  15.0,  18.6
2026071102010912,1,07110048,8,       3656,   2.2,  13.2,  13.7,   2.6,   9.5,  25.4,  14.6,  18.7
2026071102010912,1,07110056,8,       3709,   2.2,  13.3,  13.8,   2.6,   9.5,  25.5,  13.8,  18.8
2026071102010912,1,07110104,8,       3739,   2.1,  13.4,  13.5,   2.6,   9.4,  25.5,  13.8,  18.5
2026071102010912,1,07110113,8,       4026,   2.3,  12.7,  14.6,   2.3,  10.1,  26.8,  14.5,  19.5
2026071102010912,1,07110121,8,       4104,   2.3,  12.8,  13.6,   2.4,  10.2,  26.6,  14.7,  17.5
2026071102010912,1,07110129,8,       4177,   2.3,  13.0,  13.4,   2.4,  10.0,  25.9,  14.6,  16.4
2026071102010912,1,07110137,8,       4208,   2.3,  13.0,  13.5,   2.4,   9.9,  26.0,  14.5,  16.5
2026071102010912,1,07110146,8,       4280,   2.3,  12.7,  13.1,   2.4,   9.7,  24.6,  14.0,  16.0
2026071102010912,1,07110154,8,       4361,   2.4,  12.9,  13.3,   2.5,   8.4,  24.7,  14.2,  16.3
2026071102010912,1,07110202,8,       4466,   2.4,  13.0,  11.0,   2.5,   8.3,  24.9,  14.6,  16.0
2026071102010912,1,07110210,8,       4476,   2.4,  13.1,  11.0,   2.5,   8.3,  24.6,  14.6,  15.7
2026071102010912,1,07110219,8,       4761,   2.2,  12.3,  11.7,   2.7,   8.7,  26.0,  15.4,  16.7
2026071102010912,1,07110227,8,       4797,   2.2,  12.1,  11.4,   2.7,   8.7,  26.2,  15.6,  16.8
2026071102010912,1,07110235,8,       4933,   2.3,  12.3,  11.6,   2.6,   8.9,  23.7,  15.9,  17.3
2026071102010912,1,07110243,8,       4953,   2.3,  12.3,  11.7,   2.6,   8.9,  23.8,  15.9,  17.3
2026071102010912,1,07110252,8,       4966,   2.3,  12.3,  11.7,   2.6,   8.7,  23.9,  15.8,  17.4
2026071102010912,1,07110300,8,       4974,   2.3,  12.3,  11.7,   2.6,   8.7,  23.9,  15.7,  17.4
2026071102010912,1,07110308,8,       5084,   2.2,  12.5,  11.9,   2.7,   8.7,  24.2,  15.9,  17.8
2026071102010912,1,07110316,8,       5113,   2.2,  12.5,  12.0,   2.7,   8.8,  24.0,  16.0,  17.9
2026071102010912,1,07110325,8,       5122,   2.2,  12.5,  12.0,   2.7,   8.8,  24.1,  16.0,  17.9
2026071102010912,1,07110333,8,       5132,   2.2,  12.5,  12.0,   2.7,   8.8,  24.1,  16.0,  18.0
2026071102010912,1,07110341,8,       5158,   2.2,  12.6,  12.0,   2.7,   8.8,  23.8,  15.8,  18.0
2026071102010912,1,07110349,8,       5166,   2.2,  12.4,  12.0,   2.7,   8.8,  23.8,  15.8,  18.0
2026071102010912,1,07110358,8,       5182,   2.2,  12.4,  12.1,   2.7,   8.9,  23.8,  15.5,  18.1
2026071102010912,1,07110406,8,       5184,   2.2,  12.4,  12.1,   2.7,   8.8,  23.8,  15.4,  18.1
2026071102010912,1,07110414,8,       5196,   2.2,  12.4,  12.1,   2.7,   8.8,  23.8,  15.4,  18.0
2026071102010912,1,07110422,8,       5199,   2.2,  12.4,  12.1,   2.7,   8.8,  23.9,  15.4,  18.0
2026071102010912,1,07110431,8,       5212,   2.2,  12.4,  12.0,   2.7,   8.8,  23.8,  15.4,  18.1
2026071102010912,1,07110439,8,       5218,   2.2,  12.4,  12.0,   2.7,   8.8,  23.7,  15.3,  18.1
2026071102010912,1,07110447,8,       5231,   2.2,  12.4,  11.9,   2.7,   8.9,  23.5,  15.3,  18.1
2026071102010912,1,07110455,8,       5238,   2.2,  12.4,  11.9,   2.7,   8.8,  23.5,  15.3,  17.9
2026071102010912,1,07110504,8,       5276,   2.2,  12.4,  12.0,   2.7,   8.9,  23.5,  15.3,  18.1
2026071102010912,1,07110512,8,       5340,   2.1,  12.5,  12.1,   2.8,   9.0,  23.8,  15.2,  18.3
2026071102010912,1,07110520,8,       5550,   2.2,  13.0,  12.6,   2.6,   9.3,  24.8,  15.6,  19.0
2026071102010912,1,07110528,8,       5599,   2.1,  12.9,  12.6,   2.6,   9.3,  23.6,  15.6,  19.2
2026071102010912,1,07110537,8,       5687,   2.1,  12.9,  12.8,   2.7,   8.9,  23.8,  15.7,  19.4
2026071102010912,1,07110545,8,       5823,   2.1,  13.2,  13.1,   2.7,   9.0,  24.3,  15.7,  19.2
2026071102010912,1,07110553,8,       5972,   2.1,  10.9,  13.0,   2.8,   8.7,  24.8,  16.1,  19.6
2026071102010912,1,07110601,8,       5999,   2.1,  10.9,  12.4,   2.8,   8.7,  24.8,  16.1,  19.5
2026071102010912,1,07110610,8,       6030,   2.1,  10.8,  12.5,   2.8,   8.7,  24.8,  16.1,  19.6
2026071102010912,1,07110618,8,       6110,   2.1,  10.9,  12.6,   2.9,   8.8,  24.3,  15.8,  19.3
2026071102010912,1,07110626,8,       6875,   1.8,  11.4,  13.9,   3.2,   9.9,  27.0,  16.2,  21.5
2026071102010912,1,07110635,8,       6907,   1.8,  11.4,  13.8,   3.2,   9.9,  27.2,  15.9,  21.6
2026071102010912,1,07110643,8,       7004,   1.8,  11.6,  13.7,   3.2,   9.7,  23.5,  15.8,  21.8
2026071102010912,1,07110651,8,       7094,   1.8,  11.7,  13.3,   3.3,   9.7,  23.8,  15.8,  21.9
2026071102010912,1,07110659,8,       7256,   1.8,  11.8,  13.2,   3.3,   9.9,  24.0,  15.5,  22.2
2026071102010912,1,07110709,8,       7502,   1.8,  11.8,  13.0,   3.4,  10.0,  24.1,  15.5,  21.6
2026071102010912,1,07110718,8,       7862,   1.7,  12.1,  12.7,   3.6,  10.3,  24.3,  15.0,  22.2
2026071102010912,1,07110727,8,       8019,   1.7,  12.0,  12.6,   3.6,  10.3,  24.7,  15.2,  21.4
2026071102010912,1,07110736,8,       8472,   1.7,  11.8,  12.4,   3.8,  10.7,  25.1,  14.9,  22.3
2026071102010912,1,07110745,8,      10788,   1.4,  14.6,  15.5,   4.8,  13.2,  31.2,  15.0,  26.0
2026071102010912,1,07110754,8,      11115,   1.4,  14.7,  15.6,   4.9,  13.1,  31.8,  15.2,  25.6
2026071102010912,1,07110804,8,      11287,   1.4,  14.7,  15.2,   5.0,  13.0,  32.0,  14.4,  25.8
2026071102010912,1,07110813,8,      11620,   1.4,  14.8,  15.4,   4.8,  13.1,  32.2,  14.2,  25.6
2026071102010912,1,07110822,8,      11839,   1.4,  14.5,  15.3,   4.8,  13.1,  31.0,  13.8,  25.3
2026071102010912,1,07110831,8,      12113,   1.4,  14.4,  15.1,   4.9,  12.9,  28.8,  13.4,  24.4
2026071102010912,1,07110840,8,      13103,   1.5,  14.1,  14.9,   4.1,  13.3,  27.7,  13.9,  23.0
2026071102010912,1,07110849,8,      13945,   1.5,  14.4,  15.3,   4.3,  13.0,  28.6,  14.0,  24.3
2026071102010912,1,07110859,8,      14254,   1.5,  14.2,  15.1,   4.3,  12.7,  28.7,  13.3,  24.2
2026071102010912,1,07110908,8,      14658,   1.5,  14.1,  15.2,   4.2,  12.3,  27.5,  13.2,  23.1
2026071102010912,1,07110917,8,      15646,   1.5,  14.4,  15.5,   4.1,  12.6,  28.5,  13.8,  22.0
2026071102010912,1,07110926,8,      16424,   1.5,  14.2,  15.6,   4.3,  12.9,  28.9,  13.3,  16.0
2026071102010912,1,07110935,8,      19336,   1.4,  15.8,  17.6,   4.7,  13.2,  31.1,  13.7,  16.8
2026071102010912,1,07110944,8,      21433,   1.4,  16.5,  18.5,   5.1,  13.7,  28.2,  13.4,  16.4
2026071102010912,1,07110949,8,      21746,   1.4,  16.5,  18.1,   5.2,  13.8,  27.6,  13.2,  16.3
2026071102010912,1,07110958,8,      24507,   1.3,  17.7,  19.8,   5.8,  15.2,  29.4,  14.5,  18.2
2026071102010912,1,07111006,8,      24820,   1.3,  17.6,  19.5,   5.8,  15.0,  29.3,  14.6,  18.0
2026071102010912,1,07111015,8,      25266,   1.3,  16.2,  19.3,   5.9,  15.1,  29.5,  13.7,  18.1
2026071102010912,1,07111022,8,      25617,   1.3,  16.0,  19.2,   5.9,  15.1,  29.8,  13.7,  18.2
2026071102010912,1,07111030,8,      26872,   1.3,  16.5,  19.7,   6.2,  15.7,  31.2,  13.4,  19.0
2026071102010912,1,07111037,8,      27366,   1.3,  16.5,  19.6,   6.2,  14.6,  31.4,  13.4,  18.8
2026071102010912,1,07111045,8,      28419,   1.3,  16.8,  19.7,   6.4,  15.1,  31.7,  13.7,  19.3
2026071102010912,1,07111052,8,      31238,   1.2,  18.4,  21.3,   6.9,  16.3,  31.9,  15.0,  19.8
2026071102010912,1,07111059,8,      31775,   1.2,  18.6,  21.3,   6.9,  16.5,  31.9,  15.2,  20.1
2026071102010912,1,07111106,8,      31879,   1.2,  18.5,  21.2,   6.9,  16.5,  31.6,  15.2,  20.0
2026071102010912,1,07111113,8,      32187,   1.2,  18.5,  21.2,   6.9,  16.3,  31.7,  15.2,  20.1
2026071102010912,1,07111120,8,      32379,   1.2,  18.6,  20.7,   6.9,  15.9,  31.9,  15.2,  20.2
2026071102010912,1,07111125,8,      32585,   1.2,  18.4,  20.5,   6.8,  15.9,  31.9,  15.3,  20.3
2026071102010912,1,07111131,8,      32804,   1.2,  18.0,  20.4,   6.8,  15.9,  32.0,  15.3,  20.0
2026071102010912,1,07111137,8,      32933,   1.2,  17.7,  20.4,   6.9,  15.8,  31.6,  15.3,  19.7
2026071102010912,1,07111143,8,      33200,   1.2,  17.3,  20.1,   6.8,  15.6,  31.1,  15.2,  19.7
2026071102010912,1,07111149,8,      33432,   1.2,  17.3,  20.0,   6.8,  15.7,  31.2,  15.3,  19.5
2026071102010912,1,07111155,8,      33667,   1.2,  17.4,  19.6,   6.9,  15.6,  30.9,  15.3,  19.4
2026071102010912,1,07111201,8,      35033,   1.3,  10.9,  20.3,   7.1,  15.7,  31.4,  15.7,  20.1
2026071102010912,1,07111206,8,      36715,   1.2,  11.4,  20.3,   7.3,  16.3,  32.3,  16.4,  20.9
2026071102010912,1,07111212,8,      37006,   1.2,  11.2,  20.1,   7.3,  16.3,  32.1,  16.5,  20.9
2026071102010912,1,07111217,8,      37130,   1.2,  11.2,  20.1,   7.3,  16.3,  30.2,  16.4,  20.9
2026071102010912,1,07111222,8,      37503,   1.2,  11.2,  19.5,   7.4,  16.4,  30.1,  16.5,  19.5
2026071102010912,1,07111227,8,      37704,   1.2,  11.2,  19.5,   7.4,  16.3,  29.9,  16.5,  19.6
2026071102010912,1,07111232,8,      37828,   1.2,  11.2,  19.4,   7.4,  16.3,  29.9,  16.3,  19.7
2026071102010912,1,07111237,8,      38123,   1.3,  11.2,  19.4,   7.3,  16.3,  30.1,  16.3,  19.6
2026071102010912,1,07111242,8,      40577,   1.2,  11.9,  19.1,   7.8,  17.2,  31.9,  16.9,  20.5
2026071102010912,1,07111248,8,      40944,   1.2,  11.7,  18.9,   7.8,  17.2,  32.1,  16.7,  20.7
2026071102010912,1,07111254,8,      44419,   1.2,  11.7,  19.4,   8.0,  18.2,  34.5,  16.0,  22.1
2026071102010912,1,07111300,8,      44762,   1.2,  11.7,  19.4,   8.0,  18.2,  34.0,  15.9,  20.8
2026071102010912,1,07111307,8,      45057,   1.2,  11.8,  18.9,   8.1,  18.2,  33.9,  15.9,  20.6
2026071102010912,1,07111312,8,      46192,   1.2,  11.9,  19.3,   8.1,  18.4,  34.6,  16.1,  21.0
2026071102010912,1,07111317,8,      46819,   1.2,  12.0,  19.5,   8.1,  18.5,  35.0,  16.1,  21.3
2026071102010912,1,07111322,8,      47067,   1.2,  12.0,  19.2,   8.1,  18.4,  35.0,  16.0,  20.9
2026071102010912,1,07111327,8,      49308,   1.2,  12.4,  19.8,   8.4,  19.1,  36.4,  16.6,  20.6
2026071102010912,1,07111333,8,      49450,   1.2,  12.3,  19.8,   8.3,  19.1,  36.3,  16.6,  20.7
2026071102010912,1,07111338,8,      49968,   1.2,  12.3,  19.8,   8.0,  19.1,  36.6,  16.6,  20.9
2026071102010912,1,07111343,8,      50226,   1.2,  12.3,  19.7,   7.9,  19.0,  36.6,  16.7,  20.6
2026071102010912,1,07111348,8,      50967,   1.2,  12.3,  19.9,   8.0,  19.0,  37.0,  16.9,  20.6
2026071102010912,1,07111353,8,      51479,   1.2,  12.1,  19.6,   7.9,  18.8,  36.1,  16.5,  20.7
2026071102010912,1,07111358,8,      52273,   1.2,  12.1,  19.5,   7.9,  18.9,  36.5,  16.5,  20.9
2026071102010912,1,07111404,8,      52837,   1.2,  12.0,  19.2,   7.7,  18.9,  36.7,  16.5,  20.6
2026071102010912,1,07111409,8,      53090,   1.2,  12.0,  18.9,   7.7,  18.9,  36.8,  16.5,  20.6
2026071102010912,1,07111414,8,      54845,   1.2,  12.3,  19.3,   6.3,  19.1,  36.2,  16.8,  20.8
2026071102010912,1,07111419,8,      56195,   1.2,  12.5,  19.3,   6.4,  19.4,  37.0,  16.9,  21.3
2026071102010912,1,07111424,8,      56581,   1.2,  12.5,  19.3,   6.4,  19.4,  37.1,  16.9,  21.4
2026071102010912,1,07111429,8,      57634,   1.2,  12.3,  19.3,   6.5,  18.3,  37.4,  17.1,  21.0
2026071102010912,1,07111434,8,      59174,   1.2,  12.5,  19.3,   6.7,  18.5,  37.7,  17.4,  20.8
2026071102010912,1,07111439,8,      59715,   1.2,  12.3,  19.1,   6.7,  18.5,  37.8,  17.3,  20.9
2026071102010912,1,07111444,8,      60369,   1.2,  12.1,  18.9,   6.7,  18.5,  37.8,  17.1,  20.9
2026071102010912,1,07111449,8,      61106,   1.2,  12.1,  18.7,   6.8,  18.5,  38.1,  17.2,  21.1
2026071102010912,1,07111454,8,      61550,   1.2,  12.0,  18.5,   6.7,  18.3,  37.9,  17.3,  21.1
2026071102010912,1,07111500,8,      63542,   1.2,  12.1,  18.7,   6.9,  18.5,  36.7,  17.5,  21.1
2026071102010912,1,07111505,8,      64824,   1.2,  12.1,  18.5,   7.0,  18.0,  35.9,  17.5,  21.3
2026071102010912,1,07111510,8,      66482,   1.2,  12.0,  18.3,   6.9,  17.6,  34.5,  17.3,  21.6
2026071102010912,1,07111516,8,      67488,   1.2,  12.1,  18.1,   6.9,  17.6,  32.9,  17.2,  21.2
2026071102010912,1,07111521,8,      70359,   1.2,  12.3,  17.6,   7.0,  18.0,  33.7,  17.7,  21.5
2026071102010912,1,07111526,8,      76221,   1.2,  12.6,  17.9,   7.4,  19.0,  35.0,  17.9,  22.4
2026071102010912,1,07111531,8,      80673,   1.2,  11.8,  16.8,   7.5,  18.6,  35.4,  16.6,  22.1
2026071102010912,1,07111536,8,     111845,   1.1,  13.8,  19.3,   9.7,  23.9,  42.8,  19.9,  27.0
2026071102010912,1,07111541,8,     122654,   1.1,  12.5,  16.0,   9.4,  23.1,  43.5,  18.0,  26.5
2026071102010912,1,07111546,8,     130797,   1.2,  11.3,  13.9,   8.7,  21.9,  42.5,  16.4,  26.3
2026071102010912,1,07111551,8,     173665,   1.3,   8.9,  12.1,   8.1,  22.8,  41.6,  14.5,  27.4
2026071102010912,1,07111554,8,     227743,   1.3,   9.1,  11.9,   7.8,  24.1,  46.7,  15.6,  29.3
2026071102010912,1,07111559,8,     357800,   1.3,   9.0,   9.8,   6.3,  23.3,  47.9,  14.7,  28.9
2026071102010912,1,07111604,8,     666717,   1.5,  10.1,   9.1,   4.5,  27.3,  50.8,  13.3,  27.6
2026071102010912,3,07111605,8,     679614,   1.5,  10.3,   9.1,   4.4,  27.7,  51.4,  12.5,  28.1
2026071102010912,4,07111611,8,     679614,   1.5,  10.3,   9.1,   4.4,  27.7,  51.4,  12.5,  28.1
