ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘,17î‘,18î‘
2026062810020203,1,06272137,18,       3174, 101.5,  46.1,  26.4,   3.0,  13.5,   6.8,  30.5,  10.7, 169.2, 101.5,   6.1,  94.0,   4.5,  97.6,  17.5,  56.4,  90.6, 158.7
2026062810020203,1,06272145,18,       3274, 100.7,  46.7,  26.4,   3.0,  13.1,   6.8,  30.8,  10.6, 174.6, 104.7,   6.2,  74.8,   4.6,  90.3,  17.3,  58.2,  87.3, 137.8
2026062810020203,1,06272154,18,       3457,  95.3,  48.5,  26.5,   3.0,  12.2,   6.5,  32.1,  11.0, 162.6, 106.3,   6.3,  79.0,   4.8,  95.3,  16.3,  60.1,  89.2, 120.2
2026062810020203,1,06272202,18,       3842, 102.4,  51.2,  27.6,   2.8,  12.1,   5.9,  33.7,  11.9, 153.6, 105.9,   6.7,  83.0,   5.2,  96.0,  17.8,  62.7,  55.8, 118.2
2026062810020203,1,06272210,18,       4173,  25.4,  52.1,  30.0,   2.9,  13.0,   5.6,  36.2,  12.9, 166.9, 111.2,   7.3,  68.1,   5.5, 104.3,  14.9,  66.7,  57.5, 128.4
2026062810020203,1,06272218,18,       4329,  25.8,  52.4,  29.1,   2.9,  12.6,   5.7,  32.3,  12.9, 173.1, 115.4,   7.2,  69.2,   5.6, 101.8,  15.0,  69.2,  56.7, 133.2
2026062810020203,1,06272227,18,       4425,  26.0,  52.8,  29.2,   3.0,  12.8,   5.4,  32.1,  13.1, 168.5, 118.0,   7.4,  66.7,   5.6,  98.3,  14.6,  70.8,  56.1, 131.1
2026062810020203,1,06272235,18,       4591,  26.6,  53.2,  29.6,   3.0,  13.1,   5.1,  30.6,  13.3, 174.8, 118.4,   7.6,  68.0,   5.6, 102.0,  14.8,  60.2,  54.8, 131.1
2026062810020203,1,06272243,18,       4717,  27.1,  53.9,  21.6,   3.0,  13.4,   5.1,  31.4,  13.7, 179.6, 121.7,   7.7,  68.6,   5.8, 104.8,  14.4,  60.8,  56.3, 134.7
2026062810020203,1,06272251,18,       4906,  28.0,  54.5,  22.3,   3.0,  12.6,   5.0,  29.9,  14.1, 163.5, 112.1,   8.0,  65.4,   5.9, 100.6,  14.9,  62.2,  51.6, 126.6
2026062810020203,1,06272300,18,       5118,  29.2,  56.0,  23.2,   3.0,  13.1,   5.1,  31.0,  13.6, 163.7,  46.5,   8.2,  68.2,   6.0,  99.8,  14.3,  64.9,  53.8, 127.9
2026062810020203,1,06272308,18,       5353,  30.5,  57.0,  24.3,   2.9,  13.6,   5.1,  31.7,  12.8, 171.2,  47.0,   8.2,  59.4,   6.1, 104.4,  14.9,  66.9,  55.6, 101.9
2026062810020203,1,06272316,18,       5474,  30.6,  54.7,  24.1,   2.9,  13.9,   5.0,  32.4,  12.7, 162.1,  48.1,   8.4,  59.9,   6.2, 101.8,  15.1,  68.4,  56.1,  91.2
2026062810020203,1,06272324,18,       5689,  31.8,  56.1,  24.8,   3.0,  13.0,   5.0,  33.2,  12.8, 156.9,  37.6,   8.4,  62.3,   6.1, 103.4,  15.1,  71.1,  50.5,  91.0
2026062810020203,1,06272333,18,       5977,  33.2,  58.3,  25.7,   2.8,  12.8,   5.2,  34.4,  13.3, 149.4,  37.0,   8.8,  63.7,   6.3, 108.6,  15.8,  74.7,  47.8,  90.2
2026062810020203,1,06272341,18,       6116,  33.9,  59.6,  25.6,   2.8,  12.5,   5.3,  35.2,  12.9, 148.2,  37.9,   8.8,  63.5,   6.3, 106.3,  15.6,  76.4,  48.9,  90.6
2026062810020203,1,06272349,18,       6304,  35.0,  60.0,  26.4,   2.8,  12.8,   5.2,  36.2,  12.1, 152.8,  38.7,   8.4,  64.6,   6.5, 109.6,  15.9,  76.4,  49.9,  91.6
2026062810020203,1,06272357,18,       6411,  35.6,  59.6,  26.8,   2.8,  12.9,   5.2,  36.1,  11.8, 150.8,  38.5,   8.6,  61.0,   6.6, 104.6,  15.6,  76.5,  45.7,  91.5
2026062810020203,1,06280006,18,       6494,  36.0,  58.3,  27.2,   2.8,  12.8,   5.2,  36.0,  11.6, 148.4,  39.0,   8.6,  61.8,   6.5, 106.0,  15.3,  77.5,  45.1,  92.7
2026062810020203,1,06280014,18,       6616,  36.5,  58.8,  27.4,   2.8,  12.9,   5.2,  36.7,  11.3, 151.2,  39.7,   8.8,  63.0,   6.6, 108.0,  14.9,  78.9,  46.0,  94.5
2026062810020203,1,06280022,18,       6696,  36.9,  58.8,  26.6,   2.8,  12.8,   5.3,  36.6,  11.4, 148.8,  40.2,   8.9,  63.0,   6.7, 105.0,  14.1,  79.9,  46.1,  93.9
2026062810020203,1,06280030,18,       6891,  37.7,  56.8,  27.1,   2.8,  12.8,   5.3,  35.7,  11.4, 153.1,  39.9,   8.7,  52.0,   6.8, 104.0,  13.5,  79.8,  47.1,  93.4
2026062810020203,1,06280039,18,       6996,  38.3,  57.6,  27.5,   2.8,  13.0,   5.3,  36.1,  11.3, 155.4,  40.5,   8.6,  49.9,   6.9, 101.7,  13.3,  81.1,  47.4,  94.8
2026062810020203,1,06280047,18,       7244,  39.1,  58.5,  28.2,   2.8,  13.4,   4.9,  35.7,  11.6, 160.9,  41.3,   8.8,  50.8,   7.1, 103.4,  13.1,  80.4,  42.9,  93.4
2026062810020203,1,06280055,18,       7294,  39.4,  58.9,  28.4,   2.8,  13.5,   4.9,  36.0,  11.4, 162.0,  41.6,   8.9,  50.7,   7.1, 104.2,  13.0,  81.0,  43.2,  92.6
2026062810020203,1,06280103,18,       7379,  39.8,  59.6,  28.7,   2.9,  13.5,   4.9,  35.9,  11.5, 163.9,  41.5,   8.9,  42.4,   7.1, 103.5,  13.0,  81.9,  40.7,  93.7
2026062810020203,1,06280112,18,       7460,  40.0,  59.6,  28.9,   2.9,  13.3,   4.9,  36.3,  11.3, 161.2,  42.0,   9.0,  41.7,   7.0, 102.8,  12.9,  81.7,  39.2,  93.2
2026062810020203,1,06280120,18,       7594,  40.7,  59.5,  29.3,   2.9,  12.6,   5.0,  36.8,  11.1, 164.1,  42.7,   9.0,  42.1,   7.2, 102.9,  12.9,  79.9,  39.9,  90.6
2026062810020203,1,06280128,18,       7655,  41.1,  60.0,  29.5,   2.9,  12.7,   5.0,  33.1,  11.1, 165.5,  43.1,   9.0,  41.9,   7.1, 103.7,  12.7,  80.5,  39.2,  91.4
2026062810020203,1,06280136,18,       7861,  42.2,  61.6,  30.3,   3.0,  12.9,   4.8,  33.9,  10.9, 169.9,  44.2,   9.2,  42.4,   6.8, 104.8,  12.9,  82.7,  37.6,  93.8
2026062810020203,1,06280145,18,       7923,  42.2,  60.3,  30.6,   3.0,  12.9,   4.8,  33.8,  10.8, 171.3,  43.1,   9.3,  42.5,   6.8, 103.9,  12.9,  83.4,  37.9,  94.6
2026062810020203,1,06280153,18,       7999,  42.3,  60.3,  29.4,   3.0,  13.0,   4.8,  34.2,  10.9, 172.9,  43.5,   9.3,  41.5,   6.9, 104.9,  12.7,  84.2,  37.6,  94.1
2026062810020203,1,06280201,18,       8112,  42.6,  61.2,  29.7,   3.0,  12.9,   4.7,  34.7,  11.0, 175.3,  43.8,   9.2,  36.6,   7.0, 106.3,  12.6,  85.3,  37.7,  94.0
2026062810020203,1,06280209,18,       8247,  43.1,  62.2,  30.2,   3.0,  13.1,   4.7,  35.0,  10.9, 173.6,  44.5,   9.3,  36.8,   6.9, 106.4,  12.7,  84.5,  37.9,  91.6
2026062810020203,1,06280218,18,       8297,  43.3,  60.3,  30.3,   3.0,  13.0,   4.7,  35.1,  10.9, 174.6,  44.5,   9.3,  36.0,   7.0, 105.3,  12.8,  85.0,  38.1,  92.1
2026062810020203,1,06280226,18,       8474,  41.3,  61.6,  30.1,   2.9,  13.3,   4.8,  35.6,  11.1, 173.8,  45.4,   9.2,  36.8,   7.0,  95.4,  12.7,  86.9,  37.0,  94.1
2026062810020203,1,06280234,18,       8528,  41.6,  62.0,  30.0,   3.0,  13.0,   4.8,  35.9,  11.1, 174.9,  45.7,   9.2,  36.8,   7.1,  96.0,  12.6,  85.2,  37.2,  93.4
2026062810020203,1,06280242,18,       8642,  42.1,  62.8,  30.4,   3.0,  13.2,   4.7,  36.1,  10.4, 172.8,  46.4,   9.3,  34.9,   7.1,  92.1,  12.7,  86.4,  37.5,  94.7
2026062810020203,1,06280251,18,       8700,  42.4,  62.7,  30.6,   3.0,  13.3,   4.6,  35.5,  10.4, 174.0,  46.7,   9.3,  35.1,   7.1,  91.5,  12.8,  87.0,  37.6,  95.3
2026062810020203,1,06280259,18,       8869,  43.2,  63.9,  31.1,   3.0,  13.3,   4.7,  34.1,  10.6, 177.3,  47.6,   9.2,  35.8,   7.1,  93.3,  12.7,  88.6,  37.3,  97.1
2026062810020203,1,06280307,18,       8930,  43.2,  63.7,  31.1,   3.0,  13.3,   4.7,  34.1,  10.6, 170.0,  47.6,   9.3,  35.8,   7.1,  87.1,  12.8,  87.1,  37.2,  96.5
2026062810020203,1,06280315,18,       9051,  43.6,  64.6,  31.6,   3.0,  13.4,   4.6,  34.4,  10.6, 172.4,  47.9,   9.4,  36.3,   7.2,  87.2,  12.8,  87.2,  37.3,  96.5
2026062810020203,1,06280324,18,       9113,  43.9,  65.0,  31.4,   3.0,  13.5,   4.6,  34.7,  10.5, 173.5,  47.6,   9.3,  34.8,   7.2,  86.7,  12.9,  87.8,  37.5,  97.2
2026062810020203,1,06280332,18,       9161,  43.8,  65.4,  31.4,   3.0,  13.5,   4.6,  34.8,  10.5, 174.4,  47.9,   9.3,  34.8,   7.1,  87.2,  12.9,  88.2,  35.9,  97.7
2026062810020203,1,06280340,18,       9220,  44.1,  65.2,  31.5,   3.0,  13.6,   4.6,  34.9,  10.4, 175.6,  48.2,   9.4,  35.1,   7.1,  87.8,  13.0,  88.8,  35.9,  98.3
2026062810020203,1,06280349,18,       9326,  44.6,  66.0,  29.7,   3.0,  13.7,   4.5,  34.8,  10.4, 177.6,  48.4,   9.5,  35.5,   7.2,  86.7,  13.1,  89.8,  36.3,  96.8
2026062810020203,1,06280357,18,       9371,  44.8,  66.3,  29.7,   3.0,  13.8,   4.5,  35.0,  10.2, 178.4,  48.3,   9.5,  34.5,   7.2,  87.1,  13.0,  90.3,  36.5,  97.3
2026062810020203,1,06280405,18,       9423,  44.0,  66.7,  29.9,   3.0,  13.8,   4.5,  35.2,  10.2, 179.4,  48.3,   9.5,  34.5,   7.2,  86.6,  13.0,  90.8,  36.2,  97.9
2026062810020203,1,06280413,18,      10127,  47.3,  71.6,  32.1,   2.9,  14.8,   4.7,  37.8,   9.1, 192.8,  51.9,   8.4,  36.8,   7.7,  93.1,  14.0,  97.6,  38.5, 105.2
2026062810020203,1,06280422,18,      10241,  47.9,  72.5,  32.2,   2.9,  14.8,   4.7,  38.2,   9.2, 190.5,  52.5,   8.2,  37.2,   7.8,  93.1,  14.0,  95.2,  35.6, 106.4
2026062810020203,1,06280430,18,      10283,  47.8,  72.1,  32.1,   2.9,  14.7,   4.7,  38.2,   9.2, 186.9,  52.3,   8.2,  37.2,   7.8,  92.4,  14.0,  93.4,  35.6, 105.4
2026062810020203,1,06280438,18,      10435,  48.2,  72.5,  32.2,   2.8,  14.8,   4.8,  38.4,   9.2, 189.7,  52.5,   8.3,  37.7,   7.7,  93.7,  14.1,  94.8,  36.1, 107.0
2026062810020203,1,06280446,18,      10464,  48.3,  72.1,  32.3,   2.8,  14.8,   4.8,  38.5,   9.2, 190.2,  52.6,   8.2,  37.5,   7.8,  94.0,  14.1,  95.1,  35.9, 107.3
2026062810020203,1,06280455,18,      10530,  48.6,  72.6,  32.5,   2.8,  14.6,   4.8,  38.4,   9.2, 191.4,  52.6,   8.3,  37.6,   7.8,  94.6,  14.2,  95.7,  36.1, 108.0
2026062810020203,1,06280503,18,      10567,  48.8,  72.8,  32.6,   2.8,  14.6,   4.9,  38.6,   9.2, 192.1,  52.8,   8.3,  37.5,   7.7,  94.9,  13.9,  96.0,  36.2, 105.6
2026062810020203,1,06280511,18,      10641,  49.2,  72.7,  32.8,   2.8,  14.6,   4.9,  38.0,   9.0, 193.4,  53.2,   8.3,  37.8,   7.8,  94.5,  13.9,  96.7,  36.5, 105.0
2026062810020203,1,06280519,18,      10714,  49.5,  72.6,  32.4,   2.8,  14.4,   4.9,  38.2,   9.1, 194.8,  51.9,   8.4,  38.0,   7.7,  95.2,  14.0,  95.2,  36.6, 105.8
2026062810020203,1,06280528,18,      10793,  49.6,  72.5,  32.4,   2.8,  14.5,   4.9,  38.5,   9.0, 196.2,  52.3,   8.4,  38.0,   7.8,  92.8,  14.0,  94.8,  36.7, 106.5
2026062810020203,1,06280536,18,      10911,  49.8,  67.6,  32.6,   2.8,  14.3,   4.9,  38.9,   9.0, 198.3,  52.9,   8.5,  38.2,   7.9,  93.8,  14.0,  95.9,  36.9, 106.4
2026062810020203,1,06280544,18,      11065,  50.2,  68.0,  32.5,   2.8,  14.1,   4.8,  39.5,   8.7, 192.4,  53.6,   8.6,  38.6,   8.0,  95.1,  13.8,  97.2,  37.5, 107.9
2026062810020203,1,06280552,18,      11237,  51.0,  69.1,  32.8,   2.8,  14.2,   4.9,  40.1,   8.6, 195.4,  54.4,   8.6,  38.2,   8.0,  95.6,  13.4,  98.7,  37.9,  97.7
2026062810020203,1,06280601,18,      11624,  49.4,  65.9,  33.5,   2.9,  14.4,   5.0,  39.5,   7.6, 185.9,  56.0,   8.9,  37.9,   8.2,  86.1,  13.6,  87.7,  37.1,  89.4
2026062810020203,1,06280609,18,      11743,  49.9,  65.2,  33.9,   2.8,  13.9,   5.0,  39.8,   7.6, 187.8,  56.5,   9.0,  38.3,   8.2,  86.9,  13.7,  88.6,  37.1,  90.3
2026062810020203,1,06280617,18,      11983,  50.9,  62.2,  34.6,   2.8,  14.1,   5.0,  40.6,   7.8, 191.7,  57.4,   9.0,  37.1,   8.2,  87.9,  13.9,  89.5,  36.8,  90.4
2026062810020203,1,06280625,18,      12705,  53.7,  65.5,  36.5,   2.9,  14.9,   4.1,  42.8,   8.2, 199.2,  59.7,   9.5,  39.3,   8.6,  92.4,  14.5,  94.9,  38.6,  94.9
2026062810020203,1,06280634,18,      12969,  54.8,  66.0,  33.6,   2.9,  14.9,   4.2,  43.4,   8.3, 195.7,  60.3,   9.1,  39.7,   8.5,  93.4,  14.7,  91.8,  38.4,  95.1
2026062810020203,1,06280642,18,      13153,  52.8,  63.0,  33.9,   2.9,  14.9,   4.2,  44.0,   8.3, 198.5,  60.8,   9.2,  39.4,   8.4,  94.7,  14.7,  89.1,  38.8,  96.5
2026062810020203,1,06280650,18,      13456,  52.5,  61.5,  31.0,   2.9,  15.2,   4.2,  44.8,   8.3, 138.0,  61.8,   9.3,  40.0,   8.4,  96.1,  14.9,  89.7,  39.4,  87.5
2026062810020203,1,06280658,18,      13654,  53.2,  61.3,  31.4,   2.9,  14.7,   4.3,  44.9,   8.0, 138.2,  62.4,   9.4,  39.8,   8.5,  97.5,  15.0,  91.0,  39.8,  88.8
2026062810020203,1,06280707,18,      14071,  54.9,  58.9,  32.1,   2.9,  15.1,   4.3,  45.5,   7.1, 137.2,  61.5,   9.6,  38.8,   8.7, 100.5,  15.2,  90.0,  40.6,  82.1
2026062810020203,1,06280715,18,      14340,  54.8,  57.9,  32.6,   3.0,  14.7,   4.4,  45.8,   7.1, 139.9,  62.3,   9.7,  38.2,   8.6, 100.6,  14.8,  88.2,  35.9,  83.1
2026062810020203,1,06280723,18,      14831,  55.7,  58.1,  32.5,   3.0,  14.6,   4.3,  46.5,   7.2, 136.3,  62.4,   9.8,  38.0,   8.6,  97.2,  14.9,  85.9,  35.6,  84.1
2026062810020203,1,06280731,18,      15559,  58.4,  61.0,  33.4,   3.0,  14.9,   4.3,  48.4,   6.3, 139.8,  65.1,  10.2,  39.6,   8.9, 100.3,  15.1,  89.5,  37.2,  88.2
2026062810020203,1,06280740,18,      16154,  59.5,  62.7,  33.9,   3.0,  14.8,   4.3,  49.3,   6.1, 140.4,  66.9,  10.1,  39.5,   9.1, 100.9,  15.1,  91.6,  38.4,  91.6
2026062810020203,1,06280748,18,      16584,  57.6,  61.7,  33.7,   3.0,  14.8,   4.3,  49.6,   6.2, 138.2,  67.6,   9.7,  39.6,   8.8, 101.2,  15.3,  90.8,  38.4,  92.1
2026062810020203,1,06280756,18,      17650,  58.8,  61.9,  35.7,   3.1,  14.3,   3.9,  51.7,   6.5, 144.0,  71.3,  10.0,  41.2,   9.2, 103.8,  15.4,  93.5,  39.4,  84.0
2026062810020203,1,06280804,18,      18067,  58.0,  62.8,  36.4,   3.1,  13.6,   3.9,  48.5,   6.5, 145.9,  72.6,  10.0,  42.1,   9.2, 103.9,  15.5,  93.2,  36.4,  85.5
2026062810020203,1,06280813,18,      18845,  59.5,  61.5,  35.3,   3.1,  13.5,   4.1,  49.5,   6.3, 150.7,  69.7,   9.6,  38.8,   9.3, 101.8,  15.5,  97.2,  36.5,  88.6
2026062810020203,1,06280821,18,      19393,  60.1,  62.0,  35.6,   3.1,  13.3,   4.1,  48.1,   6.4, 149.1,  70.8,   9.7,  37.3,   9.3,  95.1,  14.7,  98.8,  35.4,  89.6
2026062810020203,1,06280829,18,      20136,  61.0,  58.5,  36.4,   3.1,  13.0,   4.2,  48.9,   6.5, 149.1,  72.5,   9.8,  37.2,   9.0,  96.4,  15.0, 100.6,  35.2,  92.0
2026062810020203,1,06280837,18,      20853,  61.7,  60.2,  37.2,   3.1,  13.0,   4.3,  48.6,   6.7, 151.6,  72.8,   9.9,  38.0,   8.9,  97.5,  11.9, 102.3,  35.5,  92.6
2026062810020203,1,06280846,18,      21821,  62.7,  58.1,  37.5,   3.2,  12.6,   4.4,  48.7,   6.7, 154.4,  70.1,   9.5,  37.7,   8.7,  99.7,  12.3, 105.7,  35.3,  89.5
2026062810020203,1,06280854,18,      23016,  65.5,  59.7,  38.0,   3.1,  12.7,   4.4,  44.2,   6.7, 158.7,  73.6,   9.8,  39.0,   8.9,  96.9,  12.0, 110.9,  35.4,  92.9
2026062810020203,1,06280902,18,      24611,  67.4,  62.9,  38.9,   3.0,  12.4,   4.6,  46.5,   6.4, 162.7,  74.8,  10.0,  39.9,   9.2,  99.4,  12.1, 114.4,  35.9,  95.5
2026062810020203,1,06280910,18,      26165,  69.3,  65.8,  40.4,   3.1,  12.6,   4.7,  46.1,   5.2, 171.5,  78.1,  10.2,  40.0,   9.5, 102.1,  12.6, 120.9,  36.9, 100.1
2026062810020203,1,06280919,18,      29080,  72.7,  69.8,  42.3,   3.2,  12.7,   4.9,  44.9,   5.4, 176.2,  83.6,  11.0,  38.9,   7.0,  98.9,  13.2, 123.7,  37.6, 101.1
2026062810020203,1,06280927,18,      30698,  73.3,  70.1,  39.6,   3.2,  12.8,   5.0,  44.9,   5.4, 179.2,  83.5,  11.4,  38.0,   6.7,  99.8,  12.8, 118.6,  37.0,  99.4
2026062810020203,1,06280935,18,      33106,  76.7,  72.5,  40.3,   3.2,  12.8,   5.2,  46.2,   5.3, 177.7,  84.6,  11.5,  36.8,   6.8, 100.3,  12.9, 117.1,  37.0, 103.8
2026062810020203,1,06280943,18,      36304,  77.0,  74.2,  41.0,   2.9,  13.2,   5.4,  48.4,   5.3, 168.8,  85.4,  11.9,  37.8,   7.1, 102.6,  13.5, 116.6,  37.8,  99.4
2026062810020203,1,06280952,18,      39083,  78.3,  65.2,  41.8,   2.9,  12.9,   5.6,  50.2,   5.4, 155.5,  81.0,  11.6,  38.0,   7.1,  95.9,  13.5, 111.6,  36.1, 100.2
2026062810020203,1,06280959,18,      40680,  79.9,  64.6,  42.3,   2.9,  12.8,   5.5,  48.2,   5.4, 151.3,  81.7,  11.3,  38.6,   7.1,  98.0,  13.6, 109.9,  36.2, 102.6
2026062810020203,1,06281007,18,      43390,  83.2,  67.1,  42.6,   2.9,  12.9,   5.5,  49.9,   5.5, 153.5,  81.1,  11.1,  36.3,   7.2,  99.1,  13.3, 110.1,  32.1, 108.1
2026062810020203,1,06281014,18,      47080,  88.4,  71.6,  43.4,   2.9,  12.7,   5.8,  52.5,   5.4, 130.7,  85.6,  11.0,  37.7,   7.4,  91.6,  13.9, 101.7,  29.6,  96.0
2026062810020203,1,06281022,18,      51763,  93.2,  76.1,  44.9,   2.9,  12.8,   5.9,  55.8,   5.1, 137.5,  88.2,  11.2,  39.4,   7.5,  92.6,  13.8, 108.1,  27.1,  96.3
2026062810020203,1,06281029,18,      54145,  96.6,  77.6,  43.6,   2.9,  12.7,   5.9,  57.8,   4.9, 142.4,  91.0,  11.0,  39.1,   7.7,  94.7,  13.9, 112.2,  27.4,  99.5
2026062810020203,1,06281034,18,      62379, 105.2,  82.4,  47.5,   2.8,  12.2,   6.0,  62.3,   4.9, 154.4, 101.0,  10.1,  42.6,   7.7, 106.1,  14.5, 122.0,  28.5, 108.4
2026062810020203,1,06281039,18,      70644, 100.0,  86.5,  48.3,   2.7,  12.0,   6.1,  67.9,   5.0, 162.4, 103.8,  10.6,  43.2,   7.7, 108.2,  14.4, 129.9,  30.1, 117.9
2026062810020203,1,06281045,18,      87240, 112.2,  98.1,  53.2,   2.7,  11.8,   5.8,  71.9,   5.4, 174.9, 114.6,  11.1,  48.3,   7.3, 120.7,  14.2, 146.6,  29.0, 127.8
2026062810020203,1,06281049,18,     105844, 123.9,  96.3,  57.8,   2.6,  11.6,   5.4,  80.4,   5.9, 179.0, 120.7,  11.6,  53.2,   7.5, 117.6,  12.3, 160.6,  28.2, 133.9
2026062810020203,1,06281054,18,     165897, 169.2, 124.3,  58.2,   2.4,  12.8,   5.5,  86.5,   6.5, 203.5, 153.4,  13.4,  60.9,   7.8, 148.2,  12.4, 213.0,  20.7, 115.3
2026062810020203,1,06281059,18,     527621, 201.0, 218.9,  94.6,   1.9,  14.0,   5.1, 150.3,   8.5, 471.0, 287.7,  17.8,  86.0,   8.1, 276.2,  12.5, 474.7,  29.9, 149.6
2026062810020203,3,06281100,18,     538675, 203.8, 223.0,  92.9,   1.9,  12.3,   5.2, 151.4,   8.1, 478.2, 292.5,  17.9,  87.5,   8.2, 280.7,  12.7, 480.9,  30.4, 151.1
2026062810020203,4,06281105,18,     538675, 203.8, 223.0,  92.9,   1.9,  12.3,   5.2, 151.4,   8.1, 478.2, 292.5,  17.9,  87.5,   8.2, 280.7,  12.7, 480.9,  30.4, 151.1
