ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘
2026071902011201,1,07182228,8,       6406,   1.8,  13.8,  16.3,   5.6,   5.1,  74.2,  49.2,   5.5
2026071902011201,1,07182234,8,       6527,   1.8,  13.2,  16.1,   5.5,   5.2,  63.6,  49.2,   5.6
2026071902011201,1,07182239,8,       6954,   1.8,  14.0,  17.1,   5.4,   5.1,  66.2,  50.5,   5.9
2026071902011201,1,07182244,8,       7105,   1.8,  13.4,  17.2,   5.4,   5.1,  66.8,  50.7,   5.9
2026071902011201,1,07182249,8,       7194,   1.8,  13.3,  17.3,   5.3,   5.0,  67.7,  51.3,   5.9
2026071902011201,1,07182255,8,       7910,   1.7,  14.5,  18.8,   5.7,   5.2,  73.5,  54.5,   6.3
2026071902011201,1,07182300,8,       8011,   1.7,  13.9,  18.9,   5.6,   5.2,  72.0,  52.1,   6.2
2026071902011201,1,07182305,8,       8113,   1.7,  13.4,  18.9,   5.6,   5.3,  72.9,  52.3,   6.1
2026071902011201,1,07182310,8,       8332,   1.7,  13.3,  17.5,   5.7,   5.3,  66.6,  51.6,   6.1
2026071902011201,1,07182316,8,       8475,   1.7,  13.2,  17.3,   5.6,   5.3,  61.0,  48.4,   6.1
2026071902011201,1,07182321,8,       8592,   1.8,  12.9,  17.4,   5.6,   5.3,  54.1,  47.7,   6.2
2026071902011201,1,07182326,8,       8927,   1.8,  13.0,  17.0,   5.6,   5.0,  42.5,  47.6,   6.3
2026071902011201,1,07182331,8,       9018,   1.8,  12.9,  16.9,   5.4,   5.1,  42.6,  47.4,   6.2
2026071902011201,1,07182337,8,       9188,   1.8,  12.8,  17.1,   5.5,   4.9,  43.2,  48.0,   6.3
2026071902011201,1,07182342,8,       9383,   1.8,  12.8,  17.5,   5.5,   5.0,  44.1,  45.7,   6.2
2026071902011201,1,07182347,8,       9469,   1.8,  12.9,  17.2,   5.5,   5.0,  44.2,  46.1,   6.3
2026071902011201,1,07182352,8,       9790,   1.9,  13.0,  14.1,   5.6,   5.0,  44.7,  46.3,   6.2
2026071902011201,1,07182358,8,       9852,   1.9,  13.1,  14.2,   5.5,   5.0,  45.0,  46.6,   6.3
2026071902011201,1,07182358,8,       9886,   1.9,  13.1,  14.3,   5.4,   5.0,  45.1,  46.7,   6.3
2026071902011201,1,07182359,8,       9886,   1.9,  13.1,  14.3,   5.4,   5.0,  45.1,  46.7,   6.3
2026071902011201,1,07190005,8,      10025,   1.8,  12.9,  14.4,   5.5,   5.1,  45.8,  46.9,   6.4
2026071902011201,1,07190010,8,      10153,   1.9,  12.9,  14.0,   5.5,   5.1,  45.8,  44.8,   6.3
2026071902011201,1,07190016,8,      10323,   1.9,  13.0,  14.2,   5.5,   4.9,  46.3,  45.3,   6.2
2026071902011201,1,07190021,8,      10627,   1.9,  12.7,  14.6,   5.6,   5.0,  47.4,  45.2,   6.2
2026071902011201,1,07190026,8,      10871,   1.9,  12.8,  14.9,   5.5,   4.8,  48.5,  46.0,   6.2
2026071902011201,1,07190031,8,      11067,   1.9,  12.6,  15.0,   5.4,   4.8,  43.4,  44.0,   6.2
2026071902011201,1,07190037,8,      11198,   1.9,  12.7,  14.5,   5.4,   4.8,  42.8,  44.5,   6.2
2026071902011201,1,07190043,8,      11301,   1.9,  12.6,  14.1,   5.3,   4.8,  43.0,  44.5,   6.1
2026071902011201,1,07190048,8,      11525,   2.0,  12.7,  14.2,   5.1,   4.9,  43.9,  44.3,   6.0
2026071902011201,1,07190053,8,      11636,   2.0,  12.8,  14.0,   5.1,   4.9,  44.3,  44.5,   6.0
2026071902011201,1,07190058,8,      11758,   2.0,  12.6,  14.1,   5.0,   5.0,  44.7,  45.0,   5.9
2026071902011201,1,07190104,8,      11887,   2.0,  12.5,  13.7,   5.0,   5.0,  45.2,  44.8,   5.8
2026071902011201,1,07190109,8,      12490,   1.9,  13.1,  14.2,   5.2,   5.2,  47.5,  47.1,   6.0
2026071902011201,1,07190114,8,      12672,   1.9,  13.2,  14.4,   5.3,   5.2,  48.2,  47.3,   5.7
2026071902011201,1,07190119,8,      12850,   1.9,  13.3,  14.3,   5.3,   5.1,  48.4,  47.3,   5.7
2026071902011201,1,07190125,8,      12911,   1.9,  13.1,  14.2,   5.3,   5.1,  48.7,  47.5,   5.7
2026071902011201,1,07190130,8,      13173,   1.9,  13.2,  14.4,   5.3,   5.2,  48.7,  46.4,   5.6
2026071902011201,1,07190135,8,      13618,   1.8,  13.6,  14.8,   5.5,   5.3,  50.2,  47.1,   5.8
2026071902011201,1,07190140,8,      13679,   1.8,  13.6,  14.7,   5.5,   5.4,  50.4,  47.1,   5.7
2026071902011201,1,07190146,8,      13760,   1.8,  13.6,  14.6,   5.4,   5.3,  50.2,  47.4,   5.7
2026071902011201,1,07190151,8,      13911,   1.8,  13.7,  14.6,   5.5,   5.4,  50.5,  47.7,   5.7
2026071902011201,1,07190156,8,      14090,   1.8,  13.8,  14.5,   5.5,   5.4,  51.2,  48.1,   5.6
2026071902011201,1,07190201,8,      14457,   1.8,  14.2,  14.7,   5.5,   5.6,  52.5,  49.2,   5.8
2026071902011201,1,07190207,8,      14534,   1.8,  14.2,  14.5,   5.5,   5.6,  52.8,  49.2,   5.8
2026071902011201,1,07190212,8,      14707,   1.8,  14.4,  14.7,   5.5,   5.4,  53.2,  49.8,   5.9
2026071902011201,1,07190217,8,      14859,   1.8,  14.5,  14.2,   5.5,   5.3,  53.7,  50.3,   5.9
2026071902011201,1,07190222,8,      14976,   1.8,  14.5,  14.1,   5.4,   5.3,  53.4,  50.1,   5.9
2026071902011201,1,07190228,8,      15133,   1.8,  14.6,  13.6,   5.5,   5.3,  54.0,  50.6,   5.8
2026071902011201,1,07190233,8,      15730,   1.8,  15.1,  13.7,   5.6,   5.5,  56.1,  50.5,   6.0
2026071902011201,1,07190238,8,      15780,   1.8,  15.1,  13.8,   5.6,   5.5,  56.3,  50.2,   6.0
2026071902011201,1,07190243,8,      15918,   1.8,  15.2,  13.8,   5.4,   5.5,  56.8,  50.7,   6.1
2026071902011201,1,07190249,8,      16043,   1.8,  15.2,  13.8,   5.5,   5.5,  54.1,  51.1,   6.1
2026071902011201,1,07190254,8,      16142,   1.8,  15.3,  13.1,   5.5,   5.5,  54.4,  51.2,   6.1
2026071902011201,1,07190259,8,      16227,   1.8,  15.2,  13.1,   5.5,   5.5,  54.5,  51.1,   6.1
2026071902011201,1,07190304,8,      16251,   1.8,  15.2,  12.9,   5.5,   5.5,  54.6,  50.9,   6.1
2026071902011201,1,07190310,8,      16297,   1.8,  15.1,  12.9,   5.5,   5.5,  54.5,  49.5,   6.1
2026071902011201,1,07190315,8,      16340,   1.8,  15.1,  12.7,   5.5,   5.5,  54.6,  49.7,   6.1
2026071902011201,1,07190320,8,      16391,   1.8,  15.1,  12.7,   5.5,   5.4,  54.4,  49.2,   6.2
2026071902011201,1,07190325,8,      16511,   1.8,  14.3,  12.8,   5.5,   5.5,  54.5,  49.4,   6.1
2026071902011201,1,07190331,8,      16604,   1.8,  14.4,  12.7,   5.5,   5.5,  54.6,  49.1,   6.0
2026071902011201,1,07190336,8,      16650,   1.8,  14.2,  12.7,   5.5,   5.5,  54.8,  49.1,   5.9
2026071902011201,1,07190341,8,      16752,   1.8,  14.3,  12.7,   5.5,   5.5,  54.9,  48.9,   5.9
2026071902011201,1,07190346,8,      16830,   1.8,  14.1,  12.1,   5.5,   5.5,  55.1,  48.9,   5.9
2026071902011201,1,07190352,8,      17414,   1.8,  14.5,  12.2,   5.6,   5.7,  57.0,  50.6,   6.1
2026071902011201,1,07190357,8,      17598,   1.8,  14.5,  11.3,   5.7,   5.7,  55.4,  51.0,   6.2
2026071902011201,1,07190402,8,      17642,   1.8,  14.5,  11.4,   5.7,   5.7,  55.3,  50.9,   6.1
2026071902011201,1,07190408,8,      17699,   1.8,  14.5,  11.3,   5.7,   5.7,  55.5,  50.9,   6.1
2026071902011201,1,07190413,8,      17712,   1.8,  14.5,  11.3,   5.7,   5.7,  55.3,  50.9,   6.1
2026071902011201,1,07190418,8,      17758,   1.8,  14.6,  11.3,   5.7,   5.7,  55.0,  51.1,   6.1
2026071902011201,1,07190423,8,      17813,   1.8,  14.6,  11.4,   5.7,   5.7,  55.0,  50.8,   6.1
2026071902011201,1,07190429,8,      18065,   1.8,  14.7,  11.4,   5.3,   5.7,  55.7,  51.2,   6.2
2026071902011201,1,07190434,8,      18115,   1.8,  14.5,  11.4,   5.3,   5.7,  55.9,  51.3,   6.2
2026071902011201,1,07190439,8,      18146,   1.8,  14.5,  11.4,   5.3,   5.7,  55.8,  51.4,   6.2
2026071902011201,1,07190444,8,      18205,   1.8,  14.6,  11.4,   5.2,   5.7,  56.0,  51.4,   6.2
2026071902011201,1,07190450,8,      18273,   1.8,  14.6,  11.3,   5.2,   5.7,  56.2,  51.4,   6.2
2026071902011201,1,07190455,8,      18455,   1.8,  14.7,  11.4,   5.3,   5.8,  56.7,  51.9,   5.9
2026071902011201,1,07190500,8,      18652,   1.8,  14.7,  11.5,   5.3,   5.8,  57.3,  52.5,   5.9
2026071902011201,1,07190505,8,      18778,   1.8,  14.8,  11.5,   5.2,   5.9,  57.7,  52.8,   5.9
2026071902011201,1,07190511,8,      19288,   1.8,  15.2,  11.7,   5.3,   6.0,  59.1,  53.9,   6.1
2026071902011201,1,07190516,8,      19453,   1.8,  15.2,  11.8,   5.2,   6.0,  59.3,  54.2,   6.1
2026071902011201,1,07190521,8,      19536,   1.8,  14.9,  11.8,   5.2,   6.0,  59.4,  54.4,   6.1
2026071902011201,1,07190526,8,      19624,   1.8,  14.9,  11.8,   5.3,   6.0,  59.0,  53.7,   6.0
2026071902011201,1,07190532,8,      19740,   1.8,  14.9,  11.9,   5.3,   6.0,  58.9,  53.7,   6.1
2026071902011201,1,07190537,8,      19870,   1.8,  15.0,  11.8,   5.3,   6.0,  59.0,  52.1,   6.1
2026071902011201,1,07190542,8,      20385,   1.7,  15.3,  12.1,   5.3,   6.1,  60.6,  53.4,   6.2
2026071902011201,1,07190547,8,      20680,   1.8,  15.1,  11.8,   5.3,   6.1,  57.8,  51.8,   6.2
2026071902011201,1,07190553,8,      20837,   1.8,  15.2,  11.8,   5.3,   6.0,  57.2,  52.2,   6.2
2026071902011201,1,07190558,8,      21173,   1.8,  15.4,  12.0,   5.3,   6.1,  57.8,  52.9,   6.0
2026071902011201,1,07190603,8,      21406,   1.8,  15.5,  12.0,   5.2,   6.0,  58.2,  52.8,   6.1
2026071902011201,1,07190608,8,      21642,   1.8,  15.5,  12.1,   5.1,   6.1,  58.0,  51.0,   6.1
2026071902011201,1,07190614,8,      22175,   1.8,  15.6,  12.3,   5.2,   6.0,  59.3,  52.1,   6.2
2026071902011201,1,07190619,8,      22383,   1.8,  15.4,  12.2,   5.2,   6.0,  59.8,  51.9,   6.2
2026071902011201,1,07190624,8,      22913,   1.8,  15.2,  12.5,   5.0,   6.1,  61.3,  52.9,   6.1
2026071902011201,1,07190629,8,      23352,   1.8,  15.4,  12.7,   4.9,   6.2,  62.2,  53.5,   5.8
2026071902011201,1,07190635,8,      23625,   1.8,  15.4,  12.8,   5.0,   6.0,  61.9,  53.6,   5.9
2026071902011201,1,07190640,8,      24020,   1.8,  15.5,  12.9,   5.0,   5.9,  62.7,  54.2,   5.9
2026071902011201,1,07190645,8,      24401,   1.8,  15.4,  13.0,   4.9,   6.0,  63.7,  54.8,   6.0
2026071902011201,1,07190650,8,      24834,   1.8,  15.4,  13.1,   5.0,   5.9,  64.0,  54.4,   6.1
2026071902011201,1,07190656,8,      25270,   1.8,  15.5,  13.2,   5.0,   6.0,  53.2,  48.5,   6.1
2026071902011201,1,07190701,8,      26540,   1.9,  16.3,  13.8,   4.1,   6.2,  55.2,  50.3,   6.1
2026071902011201,1,07190706,8,      26918,   1.9,  16.3,  13.9,   4.1,   6.3,  54.3,  50.6,   6.0
2026071902011201,1,07190711,8,      28010,   1.8,  16.6,  14.2,   4.1,   6.5,  56.0,  50.4,   6.1
2026071902011201,1,07190717,8,      28726,   1.8,  16.7,  14.5,   4.1,   6.5,  56.7,  51.0,   6.1
2026071902011201,1,07190722,8,      29351,   1.8,  16.6,  14.6,   4.2,   6.5,  57.4,  50.2,   5.9
2026071902011201,1,07190727,8,      29860,   1.9,  16.6,  14.5,   4.2,   6.3,  57.8,  50.6,   5.9
2026071902011201,1,07190732,8,      30451,   1.8,  16.7,  14.6,   4.2,   6.3,  57.3,  50.5,   5.9
2026071902011201,1,07190738,8,      31249,   1.8,  16.5,  14.9,   4.3,   6.4,  58.2,  51.7,   5.9
2026071902011201,1,07190743,8,      31760,   1.8,  16.5,  14.7,   4.3,   6.4,  57.0,  51.0,   5.9
2026071902011201,1,07190748,8,      32821,   1.9,  16.4,  14.4,   4.4,   6.5,  57.2,  26.1,   5.9
2026071902011201,1,07190753,8,      33550,   1.9,  16.2,  14.6,   4.4,   6.4,  57.8,  26.5,   5.8
2026071902011201,1,07190759,8,      35446,   1.8,  15.6,  15.1,   4.6,   6.5,  59.3,  27.5,   5.9
2026071902011201,1,07190804,8,      36326,   1.9,  14.1,  15.1,   4.6,   6.3,  59.5,  27.9,   5.9
2026071902011201,1,07190809,8,      37323,   1.9,  14.2,  15.4,   4.6,   6.4,  60.1,  28.4,   5.9
2026071902011201,1,07190814,8,      38526,   1.9,  13.7,  15.2,   4.6,   6.1,  61.5,  28.8,   6.0
2026071902011201,1,07190820,8,      39356,   1.9,  13.7,  15.1,   4.7,   6.1,  61.1,  29.1,   5.9
2026071902011201,1,07190825,8,      41495,   1.8,  14.0,  15.8,   4.8,   6.1,  62.7,  29.2,   6.0
2026071902011201,1,07190830,8,      42975,   1.8,  14.1,  16.0,   4.8,   6.0,  62.1,  30.0,   6.0
2026071902011201,1,07190835,8,      46487,   1.8,  14.2,  16.6,   4.8,   6.3,  66.2,  32.0,   5.8
2026071902011201,1,07190841,8,      47930,   1.8,  14.0,  16.5,   4.7,   6.3,  65.7,  32.4,   5.7
2026071902011201,1,07190846,8,      49890,   1.8,  13.5,  16.9,   4.7,   6.4,  67.0,  31.9,   5.6
2026071902011201,1,07190851,8,      54463,   1.8,  14.4,  17.8,   5.0,   6.6,  70.2,  34.2,   5.3
2026071902011201,1,07190856,8,      55752,   1.8,  14.4,  17.6,   4.9,   6.6,  68.7,  34.3,   5.3
2026071902011201,1,07190902,8,      59427,   1.8,  14.8,  16.8,   5.0,   6.7,  69.1,  35.9,   5.3
2026071902011201,1,07190907,8,      64099,   1.7,  15.4,  17.5,   5.1,   6.9,  71.5,  38.3,   5.2
2026071902011201,1,07190912,8,      86081,   1.4,  19.9,  22.6,   6.5,   8.9,  93.4,  50.2,   6.5
2026071902011201,1,07190917,8,      89091,   1.4,  19.5,  22.5,   6.3,   8.6,  91.7,  50.6,   6.4
2026071902011201,1,07190923,8,      96259,   1.4,  19.2,  21.4,   6.3,   7.7,  88.3,  52.4,   6.1
2026071902011201,1,07190928,8,     104346,   1.5,  18.3,  21.1,   5.9,   7.5,  86.6,  53.8,   5.5
2026071902011201,1,07190933,8,     120093,   1.6,  18.1,  21.2,   5.9,   7.1,  86.4,  55.2,   5.1
2026071902011201,1,07190938,8,     149531,   1.7,  13.8,  20.6,   5.4,   7.0,  80.2,  54.5,   4.9
2026071902011201,1,07190939,8,     151001,   1.7,  13.8,  20.4,   5.4,   6.9,  80.5,  55.0,   4.9
2026071902011201,1,07190944,8,     207425,   1.8,  13.5,  21.0,   5.5,   5.5,  92.4,  69.1,   4.7
2026071902011201,1,07190949,8,     417118,   1.7,  17.6,  20.9,   6.0,   4.9, 130.6, 111.2,   5.2
2026071902011201,3,07190950,8,     428514,   1.7,  17.8,  20.8,   6.0,   4.9, 132.0, 114.0,   5.1
2026071902011201,4,07190956,8,     428514,   1.7,  17.8,  20.8,   6.0,   4.9, 132.0, 114.0,   5.1
