ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘
2026071203020604,1,07112129,10,       1318,  11.5,   4.4,  52.7,  15.0,   3.3,   6.2,  11.7,   7.0,  12.7,  10.7
2026071203020604,1,07112137,10,       1441,  10.2,   4.7,  57.6,  13.1,   3.2,   6.8,  12.1,   7.2,  11.4,  11.1
2026071203020604,1,07112145,10,       1527,  10.6,   4.4,  61.0,  13.7,   3.4,   6.8,  11.7,   7.2,  11.8,   9.9
2026071203020604,1,07112154,10,       1595,  11.0,   4.6,  58.0,  13.8,   3.4,   6.7,  11.6,   7.2,  11.9,   9.3
2026071203020604,1,07112202,10,       1695,  11.2,   4.6,  61.6,  14.4,   3.5,   6.2,  11.3,   7.0,  12.6,   9.5
2026071203020604,1,07112210,10,       1794,  10.5,   4.6,  65.2,  14.7,   3.6,   6.0,  11.5,   6.6,  12.7,  10.0
2026071203020604,1,07112218,10,       1883,  10.6,   4.6,  62.7,  15.3,   3.7,   6.1,  11.8,   6.0,  13.0,   9.5
2026071203020604,1,07112227,10,       1988,  10.2,   4.5,  44.1,  15.2,   3.7,   6.0,  11.9,   6.3,  13.4,   9.8
2026071203020604,1,07112235,10,       2104,  10.5,   4.6,  45.4,  15.4,   3.9,   6.1,  12.1,   5.6,  14.1,   9.3
2026071203020604,1,07112243,10,       2265,   9.2,   4.5,  43.1,  15.8,   4.1,   6.3,  11.3,   5.9,  14.3,   9.1
2026071203020604,1,07112251,10,       2471,   6.6,   4.7,  45.9,  16.6,   4.4,   6.6,  12.1,   6.1,  13.0,   9.1
2026071203020604,1,07112300,10,       2570,   6.8,   4.8,  47.8,  16.1,   4.3,   6.8,  11.7,   6.2,  12.6,   8.6
2026071203020604,1,07112308,10,       2713,   7.0,   4.8,  50.4,  15.7,   4.5,   7.1,  12.2,   5.4,  13.3,   8.4
2026071203020604,1,07112316,10,       2788,   7.0,   4.8,  51.8,  15.3,   4.6,   7.2,  12.1,   5.3,  13.5,   8.1
2026071203020604,1,07112324,10,       2868,   7.1,   4.8,  47.8,  15.0,   4.6,   7.4,  12.1,   5.4,  13.5,   7.8
2026071203020604,1,07112333,10,       2914,   7.1,   4.9,  48.5,  15.1,   4.5,   7.4,  12.2,   5.4,  13.7,   7.7
2026071203020604,1,07112341,10,       3018,   7.1,   4.8,  50.3,  15.2,   4.5,   7.6,  12.1,   5.4,  12.9,   7.9
2026071203020604,1,07112349,10,       3165,   7.3,   4.8,  52.7,  15.5,   4.5,   7.7,  12.5,   5.0,  13.3,   7.8
2026071203020604,1,07112357,10,       3292,   7.6,   4.9,  51.6,  15.9,   4.7,   7.8,  12.7,   4.6,  12.9,   8.0
2026071203020604,1,07120006,10,       3346,   7.7,   4.9,  43.8,  16.1,   4.6,   7.9,  12.3,   4.6,  13.1,   8.0
2026071203020604,1,07120014,10,       3429,   7.7,   4.9,  38.1,  16.0,   4.7,   8.0,  12.4,   4.6,  13.1,   8.0
2026071203020604,1,07120022,10,       3604,   8.0,   4.2,  40.0,  16.3,   4.9,   8.1,  13.0,   4.6,  13.6,   8.4
2026071203020604,1,07120030,10,       3670,   8.1,   4.3,  39.6,  16.1,   4.8,   7.9,  12.9,   4.7,  13.6,   8.4
2026071203020604,1,07120039,10,       3694,   8.2,   4.3,  39.9,  15.9,   4.9,   7.9,  12.8,   4.7,  13.5,   8.4
2026071203020604,1,07120047,10,       3758,   8.3,   4.3,  40.0,  15.6,   4.8,   8.0,  12.6,   4.8,  13.6,   8.2
2026071203020604,1,07120055,10,       3786,   8.3,   4.3,  40.3,  15.6,   4.7,   8.0,  12.5,   4.8,  13.7,   8.3
2026071203020604,1,07120103,10,       3841,   8.3,   4.3,  36.1,  15.6,   4.8,   8.0,  12.4,   4.8,  13.9,   8.2
2026071203020604,1,07120112,10,       3919,   8.5,   4.4,  36.8,  15.9,   4.8,   8.2,  10.5,   4.9,  14.2,   8.2
2026071203020604,1,07120120,10,       4016,   8.7,   4.3,  36.9,  15.8,   4.7,   8.3,  10.3,   5.0,  14.4,   8.1
2026071203020604,1,07120128,10,       4056,   8.7,   4.3,  37.2,  15.9,   4.8,   8.2,  10.4,   5.0,  14.1,   8.0
2026071203020604,1,07120136,10,       4120,   8.7,   4.4,  37.0,  16.0,   4.8,   8.1,  10.4,   5.0,  14.2,   8.0
2026071203020604,1,07120145,10,       4149,   8.7,   4.4,  37.2,  15.6,   4.8,   8.0,  10.4,   5.0,  14.3,   8.0
2026071203020604,1,07120153,10,       4236,   8.9,   4.5,  38.0,  15.9,   4.8,   7.9,  10.6,   4.8,  14.0,   8.0
2026071203020604,1,07120201,10,       4266,   8.9,   4.4,  37.9,  15.9,   4.8,   8.0,  10.6,   4.8,  14.1,   8.1
2026071203020604,1,07120209,10,       4305,   9.0,   4.4,  38.2,  16.0,   4.8,   8.0,  10.6,   4.9,  13.1,   8.2
2026071203020604,1,07120218,10,       4328,   9.0,   4.4,  38.4,  16.0,   4.8,   8.0,  10.6,   4.9,  13.1,   8.2
2026071203020604,1,07120226,10,       4401,   9.1,   4.4,  39.1,  16.2,   4.8,   8.1,  10.7,   4.8,  13.3,   7.7
2026071203020604,1,07120234,10,       4417,   9.2,   4.4,  39.2,  16.0,   4.8,   8.1,  10.6,   4.8,  13.3,   7.7
2026071203020604,1,07120242,10,       4527,   9.1,   4.4,  38.5,  16.0,   4.8,   8.3,  10.7,   4.9,  12.4,   7.8
2026071203020604,1,07120251,10,       4552,   9.1,   4.4,  38.7,  16.1,   4.7,   8.3,  10.8,   5.0,  12.4,   7.8
2026071203020604,1,07120259,10,       4577,   9.1,   4.4,  38.9,  15.7,   4.7,   8.3,  10.8,   4.9,  12.5,   7.9
2026071203020604,1,07120307,10,       4592,   9.2,   4.4,  39.0,  15.8,   4.7,   8.2,  10.8,   5.0,  12.5,   7.9
2026071203020604,1,07120315,10,       4681,   9.3,   4.3,  39.8,  16.0,   4.6,   8.2,  11.0,   5.0,  12.7,   8.0
2026071203020604,1,07120324,10,       4732,   9.4,   4.3,  40.2,  16.2,   4.6,   8.2,  11.1,   5.0,  12.4,   7.8
2026071203020604,1,07120332,10,       4763,   9.5,   4.3,  39.2,  16.2,   4.7,   8.0,  11.1,   5.0,  12.5,   7.8
2026071203020604,1,07120340,10,       4785,   9.4,   4.3,  39.4,  16.3,   4.6,   8.0,  11.1,   5.0,  12.5,   7.8
2026071203020604,1,07120348,10,       4800,   9.4,   4.4,  39.5,  16.2,   4.6,   8.0,  11.1,   5.0,  12.5,   7.9
2026071203020604,1,07120357,10,       4817,   9.4,   4.3,  39.7,  16.1,   4.6,   8.0,  11.2,   5.0,  12.5,   7.9
2026071203020604,1,07120405,10,       4845,   9.4,   4.3,  39.9,  16.0,   4.7,   7.9,  11.2,   5.1,  12.6,   7.9
2026071203020604,1,07120413,10,       4875,   9.4,   4.3,  40.2,  15.5,   4.7,   7.9,  11.2,   5.1,  12.6,   7.9
2026071203020604,1,07120421,10,       4916,   9.4,   4.3,  40.5,  14.9,   4.7,   8.0,  11.3,   5.1,  12.7,   7.8
2026071203020604,1,07120430,10,       4943,   9.3,   4.3,  40.3,  14.9,   4.7,   8.0,  11.3,   5.1,  12.7,   7.7
2026071203020604,1,07120438,10,       4990,   9.4,   4.3,  40.7,  15.1,   4.7,   8.1,  11.4,   5.1,  12.4,   7.7
2026071203020604,1,07120446,10,       5059,   9.4,   4.3,  41.2,  15.1,   4.7,   7.7,  11.6,   5.2,  12.6,   7.8
2026071203020604,1,07120454,10,       5079,   9.5,   4.3,  41.4,  15.2,   4.7,   7.7,  11.5,   5.2,  12.6,   7.7
2026071203020604,1,07120503,10,       5152,   9.6,   4.4,  41.6,  14.3,   4.8,   7.5,  11.7,   5.1,  12.8,   7.8
2026071203020604,1,07120511,10,       5191,   9.3,   4.4,  39.1,  14.3,   4.8,   7.5,  11.7,   5.1,  12.7,   7.8
2026071203020604,1,07120519,10,       5216,   9.4,   4.4,  39.3,  14.3,   4.7,   7.5,  11.7,   5.1,  12.7,   7.8
2026071203020604,1,07120527,10,       5429,   9.5,   4.5,  39.4,  14.7,   4.7,   7.7,  12.1,   4.7,  13.0,   8.1
2026071203020604,1,07120536,10,       5485,   9.6,   4.5,  39.8,  14.4,   4.7,   7.7,  12.0,   4.8,  12.5,   8.0
2026071203020604,1,07120544,10,       5580,   9.7,   4.5,  40.5,  14.6,   4.7,   7.5,  12.1,   4.8,  12.7,   7.9
2026071203020604,1,07120552,10,       5621,   9.7,   4.5,  40.8,  14.2,   4.7,   7.5,  11.9,   4.8,  12.8,   7.9
2026071203020604,1,07120600,10,       5693,   9.7,   4.5,  40.6,  14.2,   4.7,   7.4,  11.7,   4.8,  12.9,   8.0
2026071203020604,1,07120609,10,       5749,   9.8,   4.6,  40.7,  14.1,   4.7,   7.2,  11.7,   4.9,  12.9,   8.0
2026071203020604,1,07120617,10,       5892,   9.8,   4.6,  40.9,  14.3,   4.8,   7.4,  11.6,   4.8,  12.3,   7.8
2026071203020604,1,07120625,10,       5944,   9.8,   4.6,  41.3,  14.2,   4.8,   7.4,  11.5,   4.8,  12.3,   7.8
2026071203020604,1,07120633,10,       6081,   9.8,   4.7,  41.2,  14.3,   4.7,   7.5,  11.2,   4.9,  12.0,   7.9
2026071203020604,1,07120642,10,       6176,   9.8,   4.6,  41.1,  14.3,   4.8,   7.3,  11.3,   4.9,  12.0,   8.0
2026071203020604,1,07120650,10,       6601,  10.4,   3.8,  42.9,  15.0,   5.0,   7.7,  11.9,   5.1,  12.6,   8.5
2026071203020604,1,07120658,10,       6786,   8.9,   3.9,  43.7,  14.4,   5.1,   7.7,  12.0,   5.2,  12.8,   8.5
2026071203020604,1,07120706,10,       7009,   9.1,   3.9,  44.8,  14.3,   4.9,   7.8,  12.0,   5.2,  13.1,   8.5
2026071203020604,1,07120715,10,       7271,   9.2,   4.0,  45.4,  14.2,   5.0,   7.0,  12.0,   5.2,  13.3,   8.8
2026071203020604,1,07120723,10,       7587,   9.4,   4.0,  46.3,  13.7,   4.9,   7.1,  12.4,   5.2,  13.3,   8.6
2026071203020604,1,07120731,10,       7822,   9.4,   4.0,  47.4,  13.0,   4.8,   7.3,  12.4,   5.2,  13.1,   8.7
2026071203020604,1,07120739,10,       8420,   9.6,   4.0,  50.2,  13.8,   4.3,   7.4,  12.7,   5.5,  13.5,   9.1
2026071203020604,1,07120748,10,       8754,   9.9,   4.0,  51.8,  13.6,   4.3,   7.4,  11.0,   5.6,  13.8,   9.3
2026071203020604,1,07120756,10,       9606,  10.6,   4.3,  54.8,  14.2,   4.5,   7.6,  11.9,   4.2,  14.6,   9.9
2026071203020604,1,07120804,10,       9887,  10.7,   4.3,  54.5,  14.0,   4.4,   7.8,  11.8,   4.2,  14.7,   9.8
2026071203020604,1,07120812,10,      10408,   9.7,   4.4,  55.5,  14.5,   4.5,   7.2,  12.2,   4.3,  15.0,  10.0
2026071203020604,1,07120821,10,      10728,   9.9,   4.4,  55.3,  14.5,   4.4,   7.3,  11.9,   4.3,  15.0,  10.1
2026071203020604,1,07120829,10,      11364,  10.2,   4.4,  51.6,  15.0,   4.5,   6.7,  11.8,   4.4,  15.3,   9.8
2026071203020604,1,07120837,10,      11653,  10.0,   4.4,  52.3,  14.5,   4.5,   6.7,  11.9,   4.5,  15.3,   9.9
2026071203020604,1,07120845,10,      12452,  10.3,   4.5,  52.4,  14.2,   4.3,   6.9,  12.2,   4.6,  14.6,   9.8
2026071203020604,1,07120854,10,      12911,  10.5,   4.4,  53.7,  14.5,   4.3,   6.5,  12.4,   4.6,  14.7,  10.0
2026071203020604,1,07120902,10,      13885,  10.7,   4.5,  53.9,  14.4,   4.4,   6.2,  12.4,   4.7,  13.7,   9.9
2026071203020604,1,07120910,10,      14275,  10.7,   4.5,  53.8,  14.2,   4.4,   6.0,  12.5,   4.7,  13.9,  10.0
2026071203020604,1,07120918,10,      15105,  11.0,   4.6,  53.4,  14.0,   4.3,   5.7,  12.8,   4.8,  14.2,  10.1
2026071203020604,1,07120927,10,      15713,  11.0,   4.6,  54.4,  13.7,   4.3,   5.6,  13.0,   4.9,  14.3,  10.2
2026071203020604,1,07120935,10,      17074,  10.8,   4.7,  52.7,  13.5,   4.2,   5.7,  13.2,   5.0,  13.9,   9.8
2026071203020604,1,07120943,10,      18482,  11.3,   4.8,  55.1,  13.5,   4.4,   5.9,  13.5,   5.2,   9.7,   9.9
2026071203020604,1,07120951,10,      20239,  11.8,   4.8,  54.1,  13.9,   4.4,   5.8,  13.7,   5.3,   8.4,  10.1
2026071203020604,1,07121000,10,      21041,  12.0,   4.8,  52.9,  13.6,   4.5,   5.8,  13.7,   5.4,   8.6,   9.9
2026071203020604,1,07121008,10,      22149,  12.1,   4.7,  55.0,  13.3,   4.5,   5.7,  13.4,   5.4,   8.8,  10.2
2026071203020604,1,07121016,10,      22778,  12.0,   4.7,  54.0,  13.3,   4.3,   5.8,  13.6,   5.5,   8.8,  10.2
2026071203020604,1,07121023,10,      23902,  11.8,   4.7,  49.5,  13.3,   4.4,   5.9,  13.6,   5.4,   8.9,  10.3
2026071203020604,1,07121031,10,      24837,  11.7,   4.7,  49.6,  12.7,   4.4,   6.0,  13.7,   5.4,   9.0,  10.0
2026071203020604,1,07121038,10,      25480,  11.5,   4.7,  48.4,  12.6,   4.4,   6.0,  13.9,   5.4,   9.1,  10.0
2026071203020604,1,07121045,10,      26737,  11.7,   4.7,  50.0,  12.6,   4.4,   5.8,  14.1,   5.5,   9.1,  10.1
2026071203020604,1,07121052,10,      27959,  11.3,   4.8,  50.7,  12.8,   4.4,   5.9,  14.0,   5.4,   9.2,  10.1
2026071203020604,1,07121059,10,      30339,  11.6,   4.6,  51.7,  13.4,   4.3,   5.9,  14.7,   5.3,   9.5,  10.3
2026071203020604,1,07121106,10,      31682,  11.9,   4.5,  52.8,  13.8,   4.2,   5.9,  15.1,   5.3,   9.5,  10.5
2026071203020604,1,07121111,10,      35434,  12.5,   4.4,  54.9,  13.7,   4.2,   6.1,  15.4,   5.2,   9.5,  10.6
2026071203020604,1,07121116,10,      38978,  12.8,   4.3,  50.2,  13.2,   4.3,   6.3,  15.3,   5.1,  10.0,  10.0
2026071203020604,1,07121122,10,      47110,  13.8,   4.2,  45.9,  13.4,   4.1,   6.3,  15.4,   5.0,  10.5,  10.8
2026071203020604,1,07121127,10,      59512,  14.7,   4.1,  49.0,  14.4,   3.7,   6.2,  16.6,   5.1,  11.6,  11.7
2026071203020604,1,07121129,10,      68260,  15.5,   4.0,  51.3,  14.9,   3.6,   6.2,  16.5,   5.2,  11.5,  12.1
2026071203020604,1,07121134,10,     111052,  17.5,   3.5,  59.4,  17.4,   3.5,   6.0,  18.1,   5.5,  13.0,  13.4
2026071203020604,1,07121139,10,     432327,  17.7,   3.5, 117.2,  24.9,   3.5,   4.5,  24.7,   4.8,  17.1,  16.9
2026071203020604,3,07121140,10,     450818,  18.3,   3.7, 120.4,  25.6,   3.3,   4.6,  24.9,   4.7,  17.5,  17.0
2026071203020604,4,07121146,10,     450818,  18.3,   3.7, 120.4,  25.6,   3.3,   4.6,  24.9,   4.7,  17.5,  17.0
