ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘
2026070510020406,1,07050822,11,      13972,   3.2,  16.5,   6.2,  41.8,  28.2,   5.9,   7.7,  18.2,   4.2,  20.4,  36.4
2026070510020406,1,07050830,11,      14916,   3.1,  17.0,   6.3,  43.3,  28.6,   6.1,   7.0,  18.9,   4.3,  21.3,  36.6
2026070510020406,1,07050838,11,      15191,   3.1,  16.6,   6.3,  43.2,  28.1,   6.2,   7.1,  19.0,   4.4,  21.4,  36.6
2026070510020406,1,07050847,11,      15708,   3.1,  16.2,   6.4,  41.2,  28.6,   6.3,   7.2,  19.0,   4.3,  21.6,  35.4
2026070510020406,1,07050855,11,      16319,   3.0,  16.6,   6.3,  42.1,  28.6,   6.4,   7.3,  19.2,   4.3,  21.9,  35.7
2026070510020406,1,07050903,11,      18013,   3.1,  17.8,   4.5,  44.4,  30.0,   6.9,   7.7,  20.8,   4.6,  23.5,  37.8
2026070510020406,1,07050911,11,      18447,   3.2,  17.6,   4.5,  43.1,  30.1,   7.0,   7.5,  21.0,   4.6,  22.7,  37.7
2026070510020406,1,07050920,11,      19162,   3.1,  17.5,   4.6,  44.3,  30.1,   7.2,   7.5,  21.2,   4.6,  23.1,  36.3
2026070510020406,1,07050928,11,      20317,   3.1,  17.6,   4.7,  43.6,  27.9,   7.4,   7.4,  21.3,   4.5,  22.8,  36.1
2026070510020406,1,07050936,11,      21874,   3.1,  18.0,   4.4,  45.2,  26.6,   7.4,   7.7,  22.1,   4.5,  23.2,  36.7
2026070510020406,1,07050944,11,      23099,   3.2,  18.1,   4.5,  43.7,  26.1,   7.6,   7.6,  21.5,   4.4,  23.0,  35.6
2026070510020406,1,07050953,11,      24868,   3.2,  18.3,   4.4,  43.5,  25.7,   8.0,   7.6,  21.3,   4.5,  22.7,  35.9
2026070510020406,1,07051001,11,      25687,   3.1,  18.1,   4.4,  43.2,  25.9,   8.2,   7.7,  21.2,   4.4,  22.9,  36.8
2026070510020406,1,07051009,11,      28858,   2.5,  19.9,   4.9,  47.9,  28.3,   9.1,   8.1,  23.6,   4.8,  24.5,  40.9
2026070510020406,1,07051016,11,      29666,   2.5,  19.5,   5.0,  47.1,  28.3,   9.3,   7.8,  23.9,   4.8,  24.5,  41.6
2026070510020406,1,07051024,11,      31826,   2.3,  20.2,   5.0,  49.0,  28.5,   9.7,   7.9,  24.7,   5.0,  24.7,  43.2
2026070510020406,1,07051031,11,      32330,   2.3,  20.0,   5.1,  48.4,  28.2,   9.6,   8.0,  24.7,   5.0,  24.4,  43.2
2026070510020406,1,07051039,11,      33649,   2.3,  20.3,   5.0,  48.6,  28.4,   9.6,   7.9,  25.0,   5.0,  25.1,  43.7
2026070510020406,1,07051046,11,      34719,   2.4,  19.5,   5.1,  46.9,  27.2,   9.7,   7.7,  25.1,   5.0,  24.7,  42.6
2026070510020406,1,07051053,11,      35191,   2.4,  18.9,   5.1,  46.2,  26.8,   9.8,   7.7,  24.8,   5.0,  24.2,  42.7
2026070510020406,1,07051059,11,      36677,   2.4,  19.2,   5.2,  46.7,  26.4,  10.1,   7.8,  25.2,   5.0,  17.2,  42.6
2026070510020406,1,07051106,11,      37634,   2.4,  19.4,   5.2,  45.4,  26.4,  10.1,   7.9,  25.4,   4.9,  17.3,  41.9
2026070510020406,1,07051112,11,      38758,   2.4,  19.5,   5.2,  46.2,  26.3,  10.2,   7.8,  25.3,   4.9,  17.5,  42.3
2026070510020406,1,07051118,11,      39063,   2.4,  19.6,   5.2,  46.2,  26.4,  10.2,   7.8,  25.5,   4.9,  17.6,  42.2
2026070510020406,1,07051124,11,      40500,   2.4,  19.6,   5.2,  45.3,  26.1,  10.4,   7.9,  25.7,   5.0,  15.9,  42.6
2026070510020406,1,07051131,11,      41123,   2.4,  19.6,   5.2,  45.6,  25.9,  10.5,   7.8,  25.5,   4.9,  16.0,  42.8
2026070510020406,1,07051137,11,      41984,   2.5,  19.6,   5.2,  46.0,  25.9,  10.6,   7.9,  25.6,   4.9,  16.1,  41.6
2026070510020406,1,07051142,11,      43140,   2.5,  19.9,   5.3,  42.7,  25.9,  10.8,   7.9,  25.8,   4.7,  15.9,  39.5
2026070510020406,1,07051147,11,      45080,   2.6,  20.1,   5.4,  43.4,  26.1,  11.2,   8.1,  25.9,   4.7,  11.2,  40.2
2026070510020406,1,07051152,11,      46253,   2.6,  19.8,   5.5,  43.7,  26.2,  11.1,   7.9,  26.2,   4.7,  11.3,  39.5
2026070510020406,1,07051158,11,      47772,   2.6,  19.9,   5.5,  44.0,  26.1,  11.1,   7.8,  26.0,   4.7,  11.5,  40.1
2026070510020406,1,07051203,11,      48769,   2.6,  19.7,   5.5,  43.8,  26.0,  11.0,   7.8,  26.0,   4.7,  11.6,  40.3
2026070510020406,1,07051208,11,      50967,   2.6,  18.5,   5.7,  43.6,  25.6,  11.1,   7.8,  26.4,   4.6,  11.8,  39.9
2026070510020406,1,07051213,11,      51999,   2.6,  18.6,   5.7,  43.6,  25.4,  10.6,   7.8,  26.4,   4.6,  11.6,  39.9
2026070510020406,1,07051219,11,      53147,   2.6,  18.4,   5.8,  43.0,  24.8,  10.6,   7.7,  26.7,   4.6,  11.8,  39.7
2026070510020406,1,07051224,11,      54963,   2.7,  18.6,   5.8,  43.4,  24.5,  10.2,   7.5,  26.8,   4.5,  12.0,  39.6
2026070510020406,1,07051229,11,      57226,   2.7,  18.2,   6.0,  43.9,  24.8,  10.1,   7.0,  27.0,   4.6,  12.1,  39.5
2026070510020406,1,07051234,11,      60367,   2.7,  18.1,   6.0,  43.1,  24.2,  10.0,   6.9,  27.0,   4.6,  12.5,  39.2
2026070510020406,1,07051240,11,      69189,   2.6,  18.4,   6.0,  43.2,  25.5,  10.7,   6.6,  28.3,   4.8,  13.7,  40.3
2026070510020406,1,07051245,11,      92529,   2.0,  17.7,   6.9,  51.6,  30.9,  12.8,   7.7,  32.9,   5.4,  16.0,  45.0
2026070510020406,1,07051250,11,     124085,   2.2,  16.2,   7.4,  51.8,  31.6,  14.3,   7.2,  36.8,   4.0,  17.8,  48.9
2026070510020406,1,07051255,11,     229387,   2.4,  19.5,   7.9,  58.3,  36.9,  15.6,   5.4,  45.8,   3.5,  22.2,  58.7
2026070510020406,1,07051300,11,     581033,   2.7,  19.7,   8.1,  80.0,  42.9,  17.2,   4.9,  64.8,   2.9,  23.5,  64.6
2026070510020406,3,07051301,11,     592772,   2.7,  19.2,   8.2,  81.5,  40.3,  17.6,   4.8,  65.8,   2.9,  22.4,  63.8
2026070510020406,4,07051308,11,     592772,   2.7,  19.2,   8.2,  81.5,  40.3,  17.6,   4.8,  65.8,   2.9,  22.4,  63.8
