ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘
2026071802011101,1,07172346,8,      17044,  36.0,   1.2,  21.1,  19.6,  29.2,   3.7,  43.7,  36.7
2026071802011101,1,07172351,8,      17113,  36.0,   1.3,  20.7,  18.9,  29.3,   3.7,  43.6,  36.7
2026071802011101,1,07172356,8,      17213,  36.2,   1.3,  20.6,  18.8,  29.2,   3.6,  43.5,  36.9
2026071802011101,1,07172357,8,      17220,  36.2,   1.3,  20.6,  18.8,  29.2,   3.6,  43.3,  36.9
2026071802011101,1,07172358,8,      17243,  36.3,   1.3,  20.7,  18.8,  28.8,   3.6,  43.3,  36.9
2026071802011101,1,07172358,8,      17246,  36.3,   1.3,  20.7,  18.8,  28.8,   3.6,  43.3,  36.9
2026071802011101,1,07172359,8,      17247,  36.3,   1.3,  20.7,  18.9,  28.8,   3.6,  43.3,  36.9
2026071802011101,1,07180005,8,      17284,  35.0,   1.3,  20.6,  18.8,  28.8,   3.6,  43.4,  37.0
2026071802011101,1,07180010,8,      17560,  34.8,   1.3,  20.3,  19.1,  29.2,   3.7,  44.0,  37.5
2026071802011101,1,07180016,8,      17733,  34.7,   1.3,  20.2,  18.4,  28.5,   3.7,  41.0,  37.6
2026071802011101,1,07180021,8,      17839,  34.6,   1.3,  19.8,  18.1,  28.3,   3.7,  41.1,  37.4
2026071802011101,1,07180026,8,      17936,  34.7,   1.3,  19.8,  18.2,  27.9,   3.6,  41.2,  37.2
2026071802011101,1,07180031,8,      18007,  32.8,   1.3,  19.8,  18.3,  27.9,   3.6,  41.3,  37.4
2026071802011101,1,07180037,8,      18188,  33.1,   1.3,  19.0,  18.3,  27.5,   3.6,  41.4,  37.2
2026071802011101,1,07180042,8,      18426,  33.5,   1.3,  18.7,  18.4,  27.7,   3.5,  41.8,  37.5
2026071802011101,1,07180047,8,      18660,  33.1,   1.3,  18.7,  18.3,  27.6,   3.5,  42.1,  37.4
2026071802011101,1,07180052,8,      18743,  33.0,   1.3,  18.5,  18.3,  27.7,   3.5,  42.2,  37.4
2026071802011101,1,07180058,8,      18849,  32.9,   1.3,  18.2,  18.3,  27.8,   3.5,  38.6,  36.4
2026071802011101,1,07180103,8,      18906,  31.1,   1.3,  18.2,  18.2,  27.8,   3.5,  38.7,  36.3
2026071802011101,1,07180108,8,      19157,  31.5,   1.3,  18.3,  18.2,  27.2,   3.4,  38.6,  36.4
2026071802011101,1,07180113,8,      19314,  31.2,   1.3,  18.2,  17.7,  27.2,   3.4,  38.9,  36.7
2026071802011101,1,07180119,8,      19519,  31.3,   1.3,  18.3,  17.9,  27.2,   3.3,  39.1,  37.0
2026071802011101,1,07180124,8,      19567,  31.3,   1.3,  18.2,  17.8,  27.1,   3.3,  39.1,  36.7
2026071802011101,1,07180129,8,      19661,  31.4,   1.3,  17.9,  17.8,  27.0,   3.3,  39.1,  36.6
2026071802011101,1,07180134,8,      19822,  31.5,   1.4,  17.0,  17.0,  26.6,   3.3,  39.3,  36.8
2026071802011101,1,07180140,8,      20028,  31.6,   1.4,  16.3,  17.0,  26.3,   3.3,  39.6,  36.9
2026071802011101,1,07180145,8,      20130,  31.8,   1.4,  16.2,  17.0,  24.0,   3.3,  39.7,  37.1
2026071802011101,1,07180150,8,      20324,  32.1,   1.4,  16.2,  17.2,  23.9,   3.3,  39.9,  37.2
2026071802011101,1,07180155,8,      20386,  32.1,   1.4,  16.2,  17.1,  23.6,   3.3,  39.9,  35.7
2026071802011101,1,07180201,8,      20521,  32.3,   1.4,  16.3,  17.2,  23.3,   3.4,  38.3,  35.1
2026071802011101,1,07180206,8,      20554,  32.3,   1.4,  16.3,  17.2,  22.9,   3.3,  38.4,  35.2
2026071802011101,1,07180211,8,      20818,  32.1,   1.4,  16.0,  16.8,  22.9,   3.3,  38.9,  35.5
2026071802011101,1,07180216,8,      21036,  32.3,   1.4,  16.1,  16.9,  23.0,   3.3,  39.3,  35.8
2026071802011101,1,07180222,8,      21280,  32.4,   1.4,  16.1,  17.0,  23.3,   3.3,  39.4,  36.1
2026071802011101,1,07180227,8,      21597,  32.8,   1.4,  16.2,  17.1,  23.6,   3.3,  39.9,  36.6
2026071802011101,1,07180232,8,      22425,  33.9,   1.4,  16.8,  16.1,  24.5,   3.0,  41.4,  38.0
2026071802011101,1,07180237,8,      22487,  33.9,   1.4,  16.6,  16.1,  24.5,   3.0,  41.5,  38.0
2026071802011101,1,07180243,8,      22968,  34.6,   1.4,  16.9,  16.4,  25.0,   2.9,  42.4,  38.6
2026071802011101,1,07180248,8,      23011,  34.5,   1.4,  16.8,  16.4,  25.0,   2.9,  42.5,  38.5
2026071802011101,1,07180253,8,      23075,  34.5,   1.4,  16.7,  16.3,  25.0,   2.9,  42.3,  38.7
2026071802011101,1,07180258,8,      23094,  34.4,   1.4,  16.7,  16.4,  25.0,   2.9,  41.8,  38.5
2026071802011101,1,07180304,8,      23151,  34.5,   1.4,  16.6,  16.0,  24.9,   2.9,  41.9,  38.5
2026071802011101,1,07180309,8,      23200,  34.5,   1.4,  16.6,  16.0,  24.8,   2.9,  41.9,  38.6
2026071802011101,1,07180314,8,      23361,  34.8,   1.5,  16.6,  15.9,  24.7,   2.9,  42.1,  38.8
2026071802011101,1,07180319,8,      23443,  34.9,   1.5,  16.7,  15.9,  24.8,   2.9,  39.6,  38.9
2026071802011101,1,07180325,8,      23615,  35.0,   1.5,  16.8,  16.0,  24.7,   2.8,  39.9,  39.2
2026071802011101,1,07180330,8,      24662,  36.6,   1.4,  17.4,  16.7,  25.7,   2.9,  41.7,  40.7
2026071802011101,1,07180335,8,      24806,  36.8,   1.4,  17.5,  16.7,  25.4,   3.0,  41.8,  40.9
2026071802011101,1,07180340,8,      24904,  36.8,   1.4,  17.4,  16.7,  25.3,   3.0,  41.9,  41.0
2026071802011101,1,07180346,8,      25029,  37.0,   1.4,  17.5,  16.8,  25.5,   3.0,  42.1,  41.2
2026071802011101,1,07180351,8,      25175,  37.1,   1.4,  17.5,  16.9,  25.4,   3.0,  42.4,  41.5
2026071802011101,1,07180356,8,      25238,  37.1,   1.4,  17.6,  17.0,  25.0,   3.0,  42.5,  41.5
2026071802011101,1,07180401,8,      25340,  35.6,   1.4,  17.5,  16.8,  24.9,   3.0,  42.2,  41.2
2026071802011101,1,07180407,8,      25426,  34.8,   1.4,  17.5,  16.9,  25.0,   3.0,  42.2,  41.3
2026071802011101,1,07180412,8,      25546,  34.8,   1.4,  17.6,  16.9,  25.1,   2.9,  42.4,  41.5
2026071802011101,1,07180417,8,      25558,  34.8,   1.4,  17.6,  16.9,  25.1,   2.9,  42.5,  41.3
2026071802011101,1,07180422,8,      25603,  34.9,   1.4,  17.4,  16.9,  25.2,   2.9,  42.5,  41.3
2026071802011101,1,07180428,8,      25783,  35.1,   1.4,  16.4,  17.0,  25.0,   3.0,  42.8,  41.5
2026071802011101,1,07180433,8,      26044,  35.3,   1.4,  16.6,  17.1,  25.1,   3.0,  43.3,  41.0
2026071802011101,1,07180438,8,      26093,  35.3,   1.4,  16.6,  17.0,  25.2,   3.0,  43.3,  41.1
2026071802011101,1,07180443,8,      26124,  35.3,   1.4,  16.6,  17.0,  25.1,   2.9,  43.2,  41.2
2026071802011101,1,07180449,8,      28188,  37.1,   1.3,  17.9,  18.2,  27.0,   3.2,  46.5,  44.4
2026071802011101,1,07180454,8,      28331,  37.2,   1.3,  17.9,  18.1,  27.1,   3.2,  46.6,  44.4
2026071802011101,1,07180459,8,      28384,  37.2,   1.3,  18.0,  18.1,  27.1,   3.2,  46.6,  44.3
2026071802011101,1,07180504,8,      28423,  37.2,   1.3,  17.8,  18.1,  27.1,   3.2,  46.5,  44.3
2026071802011101,1,07180510,8,      28554,  37.4,   1.3,  17.7,  17.8,  27.3,   3.2,  46.7,  44.1
2026071802011101,1,07180515,8,      28653,  37.5,   1.3,  17.6,  17.9,  27.0,   3.2,  46.7,  44.1
2026071802011101,1,07180520,8,      29218,  38.1,   1.3,  17.7,  18.2,  27.2,   3.1,  47.6,  44.9
2026071802011101,1,07180525,8,      29411,  38.3,   1.3,  17.6,  18.2,  26.8,   3.1,  47.7,  44.9
2026071802011101,1,07180531,8,      29475,  38.3,   1.3,  17.5,  18.2,  26.8,   3.1,  47.7,  45.0
2026071802011101,1,07180536,8,      29638,  37.6,   1.3,  17.5,  18.2,  26.6,   3.1,  47.8,  45.1
2026071802011101,1,07180541,8,      29941,  37.9,   1.4,  17.6,  18.4,  25.7,   3.1,  48.2,  45.2
2026071802011101,1,07180546,8,      30201,  38.1,   1.4,  17.7,  18.4,  25.7,   3.1,  48.2,  45.5
2026071802011101,1,07180552,8,      31419,  39.6,   1.3,  18.4,  18.8,  26.4,   3.1,  50.0,  47.3
2026071802011101,1,07180557,8,      31608,  39.8,   1.3,  18.4,  18.7,  24.0,   3.1,  50.3,  47.1
2026071802011101,1,07180602,8,      32017,  39.4,   1.3,  18.6,  18.6,  24.2,   3.1,  50.8,  47.7
2026071802011101,1,07180607,8,      32199,  39.3,   1.3,  17.8,  18.3,  24.2,   3.1,  50.8,  47.7
2026071802011101,1,07180613,8,      32368,  39.4,   1.3,  17.5,  18.1,  24.2,   3.1,  50.8,  46.9
2026071802011101,1,07180618,8,      32493,  39.6,   1.4,  17.5,  17.8,  24.0,   3.1,  50.9,  46.7
2026071802011101,1,07180623,8,      33075,  40.2,   1.3,  17.7,  18.0,  24.0,   3.2,  51.1,  46.9
2026071802011101,1,07180628,8,      33641,  40.6,   1.3,  17.9,  18.2,  24.0,   3.2,  51.9,  47.6
2026071802011101,1,07180634,8,      34169,  41.2,   1.3,  17.5,  18.3,  23.9,   3.2,  52.0,  48.1
2026071802011101,1,07180639,8,      34285,  40.8,   1.3,  17.4,  18.4,  23.6,   3.2,  51.8,  47.8
2026071802011101,1,07180644,8,      34922,  40.7,   1.3,  17.6,  18.6,  23.6,   3.3,  51.2,  47.8
2026071802011101,1,07180649,8,      35218,  40.7,   1.3,  17.3,  18.7,  23.5,   3.3,  51.2,  47.2
2026071802011101,1,07180655,8,      35503,  40.6,   1.3,  17.2,  18.8,  23.6,   3.2,  50.8,  47.4
2026071802011101,1,07180700,8,      35734,  39.6,   1.3,  16.9,  18.7,  23.6,   3.2,  49.1,  46.7
2026071802011101,1,07180706,8,      39956,  43.4,   1.3,  18.2,  20.2,  25.8,   3.5,  48.1,  46.7
2026071802011101,1,07180711,8,      40523,  42.1,   1.3,  17.8,  20.1,  25.1,   3.5,  47.3,  45.9
2026071802011101,1,07180717,8,      40933,  41.9,   1.3,  17.6,  20.2,  24.9,   3.5,  46.9,  44.5
2026071802011101,1,07180722,8,      41752,  41.7,   1.3,  17.7,  20.3,  25.2,   3.5,  47.4,  44.5
2026071802011101,1,07180729,8,      42685,  42.0,   1.3,  17.7,  20.0,  25.0,   3.4,  47.7,  42.8
2026071802011101,1,07180734,8,      43546,  41.8,   1.3,  17.5,  19.8,  23.8,   3.4,  47.1,  40.8
2026071802011101,1,07180740,8,      44360,  42.0,   1.3,  17.1,  19.8,  23.9,   3.4,  46.5,  40.1
2026071802011101,1,07180745,8,      45017,  41.4,   1.3,  17.0,  19.5,  23.1,   3.4,  44.6,  38.7
2026071802011101,1,07180751,8,      46054,  41.8,   1.3,  16.5,  19.0,  22.9,   3.4,  45.1,  38.4
2026071802011101,1,07180756,8,      46738,  41.8,   1.3,  16.3,  18.7,  22.8,   3.3,  44.5,  38.1
2026071802011101,1,07180802,8,      49775,  42.5,   1.3,  16.4,  19.3,  23.9,   3.4,  46.9,  39.0
2026071802011101,1,07180807,8,      51219,  42.4,   1.3,  16.3,  19.2,  23.7,   3.4,  47.7,  39.4
2026071802011101,1,07180813,8,      52443,  42.5,   1.3,  16.1,  19.1,  23.4,   3.3,  48.1,  39.1
2026071802011101,1,07180818,8,      53419,  42.7,   1.3,  15.8,  19.0,  23.5,   3.3,  48.5,  39.6
2026071802011101,1,07180824,8,      54550,  43.0,   1.3,  15.2,  18.8,  23.0,   3.2,  47.7,  39.7
2026071802011101,1,07180829,8,      59550,  44.9,   1.3,  15.9,  19.6,  23.7,   3.4,  49.8,  41.8
2026071802011101,1,07180835,8,      61700,  45.3,   1.3,  16.1,  19.8,  23.4,   3.5,  50.9,  41.4
2026071802011101,1,07180840,8,      64574,  45.9,   1.3,  16.3,  20.1,  23.4,   3.5,  52.0,  40.2
2026071802011101,1,07180846,8,      65829,  45.7,   1.3,  15.9,  19.9,  22.8,   3.5,  51.1,  40.0
2026071802011101,1,07180851,8,      67698,  45.7,   1.3,  15.7,  19.6,  21.5,   3.5,  50.6,  38.8
2026071802011101,1,07180857,8,      70841,  46.2,   1.3,  15.7,  19.9,  22.0,   3.4,  47.9,  39.9
2026071802011101,1,07180902,8,      73603,  47.0,   1.3,  15.1,  19.6,  21.9,   3.3,  48.3,  39.4
2026071802011101,1,07180908,8,      78409,  47.8,   1.3,  15.2,  20.3,  22.4,   3.4,  28.0,  40.6
2026071802011101,1,07180913,8,      83947,  49.2,   1.3,  14.8,  20.4,  22.1,   3.4,  29.4,  40.8
2026071802011101,1,07180919,8,      90422,  50.5,   1.3,  14.1,  20.2,  22.0,   3.4,  30.7,  42.1
2026071802011101,1,07180924,8,      99678,  52.4,   1.3,  14.3,  20.5,  22.7,   3.4,  32.9,  42.4
2026071802011101,1,07180930,8,     114324,  55.9,   1.3,  14.2,  20.8,  23.9,   3.4,  35.0,  44.0
2026071802011101,1,07180935,8,     135570,  59.2,   1.3,  13.9,  20.5,  25.9,   3.2,  36.9,  44.5
2026071802011101,1,07180939,8,     159155,  64.7,   1.4,  13.3,  20.3,  28.0,   3.0,  37.8,  43.9
2026071802011101,1,07180944,8,     233571,  86.1,   1.3,  13.9,  20.8,  34.3,   3.0,  44.6,  51.0
2026071802011101,1,07180949,8,     498151, 136.9,   1.2,  19.0,  28.4,  54.7,   3.2,  67.2,  79.3
2026071802011101,3,07180950,8,     498151, 136.9,   1.2,  19.0,  28.4,  54.7,   3.2,  67.2,  79.3
2026071802011101,4,07180957,8,     498151, 136.9,   1.2,  19.0,  28.4,  54.7,   3.2,  67.2,  79.3
