ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘
2026072604020202,1,07260251,9,      16859,  27.5,  15.1,   1.2,  29.6,  54.8,  12.2,  67.1,  75.7,   4.8
2026072604020202,1,07260259,9,      16910,  27.5,  15.0,   1.2,  29.4,  54.9,  12.2,  67.3,  76.0,   4.8
2026072604020202,1,07260307,9,      16956,  27.2,  15.0,   1.2,  28.8,  54.9,  12.2,  66.8,  75.7,   4.8
2026072604020202,1,07260315,9,      17135,  27.0,  15.1,   1.2,  28.6,  54.8,  12.0,  64.9,  72.9,   4.8
2026072604020202,1,07260324,9,      17183,  26.6,  15.1,   1.2,  28.4,  54.9,  12.1,  65.1,  73.1,   4.8
2026072604020202,1,07260332,9,      17316,  26.7,  15.2,   1.2,  28.6,  55.4,  12.1,  64.7,  72.9,   4.7
2026072604020202,1,07260340,9,      17626,  27.2,  15.4,   1.2,  29.1,  56.4,  12.4,  65.8,  73.8,   4.8
2026072604020202,1,07260348,9,      17692,  27.2,  15.2,   1.2,  29.0,  56.1,  12.4,  66.1,  72.2,   4.8
2026072604020202,1,07260357,9,      17833,  27.4,  15.3,   1.2,  29.2,  55.7,  12.2,  66.6,  70.9,   4.7
2026072604020202,1,07260405,9,      18062,  27.6,  15.4,   1.2,  29.1,  55.5,  12.4,  67.2,  71.5,   4.6
2026072604020202,1,07260413,9,      18184,  27.7,  14.6,   1.2,  29.2,  55.5,  12.4,  67.3,  71.3,   4.7
2026072604020202,1,07260421,9,      18243,  27.7,  14.6,   1.2,  29.3,  55.7,  12.3,  67.2,  71.1,   4.7
2026072604020202,1,07260430,9,      18300,  27.8,  14.6,   1.2,  28.5,  55.8,  12.4,  67.4,  71.4,   4.7
2026072604020202,1,07260438,9,      18377,  27.8,  14.6,   1.3,  28.6,  55.8,  12.3,  67.7,  71.7,   4.6
2026072604020202,1,07260446,9,      18617,  28.1,  14.7,   1.2,  28.9,  56.6,  12.5,  68.6,  72.6,   4.6
2026072604020202,1,07260454,9,      19741,  29.3,  15.3,   1.2,  30.0,  58.2,  12.9,  72.4,  76.6,   4.9
2026072604020202,1,07260503,9,      19781,  29.1,  15.2,   1.2,  30.0,  58.3,  12.9,  72.5,  76.8,   4.9
2026072604020202,1,07260511,9,      20381,  29.8,  15.6,   1.2,  30.9,  58.8,  13.0,  74.7,  78.7,   5.0
2026072604020202,1,07260519,9,      20505,  30.0,  15.5,   1.2,  30.6,  59.0,  13.0,  74.9,  78.1,   4.9
2026072604020202,1,07260527,9,      20622,  29.7,  15.2,   1.2,  30.6,  58.9,  13.0,  72.9,  77.4,   4.9
2026072604020202,1,07260536,9,      20706,  29.7,  15.2,   1.2,  30.0,  58.5,  13.0,  72.9,  76.3,   4.9
2026072604020202,1,07260544,9,      20889,  29.7,  15.1,   1.2,  29.6,  56.6,  13.0,  73.2,  72.9,   4.9
2026072604020202,1,07260552,9,      21039,  29.4,  15.0,   1.2,  29.7,  56.2,  12.6,  73.1,  72.5,   4.9
2026072604020202,1,07260600,9,      21286,  29.4,  15.1,   1.2,  28.5,  55.4,  12.6,  72.4,  71.2,   4.9
2026072604020202,1,07260609,9,      21442,  29.4,  15.1,   1.2,  28.1,  55.3,  12.5,  68.6,  71.1,   5.0
2026072604020202,1,07260617,9,      21964,  29.6,  14.9,   1.2,  27.8,  55.6,  12.6,  68.3,  71.7,   5.0
2026072604020202,1,07260625,9,      22595,  30.1,  15.3,   1.2,  28.4,  54.2,  12.8,  69.7,  73.4,   4.5
2026072604020202,1,07260633,9,      23047,  29.4,  15.3,   1.2,  28.4,  54.2,  12.7,  69.8,  73.7,   4.5
2026072604020202,1,07260642,9,      23346,  29.4,  15.3,   1.2,  28.7,  54.4,  12.7,  69.9,  74.1,   4.5
2026072604020202,1,07260650,9,      25023,  31.1,  16.1,   1.2,  30.7,  58.3,  13.4,  74.6,  79.4,   4.7
2026072604020202,1,07260658,9,      25233,  30.7,  15.4,   1.2,  30.7,  58.0,  13.3,  75.0,  79.7,   4.8
2026072604020202,1,07260707,9,      26858,  32.0,  16.1,   1.2,  31.8,  59.8,  13.9,  77.5,  80.4,   4.9
2026072604020202,1,07260715,9,      28399,  33.0,  16.7,   1.2,  33.1,  62.5,  14.3,  80.8,  84.1,   5.0
2026072604020202,1,07260723,9,      29115,  33.0,  16.7,   1.2,  31.1,  59.7,  14.3,  81.4,  84.0,   5.1
2026072604020202,1,07260731,9,      29806,  32.4,  16.7,   1.2,  29.6,  59.6,  14.4,  81.3,  83.9,   5.0
2026072604020202,1,07260740,9,      30875,  31.9,  15.8,   1.2,  29.6,  59.2,  13.8,  82.6,  80.7,   5.0
2026072604020202,1,07260748,9,      31462,  32.0,  15.4,   1.2,  29.4,  56.6,  13.9,  82.5,  81.1,   4.9
2026072604020202,1,07260756,9,      32497,  31.8,  15.3,   1.2,  28.0,  53.2,  13.9,  80.7,  80.7,   4.9
2026072604020202,1,07260804,9,      33431,  28.2,  15.3,   1.2,  27.8,  53.9,  14.2,  82.5,  78.4,   5.0
2026072604020202,1,07260813,9,      36749,  29.6,  16.1,   1.2,  29.0,  54.6,  15.0,  82.8,  78.6,   5.2
2026072604020202,1,07260821,9,      37540,  29.4,  15.9,   1.2,  29.1,  54.1,  14.7,  81.1,  77.8,   5.1
2026072604020202,1,07260829,9,      42818,  32.3,  17.2,   1.1,  31.5,  57.8,  16.0,  86.9,  83.9,   5.5
2026072604020202,1,07260837,9,      43823,  31.9,  17.2,   1.1,  31.1,  55.8,  15.8,  85.9,  83.6,   5.4
2026072604020202,1,07260846,9,      45347,  30.8,  16.2,   1.2,  30.9,  55.3,  14.4,  83.0,  84.7,   5.3
2026072604020202,1,07260854,9,      46562,  30.3,  16.1,   1.2,  31.0,  55.1,  14.2,  81.6,  84.4,   5.1
2026072604020202,1,07260902,9,      48345,  29.4,  15.7,   1.2,  30.0,  46.5,  14.0,  79.9,  82.9,   5.1
2026072604020202,1,07260910,9,      50464,  29.0,  15.6,   1.2,  28.8,  45.1,  14.1,  76.1,  76.6,   5.1
2026072604020202,1,07260919,9,      53616,  27.1,  15.2,   1.2,  26.5,  41.5,  13.8,  65.9,  66.7,   5.0
2026072604020202,1,07260927,9,      61688,  29.8,  16.3,   1.2,  28.7,  43.9,  15.0,  70.6,  71.8,   5.5
2026072604020202,1,07260935,9,      71149,  14.5,  16.8,   1.2,  28.5,  45.7,  13.4,  68.6,  69.6,   5.7
2026072604020202,1,07260943,9,      74587,  14.8,  16.4,   1.2,  27.8,  46.6,  13.2,  68.0,  69.7,   5.8
2026072604020202,1,07260949,9,      80445,  15.5,  16.1,   1.2,  26.5,  44.0,  13.4,  69.1,  72.0,   5.8
2026072604020202,1,07260954,9,      96242,  17.9,  17.3,   1.2,  29.5,  47.9,  15.0,  77.4,  78.0,   6.1
2026072604020202,1,07260959,9,     106120,  17.8,  16.3,   1.2,  30.3,  46.8,  14.3,  79.7,  80.1,   5.8
2026072604020202,1,07261004,9,     122447,  17.0,  15.8,   1.2,  29.6,  46.4,  13.8,  79.4,  82.3,   5.3
2026072604020202,1,07261009,9,     164339,  19.6,  17.4,   1.2,  32.5,  46.6,  13.1,  79.2,  96.7,   5.6
2026072604020202,1,07261014,9,     249666,  24.0,  19.3,   1.1,  39.1,  50.9,  13.7,  95.5, 120.3,   6.2
2026072604020202,1,07261019,9,     594662,  24.5,  16.3,   1.2,  45.5,  48.9,  12.8, 140.2, 165.1,   4.9
2026072604020202,3,07261020,9,     594653,  24.5,  16.3,   1.2,  45.5,  48.9,  12.8, 140.2, 165.1,   4.9
2026072604020202,4,07261028,9,     594653,  24.5,  16.3,   1.2,  45.5,  48.9,  12.8, 140.2, 165.1,   4.9
