ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘
2026071202011007,1,07112237,9,       2485,   6.4,   7.2,  28.8,  23.1,   4.2,  25.8,  10.7,   8.5,   2.5
2026071202011007,1,07112245,9,       2524,   6.4,   7.0,  29.2,  23.4,   4.3,  25.8,  10.6,   8.4,   2.5
2026071202011007,1,07112253,9,       2699,   6.6,   6.7,  28.4,  23.7,   4.4,  27.3,  11.2,   7.0,   2.6
2026071202011007,1,07112301,9,       2829,   6.9,   6.2,  28.6,  24.8,   4.6,  27.6,  11.2,   6.7,   2.6
2026071202011007,1,07112310,9,       2878,   6.8,   6.3,  29.1,  21.9,   4.6,  27.0,  11.1,   6.7,   2.6
2026071202011007,1,07112318,9,       2961,   6.9,   6.4,  29.9,  22.1,   4.8,  27.5,  10.2,   6.3,   2.6
2026071202011007,1,07112326,9,       3033,   7.0,   6.5,  30.7,  20.2,   4.8,  27.5,  10.4,   6.3,   2.6
2026071202011007,1,07112334,9,       3074,   6.8,   6.6,  28.5,  19.9,   4.9,  27.0,  10.2,   6.4,   2.6
2026071202011007,1,07112343,9,       3288,   7.1,   6.9,  30.2,  21.0,   5.1,  27.1,  10.8,   6.8,   2.4
2026071202011007,1,07112351,9,       3349,   7.1,   7.0,  29.7,  21.2,   5.1,  27.3,  10.7,   6.8,   2.3
2026071202011007,1,07112359,9,       3473,   7.3,   6.9,  29.8,  21.5,   5.2,  27.7,  10.8,   6.9,   2.3
2026071202011007,1,07120007,9,       3523,   7.4,   6.9,  29.9,  21.6,   5.3,  27.6,  10.8,   6.9,   2.3
2026071202011007,1,07120016,9,       3652,   7.1,   7.2,  31.0,  21.3,   5.1,  28.0,  10.5,   7.0,   2.3
2026071202011007,1,07120024,9,       3704,   7.2,   7.2,  30.8,  21.6,   4.9,  27.4,  10.6,   7.0,   2.3
2026071202011007,1,07120032,9,       3821,   6.7,   7.4,  31.5,  22.1,   4.8,  27.7,  10.6,   7.0,   2.4
2026071202011007,1,07120040,9,       3939,   6.9,   7.6,  32.4,  22.8,   5.0,  28.1,  10.9,   5.8,   2.4
2026071202011007,1,07120049,9,       3997,   7.0,   7.5,  32.9,  23.0,   5.0,  27.0,  10.8,   5.9,   2.4
2026071202011007,1,07120057,9,       4026,   7.0,   7.6,  32.8,  23.1,   5.1,  27.2,  10.8,   5.9,   2.4
2026071202011007,1,07120105,9,       4190,   6.9,   7.7,  33.8,  24.1,   5.2,  27.9,  10.8,   5.9,   2.3
2026071202011007,1,07120113,9,       4265,   7.0,   7.8,  34.4,  24.5,   5.3,  28.4,   9.4,   6.0,   2.3
2026071202011007,1,07120122,9,       4326,   6.8,   7.9,  34.2,  24.3,   5.3,  27.2,   9.5,   6.0,   2.3
2026071202011007,1,07120130,9,       4358,   6.7,   7.9,  34.5,  24.3,   5.4,  27.4,   9.4,   6.1,   2.3
2026071202011007,1,07120138,9,       4403,   6.7,   7.9,  34.8,  23.0,   5.4,  27.7,   9.5,   6.1,   2.4
2026071202011007,1,07120146,9,       4443,   6.7,   8.0,  35.1,  23.2,   5.4,  27.7,   9.5,   6.1,   2.3
2026071202011007,1,07120155,9,       4538,   6.8,   8.1,  35.9,  23.7,   5.4,  26.1,   9.6,   5.9,   2.3
2026071202011007,1,07120203,9,       4578,   6.8,   8.1,  36.2,  23.7,   5.5,  25.9,   9.6,   5.8,   2.3
2026071202011007,1,07120211,9,       4626,   6.9,   8.2,  35.9,  24.0,   5.3,  26.2,   9.6,   5.8,   2.4
2026071202011007,1,07120219,9,       4644,   6.8,   8.2,  36.0,  23.9,   5.3,  26.3,   9.6,   5.8,   2.4
2026071202011007,1,07120228,9,       4749,   7.0,   8.3,  36.8,  24.1,   5.4,  26.7,   9.1,   5.9,   2.3
2026071202011007,1,07120236,9,       4766,   7.0,   8.3,  35.3,  24.2,   5.3,  26.8,   9.1,   5.9,   2.3
2026071202011007,1,07120244,9,       4791,   7.0,   8.3,  35.1,  24.4,   5.4,  26.8,   9.1,   5.9,   2.3
2026071202011007,1,07120252,9,       4811,   7.1,   8.3,  35.3,  24.5,   5.3,  26.0,   9.1,   5.9,   2.3
2026071202011007,1,07120301,9,       4861,   7.1,   8.4,  35.6,  24.7,   5.3,  26.0,   8.6,   6.0,   2.3
2026071202011007,1,07120309,9,       4892,   7.2,   8.4,  35.9,  23.4,   5.4,  26.0,   8.6,   6.0,   2.3
2026071202011007,1,07120317,9,       4932,   7.2,   8.2,  35.8,  23.6,   5.3,  26.1,   8.7,   6.0,   2.4
2026071202011007,1,07120325,9,       4977,   7.2,   8.3,  36.1,  23.8,   5.4,  26.0,   8.7,   5.8,   2.4
2026071202011007,1,07120334,9,       4998,   7.2,   8.3,  36.0,  23.9,   5.4,  25.1,   8.6,   5.8,   2.4
2026071202011007,1,07120342,9,       5100,   7.4,   8.5,  36.7,  24.4,   5.5,  25.6,   8.8,   5.9,   2.3
2026071202011007,1,07120350,9,       5171,   7.4,   8.5,  36.2,  24.4,   5.5,  25.8,   8.7,   5.7,   2.3
2026071202011007,1,07120358,9,       5194,   7.5,   8.6,  36.4,  24.5,   5.5,  25.9,   8.7,   5.7,   2.3
2026071202011007,1,07120407,9,       5229,   7.5,   8.6,  36.3,  24.6,   5.5,  26.1,   8.8,   5.7,   2.3
2026071202011007,1,07120415,9,       5239,   7.5,   8.5,  36.4,  24.6,   5.5,  26.0,   8.8,   5.7,   2.3
2026071202011007,1,07120423,9,       5289,   7.5,   8.6,  36.4,  23.5,   5.5,  26.1,   8.7,   5.6,   2.3
2026071202011007,1,07120431,9,       5317,   7.5,   8.6,  33.7,  23.6,   5.6,  26.2,   8.7,   5.7,   2.3
2026071202011007,1,07120440,9,       5363,   7.6,   8.7,  33.2,  23.8,   5.6,  26.4,   8.8,   5.5,   2.3
2026071202011007,1,07120448,9,       5395,   7.4,   8.7,  33.4,  23.3,   5.6,  26.3,   8.8,   5.6,   2.3
2026071202011007,1,07120456,9,       5421,   7.4,   8.6,  33.6,  23.1,   5.6,  26.2,   8.8,   5.6,   2.3
2026071202011007,1,07120504,9,       5495,   7.4,   8.6,  32.5,  23.5,   5.5,  26.6,   8.8,   5.6,   2.3
2026071202011007,1,07120513,9,       5544,   7.5,   8.3,  32.8,  23.4,   5.5,  26.5,   8.9,   5.7,   2.3
2026071202011007,1,07120521,9,       5580,   7.4,   8.4,  33.0,  23.4,   5.6,  26.7,   8.9,   5.7,   2.3
2026071202011007,1,07120529,9,       5687,   7.4,   8.4,  32.4,  23.8,   5.3,  27.2,   9.0,   5.8,   2.3
2026071202011007,1,07120537,9,       5728,   7.4,   8.4,  32.7,  23.9,   5.3,  27.4,   9.0,   5.8,   2.3
2026071202011007,1,07120546,9,       5892,   6.6,   8.6,  33.6,  24.6,   5.4,  28.2,   9.2,   5.7,   2.4
2026071202011007,1,07120554,9,       5914,   6.6,   8.5,  33.7,  24.7,   5.4,  28.1,   9.2,   5.7,   2.4
2026071202011007,1,07120602,9,       6071,   6.6,   8.5,  34.4,  25.2,   5.5,  25.0,   9.4,   5.6,   2.4
2026071202011007,1,07120610,9,       6119,   6.7,   8.5,  34.4,  25.1,   5.5,  24.8,   9.4,   5.6,   2.4
2026071202011007,1,07120619,9,       6302,   6.7,   8.6,  33.1,  25.5,   5.7,  25.4,   9.7,   5.1,   2.4
2026071202011007,1,07120627,9,       6348,   6.7,   8.6,  33.1,  25.7,   5.7,  25.3,   9.7,   5.1,   2.4
2026071202011007,1,07120635,9,       6574,   6.9,   7.2,  34.1,  26.4,   5.8,  24.8,  10.0,   5.3,   2.4
2026071202011007,1,07120643,9,       6653,   7.0,   7.2,  34.1,  26.6,   5.8,  24.5,   9.9,   5.3,   2.4
2026071202011007,1,07120652,9,       6801,   6.8,   7.2,  34.6,  27.2,   5.9,  24.8,   9.7,   5.4,   2.4
2026071202011007,1,07120700,9,       6960,   6.1,   7.3,  35.4,  27.4,   6.0,  25.3,   9.9,   5.4,   2.5
2026071202011007,1,07120708,9,       7096,   6.2,   7.2,  35.7,  27.4,   6.0,  24.2,   9.9,   5.5,   2.5
2026071202011007,1,07120716,9,       7304,   6.1,   7.2,  35.4,  27.6,   6.1,  24.0,  10.1,   5.5,   2.4
2026071202011007,1,07120725,9,       7578,   6.3,   7.2,  36.5,  26.1,   6.2,  23.5,  10.0,   5.4,   2.4
2026071202011007,1,07120737,9,       7916,   6.3,   7.3,  33.6,  26.3,   6.2,  22.6,   9.9,   5.4,   2.5
2026071202011007,1,07120745,9,       8105,   6.3,   7.4,  34.3,  27.0,   6.2,  22.5,   9.9,   5.3,   2.5
2026071202011007,1,07120753,9,       8442,   6.5,   7.5,  35.1,  26.2,   6.3,  22.2,   8.5,   5.3,   2.5
2026071202011007,1,07120802,9,       8867,   6.5,   7.3,  32.9,  26.8,   6.5,  22.8,   8.7,   5.3,   2.5
2026071202011007,1,07120810,9,       9328,   6.7,   7.3,  32.5,  27.7,   6.7,  23.5,   9.0,   5.2,   2.4
2026071202011007,1,07120818,9,       9603,   6.8,   7.0,  32.9,  27.4,   6.8,  23.8,   9.1,   5.3,   2.4
2026071202011007,1,07120826,9,      10018,   6.8,   7.1,  34.1,  28.2,   6.9,  24.1,   8.5,   5.3,   2.4
2026071202011007,1,07120835,9,      10355,   6.9,   7.3,  34.5,  27.6,   6.9,  23.5,   8.3,   5.2,   2.4
2026071202011007,1,07120843,9,      11358,   7.3,   6.6,  37.5,  29.5,   6.9,  24.6,   8.6,   4.8,   2.5
2026071202011007,1,07120851,9,      11765,   7.4,   6.6,  37.2,  29.6,   7.0,  24.4,   8.8,   4.8,   2.5
2026071202011007,1,07120859,9,      12626,   7.8,   6.4,  38.5,  23.3,   7.3,  25.7,   9.0,   4.8,   2.4
2026071202011007,1,07120908,9,      13170,   7.3,   6.6,  36.7,  24.1,   7.1,  26.6,   9.2,   4.9,   2.4
2026071202011007,1,07120916,9,      14033,   7.4,   6.5,  37.9,  24.4,   6.8,  25.3,   9.3,   5.0,   2.4
2026071202011007,1,07120924,9,      14546,   7.7,   6.6,  38.4,  24.8,   6.9,  25.5,   8.7,   4.9,   2.4
2026071202011007,1,07120932,9,      16225,   7.7,   5.9,  35.8,  26.0,   7.3,  25.7,   9.0,   5.1,   2.4
2026071202011007,1,07120941,9,      17569,   8.0,   6.2,  37.0,  26.0,   7.6,  26.8,   9.5,   5.3,   2.2
2026071202011007,1,07120949,9,      19034,   8.0,   6.4,  35.2,  26.4,   7.7,  26.2,   9.8,   5.4,   2.2
2026071202011007,1,07120957,9,      19815,   8.1,   6.2,  36.0,  25.9,   7.8,  26.2,   9.7,   5.3,   2.2
2026071202011007,1,07121004,9,      20674,   8.3,   5.8,  37.2,  26.8,   8.1,  26.6,   9.9,   5.4,   2.2
2026071202011007,1,07121012,9,      21339,   8.4,   5.6,  36.5,  27.2,   8.3,  27.1,  10.1,   5.4,   2.2
2026071202011007,1,07121019,9,      22635,   8.5,   5.6,  34.7,  26.3,   8.0,  28.2,  10.2,   5.6,   2.2
2026071202011007,1,07121026,9,      23286,   8.6,   5.6,  34.6,  27.0,   8.0,  28.8,  10.4,   5.4,   2.1
2026071202011007,1,07121033,9,      23824,   8.6,   5.6,  32.3,  27.5,   8.1,  29.4,  10.5,   5.5,   2.1
2026071202011007,1,07121040,9,      24624,   8.8,   5.6,  30.5,  26.2,   8.1,  28.1,  10.8,   5.5,   2.1
2026071202011007,1,07121046,9,      25331,   8.9,   5.8,  31.1,  26.6,   7.6,  28.7,  10.9,   5.6,   2.1
2026071202011007,1,07121053,9,      26270,   8.8,   5.5,  32.2,  27.1,   7.5,  29.4,  10.6,   5.6,   2.2
2026071202011007,1,07121059,9,      26883,   8.9,   5.4,  29.5,  26.9,   7.5,  28.9,  10.8,   5.7,   2.2
2026071202011007,1,07121105,9,      27447,   8.8,   5.5,  29.8,  27.2,   7.3,  29.4,  10.9,   5.5,   2.2
2026071202011007,1,07121111,9,      28211,   8.8,   5.4,  30.5,  27.6,   7.4,  30.0,  11.1,   5.5,   2.2
2026071202011007,1,07121117,9,      28828,   8.8,   5.3,  30.8,  28.0,   7.3,  30.1,  11.2,   5.6,   2.2
2026071202011007,1,07121122,9,      29262,   8.8,   5.3,  28.7,  26.7,   7.3,  29.7,  11.1,   5.6,   2.2
2026071202011007,1,07121127,9,      29573,   8.9,   5.4,  28.9,  26.9,   7.2,  29.9,  11.2,   5.6,   2.2
2026071202011007,1,07121133,9,      30429,   9.0,   5.3,  29.2,  27.4,   7.3,  30.2,  10.8,   5.6,   2.2
2026071202011007,1,07121138,9,      31561,   9.0,   4.9,  29.7,  28.1,   7.4,  31.0,  10.7,   5.6,   2.3
2026071202011007,1,07121143,9,      32446,   8.9,   5.1,  30.2,  28.7,   7.5,  31.6,  11.0,   5.5,   2.2
2026071202011007,1,07121149,9,      33264,   8.7,   5.1,  29.9,  28.9,   7.5,  30.9,  11.0,   5.5,   2.2
2026071202011007,1,07121154,9,      33829,   8.7,   5.1,  27.7,  29.1,   7.5,  30.1,  11.0,   5.5,   2.2
2026071202011007,1,07121159,9,      34840,   8.8,   5.2,  28.2,  29.5,   7.3,  29.1,  11.0,   5.3,   2.3
2026071202011007,1,07121204,9,      36260,   8.5,   5.2,  26.7,  30.3,   7.4,  27.1,  10.7,   5.4,   2.3
2026071202011007,1,07121210,9,      37303,   8.2,   5.2,  26.9,  30.2,   7.4,  27.2,  10.6,   5.4,   2.3
2026071202011007,1,07121216,9,      39073,   7.3,   5.3,  28.0,  31.2,   7.5,  27.9,  11.0,   5.5,   2.3
2026071202011007,1,07121223,9,      40991,   7.3,   5.3,  27.7,  31.0,   7.6,  28.2,  11.1,   5.4,   2.3
2026071202011007,1,07121230,9,      43093,   7.5,   5.3,  28.4,  30.8,   7.5,  28.8,  11.3,   5.5,   2.3
2026071202011007,1,07121237,9,      45866,   7.6,   5.1,  29.7,  32.3,   7.5,  29.3,  11.4,   5.5,   2.3
2026071202011007,1,07121242,9,      49013,   7.5,   5.1,  30.3,  32.7,   7.6,  27.4,  11.7,   5.4,   2.3
2026071202011007,1,07121247,9,      55597,   7.8,   5.2,  33.0,  33.2,   7.7,  25.9,  12.2,   5.5,   2.2
2026071202011007,1,07121253,9,      66291,   7.7,   5.4,  34.9,  34.8,   7.3,  27.4,  12.8,   5.4,   2.2
2026071202011007,1,07121258,9,      94936,   8.5,   5.1,  44.7,  38.6,   7.5,  32.0,  12.9,   5.4,   2.1
2026071202011007,1,07121259,9,      98152,   8.5,   5.0,  44.0,  39.1,   7.4,  32.5,  12.9,   5.3,   2.1
2026071202011007,1,07121304,9,     141973,   9.0,   4.7,  50.2,  38.1,   6.1,  33.7,  11.0,   5.1,   2.4
2026071202011007,1,07121309,9,     508395,   8.9,   3.5, 108.6,  55.2,   6.0,  37.7,  11.1,   4.8,   2.9
2026071202011007,3,07121310,9,     521427,   8.6,   3.5, 111.1,  54.2,   6.0,  34.7,  11.1,   4.9,   2.9
2026071202011007,4,07121318,9,     521427,   8.6,   3.5, 111.1,  54.2,   6.0,  34.7,  11.1,   4.9,   2.9
