ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘
2026071202011012,1,07120022,8,       2663,  14.6,   7.6,   5.2,  12.8,   8.4,  34.9,   1.7,  13.3
2026071202011012,1,07120030,8,       2705,  13.9,   7.4,   5.3,  12.6,   8.4,  34.9,   1.7,  13.5
2026071202011012,1,07120038,8,       2736,  14.1,   7.4,   5.3,  12.7,   8.5,  34.7,   1.7,  13.5
2026071202011012,1,07120046,8,       2758,  14.2,   7.3,   5.3,  12.5,   8.5,  34.4,   1.7,  13.7
2026071202011012,1,07120055,8,       2774,  14.3,   7.3,   5.3,  12.6,   8.4,  34.6,   1.7,  13.6
2026071202011012,1,07120103,8,       2791,  14.0,   7.3,   5.3,  12.6,   8.4,  34.3,   1.7,  13.7
2026071202011012,1,07120111,8,       2868,  13.9,   7.5,   5.3,  12.8,   8.6,  35.2,   1.7,  14.1
2026071202011012,1,07120119,8,       2902,  13.9,   7.1,   5.4,  13.0,   8.5,  35.7,   1.7,  14.3
2026071202011012,1,07120128,8,       2927,  13.9,   7.2,   5.4,  12.2,   8.4,  36.0,   1.7,  14.4
2026071202011012,1,07120136,8,       2971,  14.0,   7.1,   5.5,  12.3,   8.3,  36.5,   1.8,  13.4
2026071202011012,1,07120144,8,       2983,  14.1,   7.1,   5.5,  11.9,   8.3,  36.7,   1.8,  13.3
2026071202011012,1,07120152,8,       3008,  14.2,   7.2,   5.4,  12.0,   8.1,  37.0,   1.8,  13.2
2026071202011012,1,07120201,8,       3023,  14.3,   7.2,   5.3,  12.1,   8.1,  37.2,   1.8,  13.1
2026071202011012,1,07120209,8,       3110,  14.5,   7.2,   5.5,  12.3,   8.3,  38.2,   1.7,  13.5
2026071202011012,1,07120217,8,       3128,  14.4,   7.3,   5.4,  12.4,   8.3,  38.4,   1.7,  13.5
2026071202011012,1,07120225,8,       3139,  14.5,   7.3,   5.4,  12.4,   8.3,  38.6,   1.7,  13.4
2026071202011012,1,07120234,8,       3172,  14.6,   7.3,   5.5,  12.5,   8.0,  39.0,   1.7,  13.4
2026071202011012,1,07120242,8,       3182,  14.7,   7.3,   5.5,  12.5,   7.8,  39.1,   1.7,  13.5
2026071202011012,1,07120250,8,       3211,  13.9,   7.2,   5.5,  12.6,   7.9,  39.5,   1.8,  13.5
2026071202011012,1,07120258,8,       3246,  13.8,   7.1,   5.5,  12.6,   8.0,  39.9,   1.7,  13.7
2026071202011012,1,07120307,8,       3266,  13.5,   7.2,   5.5,  12.7,   8.0,  40.1,   1.7,  13.8
2026071202011012,1,07120315,8,       3275,  13.4,   7.2,   5.5,  12.6,   8.0,  39.1,   1.7,  13.7
2026071202011012,1,07120323,8,       3282,  13.3,   7.2,   5.5,  12.5,   8.1,  38.0,   1.7,  13.8
2026071202011012,1,07120331,8,       3289,  13.3,   7.2,   5.5,  12.5,   8.1,  38.1,   1.7,  13.8
2026071202011012,1,07120340,8,       3293,  13.3,   7.2,   5.5,  12.5,   8.1,  38.1,   1.7,  13.8
2026071202011012,1,07120348,8,       3298,  13.3,   7.2,   5.5,  12.5,   8.1,  36.6,   1.7,  13.8
2026071202011012,1,07120356,8,       3323,  13.4,   7.2,   5.6,  12.6,   8.1,  36.9,   1.7,  13.9
2026071202011012,1,07120404,8,       3349,  13.6,   7.2,   5.6,  12.7,   8.2,  37.2,   1.8,  12.6
2026071202011012,1,07120413,8,       3390,  13.1,   7.3,   5.7,  12.9,   8.3,  37.6,   1.8,  11.2
2026071202011012,1,07120421,8,       3412,  13.1,   7.3,   5.5,  12.9,   8.3,  37.9,   1.8,  11.2
2026071202011012,1,07120429,8,       3416,  13.0,   7.3,   5.6,  12.8,   8.3,  37.9,   1.8,  11.2
2026071202011012,1,07120437,8,       3442,  12.8,   7.3,   5.6,  12.9,   8.3,  38.2,   1.8,  11.3
2026071202011012,1,07120446,8,       3589,  13.3,   7.5,   5.8,  13.4,   8.7,  39.8,   1.7,  11.5
2026071202011012,1,07120454,8,       3609,  13.4,   7.6,   5.8,  13.1,   8.7,  40.1,   1.7,  11.5
2026071202011012,1,07120502,8,       3828,  14.1,   8.0,   6.1,  13.9,   9.2,  42.5,   1.6,  12.2
2026071202011012,1,07120510,8,       3851,  14.1,   7.9,   6.1,  14.0,   9.2,  42.7,   1.6,  12.2
2026071202011012,1,07120519,8,       3857,  14.2,   7.9,   6.1,  13.8,   9.2,  42.8,   1.6,  12.2
2026071202011012,1,07120527,8,       3964,  14.6,   7.7,   6.1,  14.2,   9.5,  44.0,   1.6,  12.6
2026071202011012,1,07120535,8,       3980,  14.2,   7.7,   6.1,  14.2,   9.5,  44.2,   1.6,  12.6
2026071202011012,1,07120543,8,       4009,  14.3,   7.4,   6.1,  14.2,   9.6,  44.5,   1.6,  12.4
2026071202011012,1,07120552,8,       4043,  14.3,   7.3,   6.1,  14.3,   9.6,  43.7,   1.6,  12.5
2026071202011012,1,07120600,8,       4119,  14.5,   7.4,   5.6,  14.3,   9.8,  44.5,   1.6,  12.7
2026071202011012,1,07120608,8,       4140,  14.5,   7.4,   5.6,  14.3,   9.8,  44.1,   1.6,  12.3
2026071202011012,1,07120616,8,       4232,  14.8,   7.6,   5.6,  13.3,   9.9,  45.1,   1.6,  12.6
2026071202011012,1,07120625,8,       4306,  15.0,   7.5,   5.6,  13.3,   9.5,  45.9,   1.6,  12.8
2026071202011012,1,07120633,8,       4339,  14.2,   7.5,   5.6,  13.3,   9.4,  46.2,   1.6,  12.8
2026071202011012,1,07120641,8,       4389,  14.3,   7.5,   5.6,  13.4,   9.4,  46.8,   1.6,  13.0
2026071202011012,1,07120649,8,       4427,  14.3,   7.4,   5.5,  13.4,   9.4,  47.2,   1.6,  13.0
2026071202011012,1,07120658,8,       4622,  10.6,   7.7,   5.5,  13.7,   9.6,  46.8,   1.7,  13.5
2026071202011012,1,07120706,8,       4745,  10.9,   7.7,   5.6,  12.8,   9.6,  44.1,   1.7,  13.7
2026071202011012,1,07120714,8,       4787,  10.8,   7.7,   5.6,  12.9,   9.6,  44.5,   1.7,  13.4
2026071202011012,1,07120722,8,       4989,  10.9,   7.7,   5.4,  12.2,   9.3,  45.3,   1.7,  13.8
2026071202011012,1,07120731,8,       5064,  10.9,   7.8,   5.3,  12.3,   9.4,  45.0,   1.7,  13.6
2026071202011012,1,07120739,8,       5488,  11.0,   8.1,   5.6,  13.0,   9.7,  46.2,   1.7,  14.0
2026071202011012,1,07120747,8,       5585,  11.1,   8.2,   5.5,  13.0,   9.8,  46.5,   1.6,  14.0
2026071202011012,1,07120755,8,       5803,   9.1,   8.1,   5.5,  13.0,  10.1,  47.8,   1.7,  14.2
2026071202011012,1,07120804,8,       5910,   8.9,   7.9,   5.4,  13.0,  10.0,  48.7,   1.7,  14.4
2026071202011012,1,07120812,8,       6124,   8.9,   7.8,   5.4,  12.7,   9.5,  47.5,   1.8,  13.5
2026071202011012,1,07120820,8,       6346,   9.2,   8.1,   5.4,  12.9,   9.5,  48.8,   1.7,  13.8
2026071202011012,1,07120828,8,       6559,   9.3,   8.1,   5.3,  12.5,   9.5,  49.9,   1.8,  13.5
2026071202011012,1,07120837,8,       6735,   9.3,   8.1,   5.2,  12.5,   9.3,  48.9,   1.8,  13.4
2026071202011012,1,07120845,8,       6919,   9.4,   8.2,   5.2,  12.4,   8.7,  47.7,   1.8,  13.5
2026071202011012,1,07120853,8,       7302,   9.7,   7.3,   5.3,  12.6,   8.4,  47.4,   1.8,  14.0
2026071202011012,1,07120901,8,       7652,  10.0,   7.3,   5.3,  12.8,   8.4,  45.3,   1.8,  13.3
2026071202011012,1,07120910,8,       7979,  10.1,   7.4,   5.3,  13.0,   8.3,  46.5,   1.9,  11.0
2026071202011012,1,07120918,8,       8366,  10.4,   7.5,   5.2,  13.1,   8.2,  46.4,   1.9,  10.9
2026071202011012,1,07120926,8,       8646,  10.7,   7.7,   5.0,  12.3,   8.0,  46.1,   1.9,  11.0
2026071202011012,1,07120934,8,      10605,  11.8,   8.9,   3.3,  12.7,   8.5,  49.0,   2.1,  12.1
2026071202011012,1,07120943,8,      13518,  14.0,  10.7,   3.9,  14.5,  10.1,  53.0,   1.7,  13.2
2026071202011012,1,07120951,8,      14491,  14.7,  10.5,   4.0,  15.2,  10.3,  50.6,   1.7,  10.9
2026071202011012,1,07120959,8,      14887,  14.3,  10.6,   4.0,  14.8,  10.3,  47.4,   1.7,  10.5
2026071202011012,1,07121006,8,      15390,  14.7,  10.6,   4.0,  14.9,   9.7,  48.4,   1.7,  10.8
2026071202011012,1,07121014,8,      16012,  15.0,  10.7,   4.0,  14.8,   9.2,  49.8,   1.7,  11.0
2026071202011012,1,07121021,8,      16606,  13.7,  10.8,   4.0,  14.9,   9.2,  50.5,   1.8,  11.2
2026071202011012,1,07121028,8,      17160,  13.8,  10.5,   4.0,  14.7,   9.1,  50.2,   1.8,  11.2
2026071202011012,1,07121035,8,      17324,  13.9,  10.4,   4.0,  14.7,   9.2,  50.3,   1.8,  11.3
2026071202011012,1,07121042,8,      17637,  13.8,  10.1,   4.1,  14.4,   9.1,  50.0,   1.8,  11.4
2026071202011012,1,07121049,8,      18057,  13.8,  10.0,   4.1,  14.5,   9.2,  48.8,   1.8,   9.9
2026071202011012,1,07121055,8,      18213,  13.8,  10.1,   4.1,  14.2,   9.2,  48.4,   1.8,   9.9
2026071202011012,1,07121101,8,      18489,  13.8,  10.2,   4.1,  14.2,   9.1,  49.1,   1.8,  10.0
2026071202011012,1,07121107,8,      18997,  14.1,  10.3,   4.1,  14.5,   9.2,  50.1,   1.8,  10.2
2026071202011012,1,07121113,8,      19102,  14.2,  10.3,   4.1,  14.4,   9.2,  50.1,   1.8,  10.1
2026071202011012,1,07121119,8,      19422,  14.3,  10.3,   4.2,  14.2,   9.1,  50.1,   1.8,  10.1
2026071202011012,1,07121124,8,      19603,  13.7,  10.4,   4.2,  14.4,   9.1,  42.8,   1.8,  10.1
2026071202011012,1,07121130,8,      19943,  13.9,  10.4,   4.2,  14.1,   9.2,  42.6,   1.8,  10.1
2026071202011012,1,07121135,8,      20255,  13.7,  10.3,   4.2,  13.6,   9.1,  40.9,   1.8,  10.1
2026071202011012,1,07121140,8,      20530,  13.8,  10.3,   4.1,  13.5,   9.2,  41.2,   1.8,  10.1
2026071202011012,1,07121146,8,      21028,  14.0,  10.4,   4.1,  13.2,   9.3,  41.9,   1.8,  10.2
2026071202011012,1,07121151,8,      21405,  13.9,  10.4,   4.2,  13.0,   9.3,  41.3,   1.8,  10.3
2026071202011012,1,07121156,8,      21505,  13.9,  10.4,   4.2,  12.9,   9.3,  41.5,   1.8,  10.3
2026071202011012,1,07121201,8,      21948,  14.0,  10.0,   4.2,  13.1,   9.1,  42.0,   1.8,  10.4
2026071202011012,1,07121207,8,      22562,  14.4,  10.1,   4.3,  13.3,   9.4,  42.7,   1.8,  10.6
2026071202011012,1,07121214,8,      23307,  14.8,   9.3,   4.2,  12.9,   9.3,  41.9,   1.8,  10.8
2026071202011012,1,07121220,8,      23508,  14.7,   9.3,   4.2,  12.8,   9.3,  42.1,   1.8,  10.8
2026071202011012,1,07121227,8,      23718,  14.7,   9.2,   4.2,  12.7,   9.3,  41.8,   1.8,  10.8
2026071202011012,1,07121234,8,      23934,  14.6,   9.2,   4.2,  12.6,   9.3,  42.0,   1.8,  10.9
2026071202011012,1,07121241,8,      24358,  14.6,   9.3,   4.1,  12.6,   9.5,  42.6,   1.8,  10.7
2026071202011012,1,07121246,8,      25650,  15.2,   9.5,   4.3,  13.2,   9.9,  44.2,   1.7,  11.0
2026071202011012,1,07121252,8,      26246,  14.9,   9.5,   4.4,  13.4,  10.1,  44.8,   1.7,  11.1
2026071202011012,1,07121257,8,      26440,  14.8,   9.4,   4.4,  13.3,  10.1,  45.0,   1.7,  10.9
2026071202011012,1,07121303,8,      27196,  15.2,   9.6,   4.5,  11.4,  10.1,  46.1,   1.7,  11.1
2026071202011012,1,07121309,8,      27740,  15.3,   9.6,   4.5,  11.5,  10.0,  46.7,   1.7,  10.9
2026071202011012,1,07121315,8,      28254,  14.7,   9.7,   4.5,  11.5,  10.1,  46.7,   1.7,  10.9
2026071202011012,1,07121321,8,      29679,  15.3,   9.7,   4.6,  12.0,  10.5,  48.3,   1.7,  11.4
2026071202011012,1,07121327,8,      30095,  15.0,   9.8,   4.4,  12.0,  10.6,  48.7,   1.7,  11.4
2026071202011012,1,07121333,8,      31537,  15.6,  10.1,   4.5,  12.4,  10.7,  50.9,   1.6,  11.7
2026071202011012,1,07121339,8,      31992,  15.5,   9.9,   4.5,  12.5,  10.4,  51.1,   1.7,  11.6
2026071202011012,1,07121345,8,      32379,  15.3,  10.0,   4.5,  12.5,  10.5,  50.5,   1.7,  11.7
2026071202011012,1,07121351,8,      32772,  15.5,  10.0,   4.5,  12.5,  10.4,  50.7,   1.7,  11.7
2026071202011012,1,07121357,8,      33290,  15.6,  10.0,   4.5,  12.6,  10.4,  50.9,   1.6,  11.8
2026071202011012,1,07121402,8,      33778,  15.6,  10.0,   4.5,  12.6,  10.3,  51.5,   1.6,  11.9
2026071202011012,1,07121408,8,      34299,  15.5,  10.1,   4.6,  12.6,  10.3,  52.1,   1.6,  12.0
2026071202011012,1,07121413,8,      34909,  15.1,  10.2,   4.6,  12.6,  10.2,  52.6,   1.6,  11.9
2026071202011012,1,07121419,8,      35352,  14.5,  10.2,   4.6,  12.6,  10.3,  49.8,   1.6,  11.8
2026071202011012,1,07121424,8,      36213,  13.9,  10.1,   4.7,  12.5,   9.7,  46.5,   1.7,  11.7
2026071202011012,1,07121429,8,      36720,  14.0,   9.9,   4.7,  12.4,   9.7,  46.4,   1.7,  11.7
2026071202011012,1,07121435,8,      37244,  14.0,  10.0,   4.7,  12.5,   9.8,  46.7,   1.7,  11.1
2026071202011012,1,07121440,8,      37657,  14.1,  10.0,   4.7,  12.5,   9.4,  46.4,   1.7,  11.2
2026071202011012,1,07121445,8,      38512,  14.3,  10.1,   4.7,  12.7,   8.5,  46.7,   1.7,  11.4
2026071202011012,1,07121450,8,      39408,  14.5,  10.1,   4.7,  12.7,   8.6,  43.9,   1.7,  11.6
2026071202011012,1,07121455,8,      42977,  14.9,  10.1,   5.1,  12.4,   9.3,  47.0,   1.6,  12.3
2026071202011012,1,07121501,8,      45068,  15.4,  10.4,   4.6,  12.6,   9.5,  48.7,   1.6,  12.5
2026071202011012,1,07121506,8,      46486,  15.5,  10.2,   4.6,  12.7,   8.8,  49.5,   1.7,  12.8
2026071202011012,1,07121511,8,      47769,  15.7,  10.1,   4.6,  12.8,   8.8,  49.4,   1.7,  12.9
2026071202011012,1,07121516,8,      48895,  15.6,  10.1,   4.6,  12.9,   8.8,  47.7,   1.7,  13.0
2026071202011012,1,07121521,8,      51427,  16.1,  10.3,   4.7,  12.9,   8.8,  49.1,   1.6,  13.4
2026071202011012,1,07121526,8,      57439,  17.2,  10.3,   5.0,  14.1,   9.6,  52.1,   1.5,  13.7
2026071202011012,1,07121531,8,      61025,  17.4,   9.4,   5.1,  13.6,   9.3,  51.8,   1.6,  13.4
2026071202011012,1,07121536,8,      69001,  18.7,   9.5,   5.5,  14.9,   9.8,  56.3,   1.5,  14.5
2026071202011012,1,07121541,8,      78001,  19.3,   8.9,   5.5,  15.5,   9.3,  53.7,   1.5,  15.1
2026071202011012,1,07121546,8,      88974,  19.8,   7.5,   5.2,  16.2,   9.3,  50.9,   1.6,  14.7
2026071202011012,1,07121551,8,     122432,  21.4,   6.8,   4.9,  18.0,   8.7,  63.7,   1.6,  15.7
2026071202011012,1,07121554,8,     180626,  25.3,   5.9,   4.6,  21.3,   7.4,  79.5,   1.7,  14.5
2026071202011012,1,07121559,8,     346864,  27.4,   5.3,   4.4,  23.5,   7.1,  88.4,   1.8,  14.6
2026071202011012,1,07121604,8,     815422,  35.1,   6.3,   3.5,  31.0,   7.8, 145.1,   1.8,  16.4
2026071202011012,3,07121605,8,     815422,  35.1,   6.3,   3.5,  31.0,   7.8, 145.1,   1.8,  16.4
2026071202011012,4,07121614,8,     815422,  35.1,   6.3,   3.5,  31.0,   7.8, 145.1,   1.8,  16.4
