ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026071202011010,1,07120326,12,       6620,  16.4,  27.4,   5.0,   6.0,   7.0,   8.4,  23.4,  11.4,   4.5,  35.5,   7.8,  39.8
2026071202011010,1,07120335,12,       6641,  16.1,  27.5,   5.0,   6.0,   7.1,   8.5,  23.3,  11.4,   4.5,  34.2,   7.8,  39.9
2026071202011010,1,07120343,12,       6651,  16.2,  27.1,   5.0,   6.0,   7.1,   8.5,  23.3,  11.4,   4.5,  34.3,   7.7,  40.0
2026071202011010,1,07120351,12,       6719,  15.8,  27.4,   5.1,   6.0,   7.1,   8.5,  23.5,  11.2,   4.6,  34.6,   7.4,  40.4
2026071202011010,1,07120359,12,       6732,  15.7,  27.4,   5.1,   6.0,   7.2,   8.6,  23.5,  11.2,   4.6,  34.7,   7.3,  40.4
2026071202011010,1,07120408,12,       6784,  15.8,  27.6,   5.1,   6.1,   7.2,   8.6,  23.2,  11.3,   4.5,  33.7,   7.4,  40.8
2026071202011010,1,07120416,12,       6832,  15.9,  27.8,   5.1,   6.1,   7.2,   8.6,  23.4,  11.3,   4.4,  33.9,   7.4,  40.7
2026071202011010,1,07120424,12,       6886,  16.0,  27.9,   5.1,   6.1,   7.2,   8.6,  23.6,  11.1,   4.5,  34.2,   7.3,  41.1
2026071202011010,1,07120437,12,       6958,  15.9,  28.2,   5.2,   6.1,   7.3,   8.7,  23.7,  10.6,   4.5,  32.5,   7.3,  41.2
2026071202011010,1,07120445,12,       6983,  15.9,  28.2,   5.2,   6.1,   7.3,   8.8,  23.8,  10.7,   4.5,  32.6,   7.3,  39.9
2026071202011010,1,07120453,12,       7073,  15.8,  27.8,   5.1,   6.1,   7.1,   8.8,  24.1,  10.7,   4.5,  33.0,   7.4,  39.0
2026071202011010,1,07120501,12,       7099,  15.8,  27.9,   5.1,   6.2,   7.1,   8.9,  24.0,  10.7,   4.5,  32.8,   7.4,  38.6
2026071202011010,1,07120510,12,       7169,  15.9,  28.2,   5.2,   6.1,   7.2,   8.9,  24.1,  10.7,   4.5,  33.1,   7.3,  36.5
2026071202011010,1,07120518,12,       7304,  16.0,  28.7,   5.3,   6.2,   7.3,   9.1,  24.6,  10.7,   4.2,  33.5,   7.4,  37.2
2026071202011010,1,07120526,12,       7447,  15.9,  29.3,   5.2,   6.3,   7.4,   9.2,  25.1,  10.9,   4.1,  28.2,   7.6,  37.9
2026071202011010,1,07120534,12,       7491,  16.0,  29.3,   5.3,   6.3,   7.4,   9.3,  25.2,  11.0,   4.1,  27.1,   7.5,  38.1
2026071202011010,1,07120543,12,       7637,  16.2,  29.9,   5.4,   6.2,   7.5,   9.5,  25.7,  10.9,   4.0,  25.9,   7.5,  38.9
2026071202011010,1,07120551,12,       7701,  15.9,  30.0,   5.4,   6.1,   7.6,   9.5,  25.5,  11.0,   4.0,  25.9,   7.6,  39.2
2026071202011010,1,07120559,12,       7834,  15.9,  30.5,   5.5,   6.1,   7.6,   9.3,  25.8,  10.9,   4.0,  26.2,   7.5,  39.1
2026071202011010,1,07120607,12,       8017,  16.2,  31.1,   5.6,   6.0,   7.7,   9.3,  26.3,  10.2,   4.1,  26.8,   7.2,  39.8
2026071202011010,1,07120616,12,       8212,  16.1,  31.7,   5.6,   5.6,   7.7,   9.5,  26.9,  10.4,   4.2,  26.9,   7.3,  38.4
2026071202011010,1,07120624,12,       8328,  16.3,  32.1,   5.7,   5.5,   7.7,   9.4,  27.0,  10.5,   4.2,  27.0,   7.3,  38.9
2026071202011010,1,07120632,12,       8482,  16.5,  32.3,   5.8,   5.5,   7.7,   9.1,  27.4,  10.5,   4.1,  27.5,   7.3,  37.2
2026071202011010,1,07120640,12,       8703,  15.6,  33.1,   5.9,   5.5,   7.9,   9.3,  28.1,  10.8,   3.9,  28.3,   7.4,  37.2
2026071202011010,1,07120649,12,      11159,  19.7,  40.9,   7.5,   6.1,  10.0,  11.6,  35.7,  13.4,   2.2,  35.8,   9.3,  47.7
2026071202011010,1,07120657,12,      11419,  16.4,  41.5,   7.7,   6.0,  10.2,  11.6,  36.3,  13.1,   2.3,  36.3,   9.2,  48.8
2026071202011010,1,07120705,12,      11648,  16.1,  42.3,   7.6,   6.0,  10.4,  11.7,  36.5,  12.9,   2.3,  36.8,   9.0,  49.0
2026071202011010,1,07120713,12,      11785,  16.2,  42.4,   7.6,   5.9,  10.4,  11.8,  36.8,  12.6,   2.3,  36.9,   9.0,  48.3
2026071202011010,1,07120722,12,      12401,  16.4,  43.5,   7.7,   5.4,   9.7,  12.1,  38.0,  13.0,   2.4,  36.7,   9.0,  47.6
2026071202011010,1,07120730,12,      12965,  16.4,  44.9,   7.8,   4.8,  10.0,  12.2,  39.1,  13.2,   2.5,  37.9,   8.7,  49.3
2026071202011010,1,07120738,12,      13449,  16.5,  43.5,   7.7,   4.8,  10.3,  12.5,  39.2,  12.4,   2.5,  38.2,   8.6,  49.1
2026071202011010,1,07120746,12,      13657,  16.4,  43.5,   7.7,   4.8,  10.4,  11.7,  39.7,  12.5,   2.6,  38.7,   8.4,  48.3
2026071202011010,1,07120755,12,      14282,  16.5,  45.5,   7.3,   5.0,  10.5,  11.9,  38.8,  11.5,   2.6,  29.7,   8.5,  50.1
2026071202011010,1,07120803,12,      14556,  16.4,  45.6,   7.2,   4.9,  10.1,  12.1,  39.2,  11.5,   2.7,  29.7,   8.6,  49.9
2026071202011010,1,07120811,12,      14962,  16.6,  46.3,   7.3,   4.9,  10.1,  11.7,  39.2,  11.2,   2.7,  28.9,   8.4,  51.1
2026071202011010,1,07120819,12,      15355,  16.6,  45.1,   7.0,   4.9,  10.3,  11.7,  38.8,  11.3,   2.8,  28.9,   8.5,  51.3
2026071202011010,1,07120828,12,      15888,  14.9,  44.4,   7.0,   4.9,   9.8,  11.7,  38.6,  11.5,   2.8,  29.6,   8.3,  52.7
2026071202011010,1,07120836,12,      16193,  14.6,  42.4,   7.1,   5.0,   9.8,  11.5,  38.3,  10.9,   2.9,  28.5,   8.3,  53.7
2026071202011010,1,07120844,12,      16924,  15.0,  44.1,   7.0,   4.8,  10.2,  10.5,  34.8,  11.1,   3.0,  29.6,   8.3,  55.9
2026071202011010,1,07120852,12,      17373,  15.1,  44.8,   7.1,   4.7,  10.1,  10.6,  35.2,  11.2,   3.0,  29.5,   8.4,  56.4
2026071202011010,1,07120901,12,      18668,  15.4,  46.6,   7.2,   4.6,  10.2,  10.9,  34.0,  11.2,   3.0,  27.1,   8.2,  57.0
2026071202011010,1,07120909,12,      19717,  12.6,  47.7,   7.4,   4.7,   9.7,  11.2,  35.1,  11.3,   3.0,  28.3,   8.5,  59.9
2026071202011010,1,07120917,12,      21180,  13.2,  49.8,   7.6,   4.9,  10.1,  11.4,  36.7,   9.6,   2.9,  30.1,   8.6,  62.9
2026071202011010,1,07120925,12,      21855,  13.0,  50.3,   7.6,   4.9,  10.1,  11.2,  37.1,   9.4,   2.9,  29.7,   8.6,  64.0
2026071202011010,1,07120934,12,      23713,  13.1,  47.3,   7.4,   5.0,   9.7,  11.0,  34.9,   9.4,   3.1,  25.6,   8.7,  60.6
2026071202011010,1,07120942,12,      24614,  12.2,  47.1,   7.4,   5.0,   9.7,  11.0,  34.2,   9.5,   3.1,  25.9,   8.6,  61.3
2026071202011010,1,07120950,12,      27352,  12.9,  47.5,   7.5,   5.1,  10.2,  11.2,  34.8,  10.1,   2.8,  27.5,   8.8,  64.3
2026071202011010,1,07120958,12,      28598,  12.8,  49.0,   7.6,   4.9,  10.5,  10.9,  34.7,  10.0,   2.9,  27.2,   8.6,  64.2
2026071202011010,1,07121006,12,      29241,  12.7,  49.5,   7.6,   4.9,  10.7,  10.9,  33.6,  10.0,   3.0,  27.6,   8.2,  64.6
2026071202011010,1,07121013,12,      30210,  12.7,  49.5,   7.8,   4.9,  10.8,  10.8,  33.6,  10.1,   3.0,  26.8,   7.9,  64.4
2026071202011010,1,07121021,12,      31543,  13.1,  42.0,   7.6,   4.9,  10.5,  10.5,  34.3,  10.4,   3.0,  26.8,   8.0,  62.6
2026071202011010,1,07121027,12,      32363,  12.6,  41.4,   7.6,   4.9,  10.7,  10.5,  30.5,  10.6,   3.0,  27.1,   8.0,  62.8
2026071202011010,1,07121034,12,      32645,  12.5,  41.5,   7.6,   5.0,  10.7,  10.5,  30.5,  10.6,   3.1,  27.2,   7.9,  62.9
2026071202011010,1,07121041,12,      34105,  12.7,  42.8,   7.6,   4.9,  10.9,  10.7,  31.1,  11.0,   2.9,  27.6,   8.1,  65.2
2026071202011010,1,07121048,12,      34634,  12.7,  41.3,   7.5,   4.9,  11.0,  10.7,  30.5,  11.0,   3.0,  27.7,   8.0,  65.1
2026071202011010,1,07121054,12,      35152,  12.6,  41.4,   7.5,   4.9,  11.0,  10.7,  29.8,  11.1,   3.0,  27.9,   8.0,  65.8
2026071202011010,1,07121100,12,      35576,  12.3,  41.0,   7.4,   4.8,  11.1,  10.8,  29.4,  11.2,   3.0,  28.2,   8.0,  65.8
2026071202011010,1,07121106,12,      36084,  12.4,  41.2,   7.4,   4.8,  11.2,  10.9,  29.0,  11.2,   3.0,  28.4,   8.0,  64.8
2026071202011010,1,07121112,12,      36466,  12.4,  41.4,   7.5,   4.7,  11.2,  10.7,  29.2,  11.3,   3.0,  28.6,   8.0,  65.1
2026071202011010,1,07121118,12,      37193,  12.4,  42.2,   7.5,   4.5,  11.3,  10.8,  29.7,  11.4,   3.1,  29.0,   8.1,  66.2
2026071202011010,1,07121124,12,      37673,  12.5,  42.6,   7.3,   4.6,  11.4,  10.8,  30.1,  11.3,   3.1,  29.0,   8.1,  66.2
2026071202011010,1,07121129,12,      38259,  12.6,  42.8,   7.3,   4.5,  11.6,  10.7,  30.4,  11.4,   3.1,  29.0,   7.9,  67.2
2026071202011010,1,07121134,12,      39156,  12.6,  43.4,   7.4,   4.6,  11.8,  10.8,  31.1,  11.7,   3.0,  28.8,   8.0,  68.6
2026071202011010,1,07121140,12,      39612,  12.6,  43.8,   7.3,   4.6,  11.6,  10.8,  31.3,  11.7,   3.0,  28.8,   7.9,  66.8
2026071202011010,1,07121145,12,      41051,  12.7,  44.7,   7.1,   4.7,  11.8,  11.1,  32.1,  12.1,   2.9,  29.8,   7.9,  68.9
2026071202011010,1,07121150,12,      41663,  12.7,  44.6,   7.1,   4.7,  12.0,  11.1,  31.8,  12.0,   2.9,  29.6,   8.0,  69.7
2026071202011010,1,07121155,12,      42184,  12.7,  44.6,   7.1,   4.6,  12.0,  11.1,  31.8,  11.9,   2.9,  29.8,   8.0,  69.0
2026071202011010,1,07121201,12,      42940,  12.4,  45.0,   7.0,   4.6,  12.0,  11.1,  32.1,  12.0,   3.0,  30.0,   8.1,  69.9
2026071202011010,1,07121206,12,      43563,  12.2,  44.8,   6.9,   4.6,  12.1,  11.0,  32.2,  12.0,   3.0,  30.3,   8.1,  70.6
2026071202011010,1,07121213,12,      44707,  12.1,  44.4,   7.0,   4.6,  12.4,  11.1,  32.7,  11.4,   3.0,  30.0,   8.0,  68.7
2026071202011010,1,07121220,12,      45755,  12.1,  44.2,   6.9,   4.5,  12.5,  11.0,  32.6,  11.5,   3.0,  30.6,   8.1,  69.4
2026071202011010,1,07121226,12,      46907,  12.3,  44.8,   6.8,   4.4,  12.7,  10.9,  33.3,  11.7,   3.0,  31.1,   8.2,  70.9
2026071202011010,1,07121233,12,      48868,  12.5,  45.7,   7.0,   4.4,  13.0,  11.3,  33.8,  12.1,   2.9,  31.7,   8.4,  72.2
2026071202011010,1,07121240,12,      49665,  12.4,  45.8,   7.0,   4.3,  13.1,  11.3,  33.6,  12.2,   2.9,  32.1,   8.5,  73.0
2026071202011010,1,07121245,12,      50584,  11.9,  46.3,   7.0,   4.3,  13.3,  11.4,  33.6,  12.2,   2.9,  32.6,   8.5,  74.2
2026071202011010,1,07121251,12,      51940,  12.0,  46.2,   7.0,   4.2,  13.4,  11.5,  34.1,  12.3,   2.9,  33.1,   8.5,  75.8
2026071202011010,1,07121257,12,      52824,  11.8,  46.2,   7.0,   4.2,  13.5,  11.6,  34.0,  12.4,   2.9,  33.3,   8.6,  75.0
2026071202011010,1,07121303,12,      53779,  11.8,  45.4,   6.9,   4.1,  13.6,  11.6,  33.9,  12.4,   3.0,  32.7,   8.5,  76.0
2026071202011010,1,07121308,12,      54707,  11.6,  44.8,   6.9,   4.1,  13.7,  11.5,  33.9,  12.5,   3.0,  33.2,   8.5,  76.7
2026071202011010,1,07121314,12,      55913,  11.6,  45.1,   6.9,   4.0,  13.7,  11.6,  34.3,  12.6,   3.0,  33.8,   8.4,  77.2
2026071202011010,1,07121320,12,      57669,  11.9,  46.1,   7.0,   3.9,  13.8,  11.5,  35.1,  12.8,   3.0,  34.2,   8.5,  78.7
2026071202011010,1,07121326,12,      58984,  12.1,  46.7,   7.1,   3.9,  13.8,  11.2,  35.4,  12.7,   3.0,  34.8,   8.4,  79.5
2026071202011010,1,07121332,12,      60761,  12.3,  47.1,   7.1,   3.8,  14.1,  11.0,  33.3,  12.9,   3.1,  34.8,   8.4,  81.8
2026071202011010,1,07121338,12,      64655,  12.3,  49.1,   7.0,   3.8,  14.2,  11.0,  34.6,  13.1,   3.2,  34.1,   7.3,  86.7
2026071202011010,1,07121344,12,      66362,  12.0,  48.2,   7.0,   3.8,  14.4,  10.6,  35.1,  13.2,   3.3,  34.6,   7.3,  87.1
2026071202011010,1,07121350,12,      69229,  12.0,  48.7,   7.1,   3.8,  14.7,  10.4,  34.6,  13.6,   3.2,  35.5,   7.3,  89.0
2026071202011010,1,07121356,12,      70839,  12.2,  49.4,   7.1,   3.7,  14.5,  10.4,  34.8,  13.7,   3.3,  36.1,   7.3,  90.2
2026071202011010,1,07121401,12,      73951,  12.5,  50.5,   7.0,   3.6,  14.7,  10.4,  35.6,  14.0,   3.3,  36.8,   7.5,  90.5
2026071202011010,1,07121407,12,      81324,  13.3,  52.4,   7.5,   3.3,  15.7,  10.9,  37.9,  14.8,   3.2,  39.5,   7.9,  96.2
2026071202011010,1,07121412,12,      86567,  13.9,  54.3,   6.6,   3.3,  16.3,  10.7,  38.9,  15.3,   3.2,  41.1,   8.0,  99.0
2026071202011010,1,07121418,12,      94578,  13.6,  58.1,   6.6,   3.2,  16.6,  10.3,  40.9,  14.8,   3.3,  43.9,   7.8, 102.9
2026071202011010,1,07121423,12,     108215,  13.9,  59.4,   6.3,   3.3,  17.4,  10.4,  41.5,  15.8,   3.2,  47.5,   7.7, 109.1
2026071202011010,1,07121428,12,     124349,  13.5,  58.2,   6.2,   3.3,  17.0,  10.1,  40.2,  16.1,   3.4,  48.9,   7.7, 100.1
2026071202011010,1,07121434,12,     173442,  13.3,  72.3,   6.8,   3.8,  19.0,  10.2,  45.1,  19.0,   2.6,  57.5,   7.6, 123.4
2026071202011010,1,07121434,12,     174056,  13.3,  72.4,   6.7,   3.9,  19.0,  10.2,  45.1,  19.1,   2.6,  57.4,   7.6, 123.7
2026071202011010,1,07121439,12,     230876,  14.9,  86.7,   6.8,   3.9,  19.0,   9.2,  49.3,  21.7,   2.5,  61.6,   7.8, 115.8
2026071202011010,1,07121444,12,     689611,   7.9, 139.5,   6.2,   3.8,  18.4,   9.8,  73.8,  25.9,   2.8,  69.2,   8.3, 231.6
2026071202011010,3,07121445,12,     689611,   7.9, 139.5,   6.2,   3.8,  18.4,   9.8,  73.8,  25.9,   2.8,  69.2,   8.3, 231.6
2026071202011010,4,07121451,12,     689611,   7.9, 139.5,   6.2,   3.8,  18.4,   9.8,  73.8,  25.9,   2.8,  69.2,   8.3, 231.6
